longitude,latitude,region_id,tmp,ndvi,年份
112.97792,24.755817,99,8.2,0.75979996,202001
112.84955,24.764287,100,10.1,0.70239997,202001
112.862387,24.764287,101,9.675,0.7601,202001
112.875224,24.764287,102,9.15,0.7733,202001
112.888061,24.764287,103,8.65,0.7733,202001
112.900898,24.764287,104,8.025,0.76739997,202001
112.913735,24.764287,105,7.425,0.7412,202001
112.926572,24.764287,106,6.699999999999999,0.7186,202001
112.939409,24.764287,107,6.225,0.71529996,202001
112.952246,24.764287,108,6.65,0.79649997,202001
112.965083,24.764287,109,7.125,0.80079997,202001
112.97792,24.764287,110,7.9,0.76909995,202001
112.836713,24.772757,111,10.375,0.6633,202001
112.84955,24.772757,112,10.05,0.7518,202001
112.862387,24.772757,113,9.475,0.7823,202001
112.875224,24.772757,114,8.899999999999999,0.7856,202001
112.888061,24.772757,115,8.75,0.78,202001
112.900898,24.772757,116,8.325,0.7808,202001
112.913735,24.772757,117,7.725,0.80329996,202001
112.926572,24.772757,118,7.15,0.788,202001
112.939409,24.772757,119,6.525,0.7822,202001
112.952246,24.772757,120,6.475,0.79679996,202001
112.965083,24.772757,121,7.275,0.79289997,202001
112.97792,24.772757,122,7.775,0.7285,202001
112.836713,24.781227,123,10.375,0.5819,202001
112.84955,24.781227,124,9.9,0.7348,202001
112.862387,24.781227,125,9.15,0.7809,202001
112.875224,24.781227,126,8.3,0.7801,202001
112.888061,24.781227,127,8.15,0.7913,202001
112.900898,24.781227,128,8.05,0.7791,202001
112.913735,24.781227,129,7.550000000000001,0.7791,202001
112.926572,24.781227,130,7.1,0.82019997,202001
112.939409,24.781227,131,6.574999999999999,0.8045,202001
112.952246,24.781227,132,6.25,0.80719995,202001
112.965083,24.781227,133,7.0,0.78959996,202001
112.97792,24.781227,134,7.824999999999999,0.74619997,202001
112.84955,24.789697,135,9.625,0.70059997,202001
112.862387,24.789697,136,8.975,0.7647,202001
112.875224,24.789697,137,8.350000000000001,0.7339,202001
112.888061,24.789697,138,8.0,0.73579997,202001
112.900898,24.789697,139,7.8,0.77989995,202001
112.913735,24.789697,140,7.175,0.79999995,202001
112.926572,24.789697,141,6.6000000000000005,0.7744,202001
112.939409,24.789697,142,6.2,0.74909997,202001
112.952246,24.789697,143,6.125,0.8056,202001
112.965083,24.789697,144,6.799999999999999,0.7989,202001
112.97792,24.789697,145,7.675000000000001,0.77529997,202001
112.84955,24.798167,146,9.45,0.741,202001
112.862387,24.798167,147,9.05,0.7507,202001
112.875224,24.798167,148,8.975000000000001,0.7682,202001
112.888061,24.798167,149,8.425,0.77419996,202001
112.900898,24.798167,150,7.85,0.7895,202001
112.913735,24.798167,151,7.275,0.8017,202001
112.926572,24.798167,152,6.700000000000001,0.79039997,202001
112.939409,24.798167,153,6.175000000000001,0.8267,202001
112.952246,24.798167,154,5.925,0.7938,202001
112.965083,24.798167,155,6.424999999999999,0.80469996,202001
112.97792,24.798167,156,6.949999999999999,0.8107,202001
112.875224,24.806637,157,9.525,0.733,202001
112.888061,24.806637,158,9.025,0.7664,202001
112.900898,24.806637,159,8.299999999999999,0.8035,202001
112.913735,24.806637,160,7.5,0.7919,202001
112.926572,24.806637,161,6.949999999999999,0.8239,202001
112.939409,24.806637,162,6.45,0.8271,202001
112.952246,24.806637,163,6.075,0.7697,202001
112.965083,24.806637,164,6.275,0.7697,202001
112.97792,24.806637,165,6.925,0.8021,202001
112.875224,24.815107,166,9.625,0.7685,202001
112.888061,24.815107,167,9.125,0.7685,202001
112.900898,24.815107,168,8.3,0.7784,202001
112.913735,24.815107,169,7.45,0.78459996,202001
112.926572,24.815107,170,6.8,0.81439996,202001
112.939409,24.815107,171,6.275,0.8106,202001
112.952246,24.815107,172,6.074999999999999,0.7665,202001
112.965083,24.815107,173,6.7,0.8021,202001
112.875224,24.823577,174,9.375,0.77169997,202001
112.888061,24.823577,175,9.1,0.78099996,202001
112.900898,24.823577,176,8.125,0.779,202001
112.913735,24.823577,177,7.4,0.789,202001
112.926572,24.823577,178,6.6000000000000005,0.82519996,202001
112.939409,24.823577,179,6.15,0.7933,202001
112.952246,24.823577,180,6.075,0.6439,202001
112.965083,24.823577,181,6.675,0.71919996,202001
112.888061,24.832047,182,9.125,0.768,202001
112.900898,24.832047,183,7.975,0.78,202001
112.913735,24.832047,184,7.6,0.82729995,202001
112.888061,24.840517,185,9.225,0.77599996,202001
112.888061,24.848987,186,9.225,0.7653,202001
112.952246,24.688057,1,9.325,0.77269995,202002
112.965083,24.688057,2,9.775,0.78029996,202002
112.97792,24.688057,3,10.25,0.73399997,202002
112.862387,24.696527,4,10.375,0.76019996,202002
112.888061,24.696527,5,7.95,0.8167,202002
112.939409,24.696527,6,8.6,0.79899997,202002
112.952246,24.696527,7,9.05,0.77349997,202002
112.965083,24.696527,8,9.775,0.78849995,202002
112.97792,24.696527,9,10.25,0.7793,202002
112.990757,24.696527,10,10.3,0.7858,202002
113.003594,24.696527,11,10.25,0.7497,202002
113.016431,24.696527,12,10.275,0.692,202002
112.84955,24.704997,13,10.625,0.73939997,202002
112.862387,24.704997,14,10.45,0.73939997,202002
112.875224,24.704997,15,9.25,0.6755,202002
112.888061,24.704997,16,8.3,0.8073,202002
112.900898,24.704997,17,6.9,0.8129,202002
112.913735,24.704997,18,7.399999999999999,0.8297,202002
112.926572,24.704997,19,8.1,0.8425,202002
112.939409,24.704997,20,8.450000000000001,0.7497,202002
112.952246,24.704997,21,9.0,0.7879,202002
112.965083,24.704997,22,9.575,0.7812,202002
112.97792,24.704997,23,10.05,0.7635,202002
112.990757,24.704997,24,10.175,0.79399997,202002
113.003594,24.704997,25,10.25,0.7163,202002
113.016431,24.704997,26,10.275,0.7187,202002
112.84955,24.713467,27,10.3,0.7567,202002
112.862387,24.713467,28,9.7,0.724,202002
112.875224,24.713467,29,8.125,0.70239997,202002
112.888061,24.713467,30,7.550000000000001,0.7509,202002
112.900898,24.713467,31,6.9,0.79719996,202002
112.913735,24.713467,32,7.449999999999999,0.76629996,202002
112.926572,24.713467,33,8.0,0.8591,202002
112.939409,24.713467,34,8.400000000000002,0.8497,202002
112.952246,24.713467,35,8.95,0.7697,202002
112.965083,24.713467,36,9.55,0.76159996,202002
112.97792,24.713467,37,9.875,0.74439996,202002
112.990757,24.713467,38,9.975,0.7377,202002
113.003594,24.713467,39,10.1,0.6859,202002
112.84955,24.721937,40,9.775,0.76119995,202002
112.862387,24.721937,41,9.15,0.7567,202002
112.875224,24.721937,42,7.775,0.71,202002
112.888061,24.721937,43,7.125,0.7698,202002
112.900898,24.721937,44,7.025,0.72139996,202002
112.913735,24.721937,45,7.55,0.7216,202002
112.926572,24.721937,46,7.800000000000001,0.7096,202002
112.939409,24.721937,47,8.075000000000001,0.761,202002
112.952246,24.721937,48,8.775,0.80979997,202002
112.965083,24.721937,49,9.25,0.8199,202002
112.97792,24.721937,50,9.75,0.8003,202002
112.990757,24.721937,51,9.775,0.8003,202002
113.003594,24.721937,52,10.0,0.7374,202002
112.862387,24.730407,53,9.225,0.74259996,202002
112.875224,24.730407,54,8.0,0.7378,202002
112.888061,24.730407,55,7.649999999999999,0.7844,202002
112.900898,24.730407,56,7.5,0.7133,202002
112.913735,24.730407,57,7.975,0.7133,202002
112.926572,24.730407,58,7.7,0.7191,202002
112.939409,24.730407,59,8.15,0.7208,202002
112.952246,24.730407,60,8.675,0.8038,202002
112.965083,24.730407,61,9.3,0.8351,202002
112.97792,24.730407,62,9.6,0.7876,202002
112.990757,24.730407,63,9.8,0.8185,202002
113.003594,24.730407,64,10.025,0.7323,202002
112.84955,24.738877,65,10.15,0.74979997,202002
112.862387,24.738877,66,9.575,0.76199996,202002
112.875224,24.738877,67,8.75,0.7604,202002
112.888061,24.738877,68,8.55,0.7827,202002
112.900898,24.738877,69,8.65,0.69519997,202002
112.913735,24.738877,70,8.475000000000001,0.7069,202002
112.926572,24.738877,71,7.949999999999999,0.7165,202002
112.939409,24.738877,72,7.949999999999999,0.72209996,202002
112.952246,24.738877,73,8.6,0.82119995,202002
112.965083,24.738877,74,9.25,0.84209996,202002
112.97792,24.738877,75,9.7,0.7556,202002
112.990757,24.738877,76,9.925,0.7734,202002
113.003594,24.738877,77,10.025,0.631,202002
112.84955,24.747347,78,10.575,0.7633,202002
112.862387,24.747347,79,10.1,0.7859,202002
112.875224,24.747347,80,9.75,0.77129996,202002
112.888061,24.747347,81,9.35,0.7734,202002
112.900898,24.747347,82,9.075,0.70589995,202002
112.913735,24.747347,83,8.549999999999999,0.7076,202002
112.926572,24.747347,84,8.125,0.70409995,202002
112.939409,24.747347,85,7.9,0.70159996,202002
112.952246,24.747347,86,8.475000000000001,0.8458,202002
112.965083,24.747347,87,9.175,0.8154,202002
112.97792,24.747347,88,9.75,0.79389995,202002
112.84955,24.755817,89,11.175,0.7808,202002
112.862387,24.755817,90,10.85,0.77269995,202002
112.875224,24.755817,91,10.4,0.7596,202002
112.888061,24.755817,92,9.775,0.7528,202002
112.900898,24.755817,93,9.1,0.68829995,202002
112.913735,24.755817,94,8.45,0.69009995,202002
112.926572,24.755817,95,7.9,0.7108,202002
112.939409,24.755817,96,7.624999999999999,0.71989995,202002
112.952246,24.755817,97,8.425,0.8254,202002
112.965083,24.755817,98,8.975,0.8254,202002
112.97792,24.755817,99,9.6,0.6875,202002
112.84955,24.764287,100,11.475,0.6678,202002
112.862387,24.764287,101,11.1,0.7051,202002
112.875224,24.764287,102,10.575,0.7589,202002
112.888061,24.764287,103,10.125,0.7589,202002
112.900898,24.764287,104,9.45,0.74469995,202002
112.913735,24.764287,105,8.775,0.6823,202002
112.926572,24.764287,106,8.075,0.68829995,202002
112.939409,24.764287,107,7.5,0.6374,202002
112.952246,24.764287,108,7.975,0.7664,202002
112.965083,24.764287,109,8.475000000000001,0.7773,202002
112.97792,24.764287,110,9.3,0.71739995,202002
112.836713,24.772757,111,11.7,0.64489996,202002
112.84955,24.772757,112,11.325,0.7351,202002
112.862387,24.772757,113,10.775000000000002,0.77379996,202002
112.875224,24.772757,114,10.225,0.7517,202002
112.888061,24.772757,115,10.15,0.7572,202002
112.900898,24.772757,116,9.75,0.76659995,202002
112.913735,24.772757,117,9.075,0.7635,202002
112.926572,24.772757,118,8.5,0.86649996,202002
112.939409,24.772757,119,7.775,0.83129996,202002
112.952246,24.772757,120,7.75,0.7933,202002
112.965083,24.772757,121,8.575,0.8005,202002
112.97792,24.772757,122,9.15,0.7716,202002
112.836713,24.781227,123,11.650000000000002,0.6113,202002
112.84955,24.781227,124,11.125,0.7514,202002
112.862387,24.781227,125,10.4,0.76,202002
112.875224,24.781227,126,9.6,0.7606,202002
112.888061,24.781227,127,9.525,0.7582,202002
112.900898,24.781227,128,9.4,0.7459,202002
112.913735,24.781227,129,8.85,0.7459,202002
112.926572,24.781227,130,8.4,0.84819996,202002
112.939409,24.781227,131,7.800000000000001,0.8433,202002
112.952246,24.781227,132,7.475,0.7862,202002
112.965083,24.781227,133,8.25,0.7888,202002
112.97792,24.781227,134,9.15,0.7888,202002
112.84955,24.789697,135,10.85,0.7248,202002
112.862387,24.789697,136,10.225,0.74539995,202002
112.875224,24.789697,137,9.65,0.70269996,202002
112.888061,24.789697,138,9.35,0.7169,202002
112.900898,24.789697,139,9.15,0.77199996,202002
112.913735,24.789697,140,8.5,0.8186,202002
112.926572,24.789697,141,7.875,0.8007,202002
112.939409,24.789697,142,7.45,0.74399996,202002
112.952246,24.789697,143,7.4,0.7989,202002
112.965083,24.789697,144,8.075,0.7974,202002
112.97792,24.789697,145,8.975,0.79639995,202002
112.84955,24.798167,146,10.7,0.7216,202002
112.862387,24.798167,147,10.325,0.7298,202002
112.875224,24.798167,148,10.275,0.7556,202002
112.888061,24.798167,149,9.775000000000002,0.70699996,202002
112.900898,24.798167,150,9.225,0.7644,202002
112.913735,24.798167,151,8.65,0.6727,202002
112.926572,24.798167,152,7.975,0.8407,202002
112.939409,24.798167,153,7.449999999999999,0.8231,202002
112.952246,24.798167,154,7.175000000000001,0.77529997,202002
112.965083,24.798167,155,7.65,0.7988,202002
112.97792,24.798167,156,8.3,0.79459995,202002
112.875224,24.806637,157,10.85,0.7122,202002
112.888061,24.806637,158,10.4,0.73759997,202002
112.900898,24.806637,159,9.7,0.7726,202002
112.913735,24.806637,160,8.899999999999999,0.7698,202002
112.926572,24.806637,161,8.274999999999999,0.84239995,202002
112.939409,24.806637,162,7.775,0.8476,202002
112.952246,24.806637,163,7.35,0.79459995,202002
112.965083,24.806637,164,7.574999999999999,0.79459995,202002
112.97792,24.806637,165,8.3,0.79929996,202002
112.875224,24.815107,166,10.975,0.754,202002
112.888061,24.815107,167,10.5,0.754,202002
112.900898,24.815107,168,9.725,0.7592,202002
112.913735,24.815107,169,8.850000000000001,0.7574,202002
112.926572,24.815107,170,8.175,0.7673,202002
112.939409,24.815107,171,7.625,0.8167,202002
112.952246,24.815107,172,7.375,0.79539996,202002
112.965083,24.815107,173,8.05,0.79929996,202002
112.875224,24.823577,174,10.775,0.7657,202002
112.888061,24.823577,175,10.5,0.78529996,202002
112.900898,24.823577,176,9.55,0.7766,202002
112.913735,24.823577,177,8.8,0.79109997,202002
112.926572,24.823577,178,8.0,0.6953,202002
112.939409,24.823577,179,7.5,0.8261,202002
112.952246,24.823577,180,7.375,0.79639995,202002
112.965083,24.823577,181,8.025,0.8003,202002
112.888061,24.832047,182,10.575,0.7881,202002
112.900898,24.832047,183,9.425,0.7776,202002
112.913735,24.832047,184,9.025,0.8059,202002
112.888061,24.840517,185,10.7,0.8332,202002
112.888061,24.848987,186,10.7,0.7603,202002
112.952246,24.688057,1,13.175,0.81769997,202003
112.965083,24.688057,2,13.65,0.8066,202003
112.97792,24.688057,3,14.125,0.79749995,202003
112.862387,24.696527,4,14.475,0.7689,202003
112.888061,24.696527,5,11.825,0.8663,202003
112.939409,24.696527,6,12.4,0.84709996,202003
112.952246,24.696527,7,12.874999999999998,0.80259997,202003
112.965083,24.696527,8,13.65,0.8114,202003
112.97792,24.696527,9,14.125,0.7966,202003
112.990757,24.696527,10,14.25,0.79429996,202003
113.003594,24.696527,11,14.250000000000002,0.7632,202003
113.016431,24.696527,12,14.275000000000002,0.74579996,202003
112.84955,24.704997,13,14.85,0.78639996,202003
112.862387,24.704997,14,14.6,0.78639996,202003
112.875224,24.704997,15,13.225,0.7967,202003
112.888061,24.704997,16,12.2,0.8602,202003
112.900898,24.704997,17,10.7,0.8193,202003
112.913735,24.704997,18,11.2,0.83809996,202003
112.926572,24.704997,19,11.925,0.8953,202003
112.939409,24.704997,20,12.275,0.6228,202003
112.952246,24.704997,21,12.85,0.82979995,202003
112.965083,24.704997,22,13.475,0.8142,202003
112.97792,24.704997,23,13.925,0.80509996,202003
112.990757,24.704997,24,14.125,0.8121,202003
113.003594,24.704997,25,14.249999999999998,0.7237,202003
113.016431,24.704997,26,14.275,0.6706,202003
112.84955,24.713467,27,14.525,0.7525,202003
112.862387,24.713467,28,13.8,0.7102,202003
112.875224,24.713467,29,12.025,0.74189997,202003
112.888061,24.713467,30,11.375,0.8203,202003
112.900898,24.713467,31,10.725,0.85789996,202003
112.913735,24.713467,32,11.3,0.6304,202003
112.926572,24.713467,33,11.875,0.9515,202003
112.939409,24.713467,34,12.25,0.9515,202003
112.952246,24.713467,35,12.775,0.802,202003
112.965083,24.713467,36,13.4,0.798,202003
112.97792,24.713467,37,13.775,0.81079996,202003
112.990757,24.713467,38,13.925,0.7802,202003
113.003594,24.713467,39,14.075,0.7306,202003
112.84955,24.721937,40,13.925,0.78749996,202003
112.862387,24.721937,41,13.2,0.7726,202003
112.875224,24.721937,42,11.65,0.747,202003
112.888061,24.721937,43,10.95,0.81409997,202003
112.900898,24.721937,44,10.85,0.85819995,202003
112.913735,24.721937,45,11.375,0.63269997,202003
112.926572,24.721937,46,11.65,0.63809997,202003
112.939409,24.721937,47,11.925,0.80509996,202003
112.952246,24.721937,48,12.6,0.82799995,202003
112.965083,24.721937,49,13.125,0.8218,202003
112.97792,24.721937,50,13.675,0.82449996,202003
112.990757,24.721937,51,13.75,0.82449996,202003
113.003594,24.721937,52,13.975,0.7908,202003
112.862387,24.730407,53,13.225,0.7818,202003
112.875224,24.730407,54,11.875,0.8192,202003
112.888061,24.730407,55,11.500000000000002,0.8513,202003
112.900898,24.730407,56,11.3,0.6275,202003
112.913735,24.730407,57,11.8,0.6275,202003
112.926572,24.730407,58,11.5,0.6435,202003
112.939409,24.730407,59,12.025,0.6383,202003
112.952246,24.730407,60,12.55,0.8171,202003
112.965083,24.730407,61,13.2,0.8242,202003
112.97792,24.730407,62,13.55,0.8055,202003
112.990757,24.730407,63,13.75,0.8369,202003
113.003594,24.730407,64,14.025,0.74219996,202003
112.84955,24.738877,65,14.325,0.75079995,202003
112.862387,24.738877,66,13.6,0.83449996,202003
112.875224,24.738877,67,12.65,0.8504,202003
112.888061,24.738877,68,12.425,0.7737,202003
112.900898,24.738877,69,12.525,0.729,202003
112.913735,24.738877,70,12.3,0.6283,202003
112.926572,24.738877,71,11.775,0.6376,202003
112.939409,24.738877,72,11.85,0.6354,202003
112.952246,24.738877,73,12.5,0.8605,202003
112.965083,24.738877,74,13.15,0.8886,202003
112.97792,24.738877,75,13.65,0.77279997,202003
112.990757,24.738877,76,13.9,0.7856,202003
113.003594,24.738877,77,14.025,0.6695,202003
112.84955,24.747347,78,14.8,0.70229995,202003
112.862387,24.747347,79,14.2,0.7927,202003
112.875224,24.747347,80,13.75,0.79719996,202003
112.888061,24.747347,81,13.275000000000002,0.7387,202003
112.900898,24.747347,82,12.95,0.81,202003
112.913735,24.747347,83,12.35,0.78029996,202003
112.926572,24.747347,84,11.95,0.6267,202003
112.939409,24.747347,85,11.775,0.6195,202003
112.952246,24.747347,86,12.375,0.9392,202003
112.965083,24.747347,87,13.075,0.8438,202003
112.97792,24.747347,88,13.675,0.81189996,202003
112.84955,24.755817,89,15.45,0.7755,202003
112.862387,24.755817,90,15.0,0.7766,202003
112.875224,24.755817,91,14.475,0.78749996,202003
112.888061,24.755817,92,13.7,0.7808,202003
112.900898,24.755817,93,12.975,0.7913,202003
112.913735,24.755817,94,12.25,0.7987,202003
112.926572,24.755817,95,11.725,0.77,202003
112.939409,24.755817,96,11.5,0.7959,202003
112.952246,24.755817,97,12.325,0.872,202003
112.965083,24.755817,98,12.874999999999998,0.872,202003
112.97792,24.755817,99,13.5,0.7686,202003
112.84955,24.764287,100,15.775,0.67399997,202003
112.862387,24.764287,101,15.3,0.7152,202003
112.875224,24.764287,102,14.675,0.7751,202003
112.888061,24.764287,103,14.075,0.7751,202003
112.900898,24.764287,104,13.325,0.7801,202003
112.913735,24.764287,105,12.6,0.773,202003
112.926572,24.764287,106,11.9,0.7599,202003
112.939409,24.764287,107,11.35,0.73749995,202003
112.952246,24.764287,108,11.85,0.83269995,202003
112.965083,24.764287,109,12.375,0.8447,202003
112.97792,24.764287,110,13.2,0.82589996,202003
112.836713,24.772757,111,16.05,0.73679996,202003
112.84955,24.772757,112,15.675,0.7793,202003
112.862387,24.772757,113,15.05,0.78779995,202003
112.875224,24.772757,114,14.35,0.7829,202003
112.888061,24.772757,115,14.125,0.79429996,202003
112.900898,24.772757,116,13.65,0.7942,202003
112.913735,24.772757,117,12.95,0.80039996,202003
112.926572,24.772757,118,12.35,0.79219997,202003
112.939409,24.772757,119,11.625,0.79789996,202003
112.952246,24.772757,120,11.625,0.8382,202003
112.965083,24.772757,121,12.5,0.8365,202003
112.97792,24.772757,122,13.1,0.77019995,202003
112.836713,24.781227,123,16.05,0.6637,202003
112.84955,24.781227,124,15.45,0.7604,202003
112.862387,24.781227,125,14.650000000000002,0.7919,202003
112.875224,24.781227,126,13.675,0.80039996,202003
112.888061,24.781227,127,13.474999999999998,0.802,202003
112.900898,24.781227,128,13.3,0.77639997,202003
112.913735,24.781227,129,12.725,0.77639997,202003
112.926572,24.781227,130,12.225,0.8002,202003
112.939409,24.781227,131,11.65,0.79459995,202003
112.952246,24.781227,132,11.35,0.8361,202003
112.965083,24.781227,133,12.15,0.8422,202003
112.97792,24.781227,134,13.125,0.7025,202003
112.84955,24.789697,135,15.175,0.7601,202003
112.862387,24.789697,136,14.5,0.788,202003
112.875224,24.789697,137,13.75,0.73579997,202003
112.888061,24.789697,138,13.3,0.7547,202003
112.900898,24.789697,139,13.05,0.7697,202003
112.913735,24.789697,140,12.35,0.9195,202003
112.926572,24.789697,141,11.7,0.77379996,202003
112.939409,24.789697,142,11.3,0.7618,202003
112.952246,24.789697,143,11.25,0.7991,202003
112.965083,24.789697,144,11.975,0.8369,202003
112.97792,24.789697,145,12.925,0.84309995,202003
112.84955,24.798167,146,15.0,0.7877,202003
112.862387,24.798167,147,14.599999999999998,0.78859997,202003
112.875224,24.798167,148,14.45,0.7963,202003
112.888061,24.798167,149,13.8,0.784,202003
112.900898,24.798167,150,13.125,0.7321,202003
112.913735,24.798167,151,12.475,0.7177,202003
112.926572,24.798167,152,11.8,0.8218,202003
112.939409,24.798167,153,11.3,0.8134,202003
112.952246,24.798167,154,11.05,0.8321,202003
112.965083,24.798167,155,11.55,0.84319997,202003
112.97792,24.798167,156,12.15,0.833,202003
112.875224,24.806637,157,15.05,0.7838,202003
112.888061,24.806637,158,14.474999999999998,0.7969,202003
112.900898,24.806637,159,13.65,0.74219996,202003
112.913735,24.806637,160,12.775,0.7448,202003
112.926572,24.806637,161,12.125,0.82299995,202003
112.939409,24.806637,162,11.625,0.8032,202003
112.952246,24.806637,163,11.2,0.8014,202003
112.965083,24.806637,164,11.425,0.8014,202003
112.97792,24.806637,165,12.125,0.8204,202003
112.875224,24.815107,166,15.15,0.81079996,202003
112.888061,24.815107,167,14.6,0.81079996,202003
112.900898,24.815107,168,13.675,0.80969995,202003
112.913735,24.815107,169,12.725,0.8089,202003
112.926572,24.815107,170,11.95,0.8429,202003
112.939409,24.815107,171,11.425,0.8118,202003
112.952246,24.815107,172,11.175,0.80109996,202003
112.965083,24.815107,173,11.85,0.8204,202003
112.875224,24.823577,174,14.85,0.806,202003
112.888061,24.823577,175,14.55,0.81619996,202003
112.900898,24.823577,176,13.475,0.82009995,202003
112.913735,24.823577,177,12.675,0.84749997,202003
112.926572,24.823577,178,11.725,0.7912,202003
112.939409,24.823577,179,11.275,0.8537,202003
112.952246,24.823577,180,11.175,0.83879995,202003
112.965083,24.823577,181,11.825,0.82989997,202003
112.888061,24.832047,182,14.575,0.816,202003
112.900898,24.832047,183,13.325,0.82,202003
112.913735,24.832047,184,12.9,0.824,202003
112.888061,24.840517,185,14.7,0.8125,202003
112.888061,24.848987,186,14.7,0.7801,202003
112.952246,24.688057,1,14.8,0.8023,202004
112.965083,24.688057,2,15.3,0.8129,202004
112.97792,24.688057,3,15.825,0.78669995,202004
112.862387,24.696527,4,15.975,0.79289997,202004
