时间步长,经度,纬度,相对湿度 (%),年份
1,112.965083,24.721937,70.21,200701
1,112.97792,24.721937,69.26,200701
1,112.990757,24.721937,71.37,200701
1,113.003594,24.721937,68.57,200701
1,112.862387,24.730407,68.32,200701
1,112.875224,24.730407,68.14,200701
1,112.888061,24.730407,68.25,200701
1,112.900898,24.730407,64.67,200701
1,112.913735,24.730407,67.46,200701
1,112.926572,24.730407,66.32,200701
1,112.939409,24.730407,67.45,200701
1,112.952246,24.730407,70.12,200701
1,112.965083,24.730407,67.6,200701
1,112.97792,24.730407,67.38,200701
1,112.990757,24.730407,69.02,200701
1,113.003594,24.730407,71.13,200701
1,112.84955,24.738877,69.42,200701
1,112.862387,24.738877,71.08,200701
1,112.875224,24.738877,67.81,200701
1,112.888061,24.738877,67.05,200701
1,112.900898,24.738877,64.52,200701
1,112.913735,24.738877,66.19,200701
1,112.926572,24.738877,67.45,200701
1,112.939409,24.738877,69.19,200701
1,112.952246,24.738877,68.69,200701
1,112.965083,24.738877,66.17,200701
1,112.97792,24.738877,66.81,200701
1,112.990757,24.738877,69.01,200701
1,113.003594,24.738877,70.12,200701
1,112.84955,24.747347,70.13,200701
1,112.862387,24.747347,71.93,200701
1,112.875224,24.747347,66.93,200701
1,112.888061,24.747347,64.93,200701
1,112.900898,24.747347,63.43,200701
1,112.913735,24.747347,64.81,200701
1,112.926572,24.747347,67.61,200701
1,112.939409,24.747347,68.47,200701
1,112.952246,24.747347,67.19,200701
1,112.965083,24.747347,67.62,200701
1,112.97792,24.747347,69.06,200701
1,112.84955,24.755817,68.09,200701
1,112.862387,24.755817,69.92,200701
1,112.875224,24.755817,66.95,200701
1,112.888061,24.755817,63.85,200701
1,112.900898,24.755817,64.78,200701
1,112.913735,24.755817,63.05,200701
1,112.926572,24.755817,66.31,200701
1,112.939409,24.755817,68.8,200701
1,112.952246,24.755817,68.11,200701
1,112.965083,24.755817,69.8,200701
1,112.97792,24.755817,71.93,200701
1,112.84955,24.764287,67.58,200701
1,112.862387,24.764287,67.24,200701
1,112.875224,24.764287,63.7,200701
1,112.888061,24.764287,62.36,200701
1,112.900898,24.764287,63.81,200701
1,112.913735,24.764287,62.67,200701
1,112.926572,24.764287,64.61,200701
1,112.939409,24.764287,67.51,200701
1,112.952246,24.764287,66.41,200701
1,112.965083,24.764287,70.69,200701
1,112.97792,24.764287,70.01,200701
1,112.836713,24.772757,61.49,200701
1,112.84955,24.772757,65.69,200701
1,112.862387,24.772757,65.4,200701
1,112.875224,24.772757,62.51,200701
1,112.888061,24.772757,62.31,200701
1,112.900898,24.772757,61.58,200701
1,112.913735,24.772757,63.3,200701
1,112.926572,24.772757,64.93,200701
1,112.939409,24.772757,65.41,200701
1,112.952246,24.772757,67.13,200701
1,112.965083,24.772757,68.61,200701
1,112.97792,24.772757,69.08,200701
1,112.836713,24.781227,63.59,200701
1,112.84955,24.781227,66.05,200701
1,112.862387,24.781227,65.79,200701
1,112.875224,24.781227,65.68,200701
1,112.888061,24.781227,64.35,200701
1,112.900898,24.781227,62.58,200701
1,112.913735,24.781227,66.8,200701
1,112.926572,24.781227,67.35,200701
1,112.939409,24.781227,63.57,200701
1,112.952246,24.781227,68.56,200701
1,112.965083,24.781227,70.48,200701
1,112.97792,24.781227,68.93,200701
1,112.84955,24.789697,70.42,200701
1,112.862387,24.789697,66.82,200701
1,112.875224,24.789697,65.91,200701
1,112.888061,24.789697,67.88,200701
1,112.900898,24.789697,66.56,200701
1,112.913735,24.789697,66.19,200701
1,112.926572,24.789697,68.4,200701
1,112.939409,24.789697,65.56,200701
1,112.952246,24.789697,68.61,200701
1,112.965083,24.789697,70.45,200701
1,112.97792,24.789697,68.93,200701
1,112.84955,24.798167,70.26,200701
1,112.862387,24.798167,69.32,200701
1,112.875224,24.798167,68.06,200701
1,112.888061,24.798167,70.32,200701
1,112.900898,24.798167,67.38,200701
1,112.913735,24.798167,68.06,200701
1,112.926572,24.798167,67.19,200701
1,112.939409,24.798167,68.41,200701
1,112.952246,24.798167,69.11,200701
1,112.965083,24.798167,69.69,200701
1,112.97792,24.798167,69.94,200701
1,112.875224,24.806637,69.48,200701
1,112.888061,24.806637,70.96,200701
1,112.900898,24.806637,69.31,200701
1,112.913735,24.806637,68.94,200701
1,112.926572,24.806637,67.7,200701
1,112.939409,24.806637,68.21,200701
1,112.952246,24.806637,69.22,200701
1,112.965083,24.806637,69.48,200701
1,112.97792,24.806637,71.18,200701
1,112.875224,24.815107,68.76,200701
1,112.888061,24.815107,68.55,200701
1,112.900898,24.815107,69.22,200701
1,112.913735,24.815107,66.8,200701
1,112.926572,24.815107,68.4,200701
1,112.939409,24.815107,68.03,200701
1,112.952246,24.815107,67.34,200701
1,112.965083,24.815107,70.77,200701
1,112.875224,24.823577,66.01,200701
1,112.888061,24.823577,69.31,200701
1,112.900898,24.823577,66.02,200701
1,112.913735,24.823577,68.49,200701
1,112.926572,24.823577,67.5,200701
1,112.939409,24.823577,69.04,200701
1,112.952246,24.823577,65.87,200701
1,112.965083,24.823577,71.92,200701
1,112.888061,24.832047,70.43,200701
1,112.900898,24.832047,68.7,200701
1,112.913735,24.832047,68.83,200701
1,112.888061,24.840517,70.03,200701
1,112.888061,24.848987,71.97,200701
2,112.952246,24.688057,63.94,200701
2,112.965083,24.688057,64.59,200701
2,112.97792,24.688057,64.62,200701
2,112.862387,24.696527,60.2,200701
2,112.888061,24.696527,58.93,200701
2,112.939409,24.696527,62.66,200701
2,112.952246,24.696527,63.48,200701
2,112.965083,24.696527,62.24,200701
2,112.97792,24.696527,62.06,200701
2,112.990757,24.696527,61.18,200701
2,113.003594,24.696527,61.99,200701
2,113.016431,24.696527,60.36,200701
2,112.84955,24.704997,60.14,200701
2,112.862387,24.704997,60.54,200701
2,112.875224,24.704997,59.98,200701
2,112.888061,24.704997,59.42,200701
2,112.900898,24.704997,58.98,200701
2,112.913735,24.704997,59.84,200701
2,112.926572,24.704997,58.85,200701
2,112.939409,24.704997,62.07,200701
2,112.952246,24.704997,64.26,200701
2,112.965083,24.704997,64.25,200701
2,112.97792,24.704997,63.11,200701
2,112.990757,24.704997,63.81,200701
2,113.003594,24.704997,63.44,200701
2,113.016431,24.704997,62.23,200701
2,112.84955,24.713467,60.44,200701
2,112.862387,24.713467,60.53,200701
2,112.875224,24.713467,59.24,200701
2,112.888061,24.713467,59.19,200701
2,112.900898,24.713467,59.21,200701
2,112.913735,24.713467,60.92,200701
2,112.926572,24.713467,60.48,200701
2,112.939409,24.713467,62.55,200701
2,112.952246,24.713467,65.36,200701
2,112.965083,24.713467,64.33,200701
2,112.97792,24.713467,62.8,200701
2,112.990757,24.713467,62.7,200701
2,113.003594,24.713467,61.89,200701
2,112.84955,24.721937,62.38,200701
2,112.862387,24.721937,61.87,200701
2,112.875224,24.721937,60.08,200701
2,112.888061,24.721937,60.73,200701
2,112.900898,24.721937,58.86,200701
2,112.913735,24.721937,61.62,200701
2,112.926572,24.721937,60.51,200701
2,112.939409,24.721937,61.52,200701
2,112.952246,24.721937,64.67,200701
2,112.965083,24.721937,64.09,200701
2,112.97792,24.721937,63.64,200701
2,112.990757,24.721937,65.62,200701
2,113.003594,24.721937,62.86,200701
2,112.862387,24.730407,65.07,200701
2,112.875224,24.730407,63.76,200701
2,112.888061,24.730407,63.77,200701
2,112.900898,24.730407,61.15,200701
2,112.913735,24.730407,63.52,200701
2,112.926572,24.730407,62.73,200701
2,112.939409,24.730407,63.22,200701
2,112.952246,24.730407,64.22,200701
2,112.965083,24.730407,62.7,200701
2,112.97792,24.730407,62.8,200701
2,112.990757,24.730407,64.65,200701
2,113.003594,24.730407,64.41,200701
2,112.84955,24.738877,65.52,200701
2,112.862387,24.738877,66.2,200701
2,112.875224,24.738877,63.27,200701
2,112.888061,24.738877,63.39,200701
2,112.900898,24.738877,61.39,200701
2,112.913735,24.738877,62.95,200701
2,112.926572,24.738877,63.93,200701
2,112.939409,24.738877,64.61,200701
2,112.952246,24.738877,63.52,200701
2,112.965083,24.738877,62.17,200701
2,112.97792,24.738877,63.73,200701
2,112.990757,24.738877,64.0,200701
2,113.003594,24.738877,63.76,200701
2,112.84955,24.747347,66.54,200701
2,112.862387,24.747347,66.84,200701
2,112.875224,24.747347,63.18,200701
2,112.888061,24.747347,62.35,200701
2,112.900898,24.747347,61.56,200701
2,112.913735,24.747347,62.26,200701
2,112.926572,24.747347,63.54,200701
2,112.939409,24.747347,63.65,200701
2,112.952246,24.747347,63.33,200701
2,112.965083,24.747347,63.02,200701
2,112.97792,24.747347,64.71,200701
2,112.84955,24.755817,65.08,200701
2,112.862387,24.755817,64.94,200701
2,112.875224,24.755817,63.94,200701
2,112.888061,24.755817,62.07,200701
2,112.900898,24.755817,63.64,200701
2,112.913735,24.755817,62.17,200701
2,112.926572,24.755817,62.84,200701
2,112.939409,24.755817,64.18,200701
2,112.952246,24.755817,64.17,200701
2,112.965083,24.755817,64.05,200701
2,112.97792,24.755817,65.04,200701
2,112.84955,24.764287,64.24,200701
2,112.862387,24.764287,63.41,200701
2,112.875224,24.764287,62.66,200701
2,112.888061,24.764287,62.38,200701
2,112.900898,24.764287,63.46,200701
2,112.913735,24.764287,63.05,200701
2,112.926572,24.764287,62.08,200701
2,112.939409,24.764287,63.85,200701
2,112.952246,24.764287,61.69,200701
2,112.965083,24.764287,63.76,200701
2,112.97792,24.764287,63.54,200701
2,112.836713,24.772757,60.57,200701
2,112.84955,24.772757,62.93,200701
2,112.862387,24.772757,62.79,200701
2,112.875224,24.772757,62.12,200701
2,112.888061,24.772757,62.65,200701
2,112.900898,24.772757,61.33,200701
2,112.913735,24.772757,62.34,200701
2,112.926572,24.772757,62.21,200701
2,112.939409,24.772757,63.39,200701
2,112.952246,24.772757,61.76,200701
2,112.965083,24.772757,63.13,200701
2,112.97792,24.772757,62.77,200701
2,112.836713,24.781227,61.86,200701
2,112.84955,24.781227,62.32,200701
2,112.862387,24.781227,62.72,200701
2,112.875224,24.781227,63.11,200701
2,112.888061,24.781227,63.26,200701
2,112.900898,24.781227,60.86,200701
2,112.913735,24.781227,63.6,200701
2,112.926572,24.781227,63.7,200701
2,112.939409,24.781227,62.02,200701
2,112.952246,24.781227,63.71,200701
2,112.965083,24.781227,64.37,200701
2,112.97792,24.781227,63.7,200701
2,112.84955,24.789697,64.14,200701
2,112.862387,24.789697,63.32,200701
2,112.875224,24.789697,63.03,200701
2,112.888061,24.789697,63.19,200701
2,112.900898,24.789697,63.26,200701
2,112.913735,24.789697,62.79,200701
2,112.926572,24.789697,64.44,200701
2,112.939409,24.789697,62.62,200701
2,112.952246,24.789697,64.96,200701
2,112.965083,24.789697,65.2,200701
2,112.97792,24.789697,65.15,200701
2,112.84955,24.798167,65.03,200701
2,112.862387,24.798167,65.23,200701
2,112.875224,24.798167,64.45,200701
2,112.888061,24.798167,64.54,200701
2,112.900898,24.798167,64.2,200701
2,112.913735,24.798167,64.66,200701
2,112.926572,24.798167,63.47,200701
2,112.939409,24.798167,65.19,200701
2,112.952246,24.798167,64.9,200701
2,112.965083,24.798167,65.53,200701
2,112.97792,24.798167,65.93,200701
2,112.875224,24.806637,65.97,200701
2,112.888061,24.806637,66.34,200701
2,112.900898,24.806637,65.51,200701
2,112.913735,24.806637,64.63,200701
2,112.926572,24.806637,63.74,200701
2,112.939409,24.806637,65.09,200701
2,112.952246,24.806637,65.63,200701
2,112.965083,24.806637,65.53,200701
2,112.97792,24.806637,66.25,200701
2,112.875224,24.815107,65.7,200701
2,112.888061,24.815107,65.55,200701
2,112.900898,24.815107,65.91,200701
2,112.913735,24.815107,63.19,200701
2,112.926572,24.815107,63.97,200701
2,112.939409,24.815107,64.42,200701
2,112.952246,24.815107,64.34,200701
2,112.965083,24.815107,66.18,200701
2,112.875224,24.823577,63.59,200701
2,112.888061,24.823577,66.15,200701
2,112.900898,24.823577,64.06,200701
2,112.913735,24.823577,65.22,200701
2,112.926572,24.823577,64.05,200701
2,112.939409,24.823577,66.14,200701
2,112.952246,24.823577,63.66,200701
2,112.965083,24.823577,68.19,200701
2,112.888061,24.832047,68.33,200701
2,112.900898,24.832047,67.6,200701
2,112.913735,24.832047,66.8,200701
2,112.888061,24.840517,68.92,200701
2,112.888061,24.848987,68.69,200701
3,112.952246,24.688057,41.57,200701
3,112.965083,24.688057,40.4,200701
3,112.97792,24.688057,40.27,200701
3,112.862387,24.696527,37.11,200701
3,112.888061,24.696527,35.57,200701
3,112.939409,24.696527,41.13,200701
3,112.952246,24.696527,41.03,200701
3,112.965083,24.696527,37.99,200701
3,112.97792,24.696527,38.81,200701
3,112.990757,24.696527,38.07,200701
3,113.003594,24.696527,37.11,200701
3,113.016431,24.696527,35.8,200701
3,112.84955,24.704997,35.03,200701
3,112.862387,24.704997,35.75,200701
3,112.875224,24.704997,35.54,200701
3,112.888061,24.704997,36.41,200701
3,112.900898,24.704997,35.85,200701
3,112.913735,24.704997,37.37,200701
3,112.926572,24.704997,37.21,200701
3,112.939409,24.704997,41.41,200701
3,112.952246,24.704997,42.11,200701
3,112.965083,24.704997,37.68,200701
3,112.97792,24.704997,36.86,200701
3,112.990757,24.704997,34.44,200701
3,113.003594,24.704997,36.08,200701
3,113.016431,24.704997,36.34,200701
3,112.84955,24.713467,36.49,200701
3,112.862387,24.713467,35.84,200701
3,112.875224,24.713467,35.88,200701
3,112.888061,24.713467,37.42,200701
3,112.900898,24.713467,37.77,200701
3,112.913735,24.713467,37.82,200701
3,112.926572,24.713467,39.77,200701
3,112.939409,24.713467,40.11,200701
3,112.952246,24.713467,41.38,200701
3,112.965083,24.713467,37.31,200701
3,112.97792,24.713467,35.97,200701
3,112.990757,24.713467,36.32,200701
3,113.003594,24.713467,35.95,200701
3,112.84955,24.721937,38.37,200701
3,112.862387,24.721937,38.41,200701
3,112.875224,24.721937,38.92,200701
3,112.888061,24.721937,40.04,200701
3,112.900898,24.721937,39.01,200701
3,112.913735,24.721937,37.57,200701
3,112.926572,24.721937,38.8,200701
3,112.939409,24.721937,38.18,200701
3,112.952246,24.721937,38.9,200701
3,112.965083,24.721937,37.49,200701
3,112.97792,24.721937,37.39,200701
3,112.990757,24.721937,38.7,200701
3,113.003594,24.721937,37.44,200701
3,112.862387,24.730407,40.61,200701
3,112.875224,24.730407,39.92,200701
3,112.888061,24.730407,40.04,200701
3,112.900898,24.730407,39.46,200701
3,112.913735,24.730407,39.9,200701
3,112.926572,24.730407,38.42,200701
3,112.939409,24.730407,39.26,200701
3,112.952246,24.730407,38.9,200701
3,112.965083,24.730407,38.63,200701
3,112.97792,24.730407,39.52,200701
3,112.990757,24.730407,40.11,200701
3,113.003594,24.730407,40.03,200701
3,112.84955,24.738877,39.57,200701
3,112.862387,24.738877,40.16,200701
3,112.875224,24.738877,38.88,200701
3,112.888061,24.738877,39.66,200701
3,112.900898,24.738877,39.75,200701
3,112.913735,24.738877,39.69,200701
3,112.926572,24.738877,38.44,200701
3,112.939409,24.738877,38.82,200701
3,112.952246,24.738877,39.64,200701
3,112.965083,24.738877,39.54,200701
3,112.97792,24.738877,39.45,200701
3,112.990757,24.738877,39.36,200701
3,113.003594,24.738877,40.05,200701
3,112.84955,24.747347,40.55,200701
3,112.862387,24.747347,40.47,200701
3,112.875224,24.747347,39.38,200701
3,112.888061,24.747347,41.0,200701
3,112.900898,24.747347,40.92,200701
3,112.913735,24.747347,39.44,200701
3,112.926572,24.747347,38.31,200701
3,112.939409,24.747347,39.25,200701
3,112.952246,24.747347,40.81,200701
3,112.965083,24.747347,38.99,200701
3,112.97792,24.747347,38.93,200701
3,112.84955,24.755817,38.0,200701
3,112.862387,24.755817,38.93,200701
3,112.875224,24.755817,40.72,200701
3,112.888061,24.755817,40.71,200701
3,112.900898,24.755817,41.85,200701
3,112.913735,24.755817,40.71,200701
3,112.926572,24.755817,39.17,200701
3,112.939409,24.755817,38.97,200701
3,112.952246,24.755817,39.94,200701
3,112.965083,24.755817,38.21,200701
3,112.97792,24.755817,37.86,200701
3,112.84955,24.764287,37.18,200701
3,112.862387,24.764287,38.22,200701
3,112.875224,24.764287,41.63,200701
3,112.888061,24.764287,41.32,200701
3,112.900898,24.764287,41.15,200701
3,112.913735,24.764287,42.35,200701
3,112.926572,24.764287,40.45,200701
3,112.939409,24.764287,38.4,200701
3,112.952246,24.764287,36.57,200701
3,112.965083,24.764287,36.75,200701
3,112.97792,24.764287,38.78,200701
3,112.836713,24.772757,40.45,200701
3,112.84955,24.772757,38.84,200701
3,112.862387,24.772757,39.39,200701
3,112.875224,24.772757,41.35,200701
3,112.888061,24.772757,41.17,200701
3,112.900898,24.772757,39.88,200701
3,112.913735,24.772757,41.03,200701
3,112.926572,24.772757,40.47,200701
3,112.939409,24.772757,40.45,200701
3,112.952246,24.772757,37.18,200701
3,112.965083,24.772757,38.35,200701
3,112.97792,24.772757,39.21,200701
3,112.836713,24.781227,41.08,200701
3,112.84955,24.781227,39.21,200701
3,112.862387,24.781227,40.4,200701
3,112.875224,24.781227,40.8,200701
3,112.888061,24.781227,39.45,200701
3,112.900898,24.781227,39.66,200701
3,112.913735,24.781227,41.63,200701
3,112.926572,24.781227,40.62,200701
3,112.939409,24.781227,41.52,200701
3,112.952246,24.781227,39.14,200701
3,112.965083,24.781227,39.38,200701
3,112.97792,24.781227,40.68,200701
3,112.84955,24.789697,39.21,200701
3,112.862387,24.789697,40.91,200701
3,112.875224,24.789697,41.34,200701
3,112.888061,24.789697,37.81,200701
3,112.900898,24.789697,39.91,200701
3,112.913735,24.789697,41.16,200701
3,112.926572,24.789697,41.17,200701
3,112.939409,24.789697,41.28,200701
3,112.952246,24.789697,40.62,200701
3,112.965083,24.789697,39.93,200701
3,112.97792,24.789697,41.2,200701
3,112.84955,24.798167,40.03,200701
3,112.862387,24.798167,41.66,200701
3,112.875224,24.798167,41.22,200701
3,112.888061,24.798167,38.58,200701
3,112.900898,24.798167,40.54,200701
3,112.913735,24.798167,40.75,200701
3,112.926572,24.798167,40.88,200701
3,112.939409,24.798167,41.7,200701
3,112.952246,24.798167,40.65,200701
3,112.965083,24.798167,41.45,200701
3,112.97792,24.798167,41.16,200701
3,112.875224,24.806637,40.51,200701
3,112.888061,24.806637,37.99,200701
3,112.900898,24.806637,40.8,200701
3,112.913735,24.806637,40.24,200701
3,112.926572,24.806637,39.75,200701
3,112.939409,24.806637,40.22,200701
3,112.952246,24.806637,40.9,200701
3,112.965083,24.806637,41.28,200701
3,112.97792,24.806637,39.4,200701
3,112.875224,24.815107,40.61,200701
3,112.888061,24.815107,38.54,200701
3,112.900898,24.815107,40.51,200701
3,112.913735,24.815107,39.06,200701
3,112.926572,24.815107,39.31,200701
3,112.939409,24.815107,38.95,200701
3,112.952246,24.815107,39.65,200701
3,112.965083,24.815107,39.8,200701
3,112.875224,24.823577,39.25,200701
3,112.888061,24.823577,38.58,200701
3,112.900898,24.823577,39.56,200701
