经度,纬度,降水量,时间步长,相对湿度 (%),温度,月份
112.875224,24.747347,1081.0,0,68.98,6.825,201001
112.888061,24.747347,1096.75,0,68.25,6.425000000000001,201001
112.900898,24.747347,1112.0,0,67.94,6.175,201001
112.913735,24.747347,1140.0,0,68.72,5.675000000000001,201001
112.926572,24.747347,1156.5,0,71.46,5.25,201001
112.939409,24.747347,1178.25,0,70.73,5.074999999999999,201001
112.952246,24.747347,1163.0,0,68.2,5.625,201001
112.965083,24.747347,1129.75,0,69.35,6.300000000000001,201001
112.97792,24.747347,1100.25,0,69.87,6.8500000000000005,201001
112.84955,24.755817,1012.25,0,72.05,8.274999999999999,201001
112.862387,24.755817,1027.5,0,72.62,7.9,201001
112.875224,24.755817,1042.75,0,70.05,7.475,201001
112.888061,24.755817,1076.75,0,66.89,6.825000000000001,201001
112.900898,24.755817,1111.0,0,68.79,6.175000000000001,201001
112.913735,24.755817,1145.25,0,67.7,5.575,201001
112.926572,24.755817,1167.5,0,70.48,5.025,201001
112.939409,24.755817,1189.5,0,70.98,4.824999999999999,201001
112.952246,24.755817,1164.25,0,68.79,5.574999999999999,201001
112.965083,24.755817,1148.25,0,70.95,6.074999999999999,201001
112.97792,24.755817,1114.25,0,71.5,6.7,201001
112.84955,24.764287,996.25,0,71.71,8.575,201001
112.862387,24.764287,1005.5,0,70.42,8.15,201001
112.875224,24.764287,1026.5,0,68.49,7.625,201001
112.888061,24.764287,1054.5,0,66.68,7.125,201001
112.900898,24.764287,1088.75,0,67.45,6.5,201001
112.913735,24.764287,1123.0,0,67.28,5.9,201001
112.926572,24.764287,1157.25,0,67.97,5.175,201001
112.939409,24.764287,1191.75,0,71.01,4.7,201001
112.952246,24.764287,1198.25,0,69.3,5.15,201001
112.965083,24.764287,1175.75,0,71.52,5.625,201001
112.97792,24.764287,1130.0,0,69.3,6.4,201001
112.836713,24.772757,990.25,0,66.8,8.8,201001
112.84955,24.772757,998.0,0,70.9,8.475,201001
112.862387,24.772757,1019.5,0,69.39,7.9,201001
112.875224,24.772757,1047.0,0,67.38,7.324999999999999,201001
112.888061,24.772757,1050.25,0,66.59,7.175,201001
112.900898,24.772757,1072.0,0,65.08,6.749999999999999,201001
112.913735,24.772757,1106.25,0,66.41,6.15,201001
112.926572,24.772757,1140.5,0,67.59,5.574999999999999,201001
112.939409,24.772757,1181.25,0,67.81,4.95,201001
112.952246,24.772757,1212.5,0,70.22,4.95,201001
112.965083,24.772757,1165.5,0,69.75,5.775,201001
112.97792,24.772757,1132.25,0,67.48,6.275,201001
112.836713,24.781227,985.5,0,66.57,8.775,201001
112.84955,24.781227,987.5,0,68.44,8.3,201001
112.862387,24.781227,1021.25,0,66.71,7.550000000000001,201001
112.875224,24.781227,1079.0,0,66.94,6.699999999999999,201001
112.888061,24.781227,1082.25,0,67.19,6.55,201001
112.900898,24.781227,1086.0,0,65.7,6.45,201001
112.913735,24.781227,1108.0,0,66.85,5.949999999999999,201001
112.926572,24.781227,1136.0,0,68.49,5.5,201001
112.939409,24.781227,1164.5,0,65.27,4.9750000000000005,201001
112.952246,24.781227,1199.0,0,70.25,4.65,201001
112.965083,24.781227,1173.5,0,69.33,5.425000000000001,201001
112.97792,24.781227,1120.75,0,67.25,6.25,201001
112.84955,24.789697,995.5,0,69.69,8.025,201001
112.862387,24.789697,1023.0,0,65.87,7.375,201001
112.875224,24.789697,1068.75,0,66.21,6.75,201001
112.888061,24.789697,1084.25,0,67.68,6.4,201001
112.900898,24.789697,1094.0,0,66.89,6.2,201001
112.913735,24.789697,1122.0,0,65.9,5.574999999999999,201001
112.926572,24.789697,1162.25,0,68.42,5.0,201001
112.939409,24.789697,1178.5,0,66.8,4.6,201001
112.952246,24.789697,1188.5,0,69.53,4.525,201001
112.965083,24.789697,1173.25,0,67.83,5.2,201001
112.97792,24.789697,1129.25,0,67.95,6.075,201001
112.84955,24.798167,1000.0,0,68.92,7.85,201001
112.862387,24.798167,1014.25,0,68.03,7.45,201001
112.875224,24.798167,1016.0,0,67.49,7.375,201001
112.888061,24.798167,1037.75,0,68.77,6.825,201001
112.900898,24.798167,1083.75,0,65.79,6.25,201001
112.913735,24.798167,1111.5,0,67.48,5.675,201001
112.926572,24.798167,1145.75,0,67.49,5.1,201001
112.939409,24.798167,1168.0,0,67.81,4.575,201001
112.952246,24.798167,1200.75,0,68.64,4.325,201001
112.965083,24.798167,1181.25,0,66.98,4.825,201001
112.97792,24.798167,1159.75,0,68.97,5.35,201001
112.875224,24.806637,970.5,0,68.3,7.925000000000001,201001
112.888061,24.806637,991.5,0,68.6,7.425000000000001,201001
112.900898,24.806637,1043.0,0,66.86,6.7,201001
112.913735,24.806637,1088.75,0,67.58,5.9,201001
112.926572,24.806637,1129.0,0,67.26,5.3500000000000005,201001
112.939409,24.806637,1151.5,0,68.09,4.85,201001
112.952246,24.806637,1196.5,0,68.1,4.475,201001
112.965083,24.806637,1189.25,0,66.57,4.675,201001
112.97792,24.806637,1163.75,0,69.95,5.325,201001
112.875224,24.815107,956.25,0,67.76,8.025,201001
112.888061,24.815107,975.5,0,67.12,7.525,201001
112.900898,24.815107,1038.75,0,67.36,6.699999999999999,201001
112.913735,24.815107,1096.5,0,66.25,5.85,201001
112.926572,24.815107,1130.75,0,67.45,5.2,201001
112.939409,24.815107,1153.0,0,67.41,4.675,201001
112.952246,24.815107,1198.25,0,66.7,4.475,201001
112.965083,24.815107,1160.5,0,67.86,5.1000000000000005,201001
112.875224,24.823577,958.5,0,66.25,7.775,201001
112.888061,24.823577,977.5,0,67.75,7.5,201001
112.900898,24.823577,1046.5,0,66.47,6.525,201001
112.913735,24.823577,1098.25,0,68.21,5.8,201001
112.926572,24.823577,1147.5,0,67.26,5.0,201001
112.939409,24.823577,1174.75,0,68.39,4.55,201001
112.952246,24.823577,1198.25,0,66.16,4.475,201001
112.965083,24.823577,1159.25,0,69.46,5.075,201001
112.888061,24.832047,967.5,0,68.14,7.525,201001
112.900898,24.832047,1051.0,0,69.37,6.375,201001
112.913735,24.832047,1083.5,0,68.81,6.0,201001
112.888061,24.840517,953.0,0,67.89,7.625,201001
112.888061,24.848987,953.0,0,69.13,7.625,201001
112.952246,24.688057,864.0,1,62.24,8.825,201002
112.965083,24.688057,858.0,1,61.99,9.275,201002
112.97792,24.688057,852.25,1,60.59,9.75,201002
112.862387,24.696527,823.0,1,56.41,9.875,201002
112.888061,24.696527,868.25,1,56.35,7.45,201002
112.939409,24.696527,867.25,1,60.24,8.1,201002
112.952246,24.696527,865.75,1,60.65,8.55,201002
112.965083,24.696527,858.0,1,59.13,9.275,201002
112.97792,24.696527,852.25,1,59.57,9.75,201002
112.990757,24.696527,849.25,1,59.47,9.8,201002
113.003594,24.696527,850.25,1,62.09,9.75,201002
113.016431,24.696527,851.5,1,63.16,9.775,201002
112.84955,24.704997,809.0,1,60.93,10.125,201002
112.862387,24.704997,819.75,1,60.1,9.95,201002
112.875224,24.704997,842.75,1,55.87,8.75,201002
112.888061,24.704997,860.5,1,56.57,7.800000000000001,201002
112.900898,24.704997,881.75,1,56.81,6.4,201002
112.913735,24.704997,875.5,1,57.55,6.9,201002
112.926572,24.704997,868.75,1,57.45,7.6,201002
112.939409,24.704997,867.75,1,59.71,7.950000000000001,201002
112.952246,24.704997,863.75,1,62.5,8.5,201002
112.965083,24.704997,854.5,1,61.67,9.075,201002
112.97792,24.704997,852.75,1,61.88,9.55,201002
112.990757,24.704997,849.5,1,62.54,9.675,201002
113.003594,24.704997,850.25,1,63.27,9.75,201002
113.016431,24.704997,851.5,1,66.29,9.775,201002
112.84955,24.713467,813.75,1,61.14,9.8,201002
112.862387,24.713467,829.0,1,61.27,9.2,201002
112.875224,24.713467,854.25,1,56.41,7.625,201002
112.888061,24.713467,865.5,1,57.19,7.050000000000001,201002
112.900898,24.713467,876.25,1,57.07,6.4,201002
112.913735,24.713467,870.0,1,57.44,6.949999999999999,201002
112.926572,24.713467,865.25,1,59.08,7.5,201002
112.939409,24.713467,864.0,1,61.07,7.899999999999999,201002
112.952246,24.713467,858.25,1,63.23,8.45,201002
112.965083,24.713467,849.0,1,63.61,9.05,201002
112.97792,24.713467,847.0,1,61.46,9.375,201002
112.990757,24.713467,843.75,1,61.75,9.475,201002
113.003594,24.713467,844.5,1,61.81,9.6,201002
112.84955,24.721937,820.5,1,63.43,9.275,201002
112.862387,24.721937,834.25,1,63.25,8.65,201002
112.875224,24.721937,855.25,1,59.31,7.275,201002
112.888061,24.721937,863.0,1,59.73,6.625,201002
112.900898,24.721937,868.5,1,57.53,6.525,201002
112.913735,24.721937,862.25,1,59.06,7.05,201002
112.926572,24.721937,866.0,1,59.14,7.300000000000001,201002
112.939409,24.721937,866.75,1,60.55,7.574999999999999,201002
112.952246,24.721937,857.0,1,62.48,8.275,201002
112.965083,24.721937,847.25,1,62.29,8.75,201002
112.97792,24.721937,841.25,1,62.22,9.25,201002
112.990757,24.721937,844.0,1,64.13,9.275,201002
113.003594,24.721937,840.5,1,62.88,9.5,201002
112.862387,24.730407,829.25,1,63.49,8.725,201002
112.875224,24.730407,846.0,1,63.02,7.5,201002
112.888061,24.730407,847.5,1,62.48,7.15,201002
112.900898,24.730407,855.0,1,59.49,7.0,201002
112.913735,24.730407,848.75,1,61.55,7.475,201002
112.926572,24.730407,862.5,1,60.33,7.2,201002
112.939409,24.730407,857.0,1,61.37,7.65,201002
112.952246,24.730407,853.5,1,61.77,8.175,201002
112.965083,24.730407,843.5,1,61.23,8.8,201002
112.97792,24.730407,839.5,1,61.73,9.1,201002
112.990757,24.730407,836.0,1,63.46,9.3,201002
113.003594,24.730407,836.5,1,66.01,9.525,201002
112.84955,24.738877,797.0,1,63.78,9.65,201002
112.862387,24.738877,810.75,1,64.46,9.075,201002
112.875224,24.738877,826.5,1,61.24,8.25,201002
112.888061,24.738877,828.0,1,61.33,8.05,201002
112.900898,24.738877,827.5,1,59.72,8.15,201002
112.913735,24.738877,833.0,1,60.83,7.975,201002
112.926572,24.738877,852.75,1,62.03,7.449999999999999,201002
112.939409,24.738877,853.75,1,62.75,7.449999999999999,201002
112.952246,24.738877,849.75,1,64.23,8.1,201002
112.965083,24.738877,842.0,1,63.57,8.75,201002
112.97792,24.738877,834.0,1,64.05,9.2,201002
112.990757,24.738877,828.5,1,64.77,9.425,201002
113.003594,24.738877,830.25,1,65.2,9.525,201002
112.84955,24.747347,776.0,1,64.03,10.075,201002
112.862387,24.747347,785.25,1,65.04,9.6,201002
112.875224,24.747347,796.75,1,61.42,9.25,201002
112.888061,24.747347,808.25,1,60.53,8.85,201002
112.900898,24.747347,817.75,1,60.4,8.575,201002
112.913735,24.747347,829.5,1,61.46,8.049999999999999,201002
112.926572,24.747347,847.25,1,64.22,7.625000000000001,201002
112.939409,24.747347,850.75,1,64.41,7.4,201002
112.952246,24.747347,850.25,1,64.58,7.975,201002
112.965083,24.747347,838.25,1,64.53,8.675,201002
112.97792,24.747347,828.5,1,65.41,9.25,201002
112.84955,24.755817,745.25,1,63.71,10.675,201002
112.862387,24.755817,752.75,1,64.79,10.35,201002
112.875224,24.755817,772.25,1,61.74,9.9,201002
112.888061,24.755817,795.75,1,58.91,9.275,201002
112.900898,24.755817,813.25,1,60.17,8.6,201002
112.913735,24.755817,829.25,1,59.5,7.950000000000001,201002
112.926572,24.755817,843.0,1,62.87,7.4,201002
112.939409,24.755817,850.5,1,66.54,7.124999999999999,201002
112.952246,24.755817,848.5,1,65.44,7.925,201002
112.965083,24.755817,840.25,1,65.37,8.475,201002
112.97792,24.755817,828.5,1,66.23,9.1,201002
112.84955,24.764287,724.5,1,64.55,10.975,201002
112.862387,24.764287,739.75,1,63.06,10.6,201002
112.875224,24.764287,763.25,1,60.92,10.075,201002
112.888061,24.764287,780.75,1,57.46,9.625,201002
112.900898,24.764287,802.5,1,58.89,8.95,201002
112.913735,24.764287,818.5,1,58.06,8.275,201002
112.926572,24.764287,832.25,1,60.0,7.575,201002
112.939409,24.764287,843.75,1,67.39,7.0,201002
112.952246,24.764287,848.0,1,63.01,7.475,201002
112.965083,24.764287,840.0,1,64.84,7.975000000000001,201002
112.97792,24.764287,832.5,1,64.11,8.8,201002
112.836713,24.772757,711.25,1,58.54,11.2,201002
112.84955,24.772757,729.75,1,62.37,10.825,201002
112.862387,24.772757,752.75,1,61.99,10.275,201002
112.875224,24.772757,770.25,1,62.38,9.725,201002
112.888061,24.772757,776.0,1,57.49,9.65,201002
112.900898,24.772757,790.0,1,56.78,9.25,201002
112.913735,24.772757,805.75,1,57.62,8.575,201002
112.926572,24.772757,819.25,1,61.4,8.0,201002
112.939409,24.772757,832.75,1,64.19,7.274999999999999,201002
112.952246,24.772757,841.0,1,63.95,7.25,201002
112.965083,24.772757,833.5,1,63.49,8.075000000000001,201002
112.97792,24.772757,830.25,1,62.48,8.649999999999999,201002
112.836713,24.781227,708.25,1,58.38,11.150000000000002,201002
112.84955,24.781227,735.0,1,60.24,10.625,201002
112.862387,24.781227,763.75,1,62.01,9.9,201002
112.875224,24.781227,785.25,1,63.58,9.1,201002
112.888061,24.781227,785.25,1,57.44,9.025,201002
112.900898,24.781227,793.25,1,56.23,8.9,201002
112.913735,24.781227,804.75,1,57.61,8.35,201002
112.926572,24.781227,816.25,1,63.87,7.9,201002
112.939409,24.781227,828.0,1,60.06,7.300000000000001,201002
112.952246,24.781227,836.0,1,63.0,6.975,201002
112.965083,24.781227,833.0,1,63.23,7.749999999999999,201002
112.97792,24.781227,819.75,1,62.28,8.649999999999999,201002
112.84955,24.789697,738.0,1,61.67,10.35,201002
112.862387,24.789697,761.0,1,62.7,9.725,201002
112.875224,24.789697,774.5,1,63.59,9.15,201002
112.888061,24.789697,784.5,1,58.63,8.85,201002
112.900898,24.789697,792.25,1,58.47,8.65,201002
112.913735,24.789697,805.75,1,56.55,8.0,201002
112.926572,24.789697,819.5,1,61.32,7.375,201002
112.939409,24.789697,831.25,1,61.39,6.95,201002
112.952246,24.789697,833.25,1,63.52,6.9,201002
112.965083,24.789697,828.5,1,62.82,7.574999999999999,201002
112.97792,24.789697,819.75,1,63.4,8.475,201002
112.84955,24.798167,741.75,1,63.34,10.2,201002
112.862387,24.798167,754.5,1,64.55,9.825,201002
112.875224,24.798167,742.5,1,64.18,9.775,201002
112.888061,24.798167,762.0,1,63.02,9.275000000000002,201002
112.900898,24.798167,783.5,1,60.6,8.725,201002
112.913735,24.798167,795.0,1,59.53,8.15,201002
112.926572,24.798167,811.0,1,57.17,7.475,201002
112.939409,24.798167,826.75,1,62.09,6.949999999999999,201002
112.952246,24.798167,830.75,1,64.05,6.675000000000001,201002
112.965083,24.798167,827.75,1,63.93,7.15,201002
112.97792,24.798167,820.75,1,67.39,7.75,201002
112.875224,24.806637,713.0,1,63.83,10.35,201002
112.888061,24.806637,735.75,1,64.05,9.9,201002
112.900898,24.806637,765.0,1,62.92,9.2,201002
112.913735,24.806637,782.5,1,63.02,8.399999999999999,201002
112.926572,24.806637,800.25,1,59.7,7.749999999999999,201002
112.939409,24.806637,816.0,1,62.14,7.25,201002
112.952246,24.806637,824.25,1,65.25,6.8,201002
112.965083,24.806637,825.25,1,65.99,7.025,201002
112.97792,24.806637,818.75,1,69.32,7.725,201002
112.875224,24.815107,704.0,1,62.98,10.45,201002
112.888061,24.815107,727.25,1,62.93,9.975,201002
112.900898,24.815107,760.25,1,63.58,9.2,201002
112.913735,24.815107,779.75,1,61.97,8.325,201002
112.926572,24.815107,799.25,1,62.61,7.6,201002
112.939409,24.815107,813.25,1,63.68,7.05,201002
112.952246,24.815107,819.5,1,65.22,6.775,201002
112.965083,24.815107,813.25,1,68.69,7.45,201002
112.875224,24.823577,710.5,1,61.79,10.2,201002
112.888061,24.823577,724.5,1,63.57,9.925,201002
112.900898,24.823577,757.25,1,62.34,8.975,201002
112.913735,24.823577,775.0,1,65.09,8.225,201002
112.926572,24.823577,801.25,1,63.2,7.4,201002
112.939409,24.823577,810.25,1,64.67,6.9,201002
112.952246,24.823577,819.5,1,65.56,6.775,201002
112.965083,24.823577,814.0,1,69.4,7.425,201002
112.888061,24.832047,716.0,1,64.56,9.975,201002
112.900898,24.832047,759.25,1,64.96,8.825,201002
112.913735,24.832047,768.5,1,68.72,8.425,201002
112.888061,24.840517,705.75,1,67.47,10.1,201002
112.888061,24.848987,705.75,1,68.95,10.1,201002
112.952246,24.688057,678.5,2,58.49,11.675,201003
112.965083,24.688057,675.5,2,57.55,12.15,201003
112.97792,24.688057,673.75,2,56.9,12.625,201003
112.862387,24.696527,653.0,2,54.96,12.975,201003
112.888061,24.696527,681.25,2,55.6,10.325,201003
112.939409,24.696527,684.75,2,58.43,10.9,201003
112.952246,24.696527,682.5,2,58.21,11.374999999999998,201003
112.965083,24.696527,675.75,2,55.19,12.15,201003
112.97792,24.696527,673.75,2,55.66,12.625,201003
112.990757,24.696527,678.25,2,55.8,12.75,201003
113.003594,24.696527,681.0,2,56.6,12.750000000000002,201003
113.016431,24.696527,681.25,2,54.91,12.775000000000002,201003
112.84955,24.704997,649.75,2,57.3,13.35,201003
112.862387,24.704997,652.75,2,56.27,13.1,201003
112.875224,24.704997,666.5,2,55.48,11.725,201003
112.888061,24.704997,677.5,2,55.91,10.7,201003
112.900898,24.704997,694.75,2,55.52,9.2,201003
112.913735,24.704997,692.0,2,55.56,9.7,201003
112.926572,24.704997,688.75,2,54.54,10.425,201003
112.939409,24.704997,688.25,2,57.11,10.775,201003
112.952246,24.704997,683.75,2,60.23,11.35,201003
112.965083,24.704997,680.5,2,57.47,11.975,201003
112.97792,24.704997,678.75,2,57.16,12.425,201003
112.990757,24.704997,681.75,2,58.6,12.625,201003
113.003594,24.704997,681.0,2,58.39,12.749999999999998,201003
113.016431,24.704997,681.25,2,58.3,12.775,201003
112.84955,24.713467,653.25,2,57.71,13.025,201003
112.862387,24.713467,662.0,2,57.75,12.3,201003
112.875224,24.713467,682.5,2,55.74,10.525,201003
112.888061,24.713467,688.0,2,56.07,9.875,201003
112.900898,24.713467,696.25,2,55.78,9.225,201003
112.913735,24.713467,694.75,2,55.45,9.8,201003
112.926572,24.713467,692.5,2,56.06,10.375,201003
112.939409,24.713467,690.75,2,57.74,10.75,201003
112.952246,24.713467,686.25,2,60.06,11.275,201003
112.965083,24.713467,682.0,2,58.59,11.9,201003
112.97792,24.713467,683.75,2,55.77,12.275,201003
112.990757,24.713467,685.75,2,57.14,12.425,201003
113.003594,24.713467,686.0,2,58.05,12.575,201003
112.84955,24.721937,660.0,2,59.79,12.425,201003
112.862387,24.721937,667.75,2,59.59,11.7,201003
112.875224,24.721937,687.25,2,57.47,10.15,201003
112.888061,24.721937,695.75,2,57.65,9.45,201003
112.900898,24.721937,698.75,2,55.6,9.35,201003
112.913735,24.721937,697.0,2,56.49,9.875,201003
112.926572,24.721937,697.5,2,55.88,10.15,201003
112.939409,24.721937,696.75,2,56.63,10.425,201003
112.952246,24.721937,690.0,2,57.94,11.1,201003
112.965083,24.721937,688.25,2,56.74,11.625,201003
112.97792,24.721937,686.5,2,56.7,12.175,201003
112.990757,24.721937,689.25,2,58.94,12.25,201003
113.003594,24.721937,689.75,2,58.61,12.475,201003
112.862387,24.730407,669.0,2,60.2,11.725,201003
112.875224,24.730407,688.5,2,58.84,10.375,201003
112.888061,24.730407,693.25,2,58.19,10.0,201003
112.900898,24.730407,696.25,2,55.82,9.8,201003
112.913735,24.730407,694.75,2,58.29,10.3,201003
112.926572,24.730407,700.0,2,56.39,10.0,201003
112.939409,24.730407,697.0,2,56.53,10.525,201003
112.952246,24.730407,693.75,2,56.85,11.05,201003
112.965083,24.730407,690.75,2,56.67,11.7,201003
112.97792,24.730407,689.0,2,57.51,12.05,201003
112.990757,24.730407,690.75,2,58.23,12.25,201003
113.003594,24.730407,690.0,2,59.31,12.525,201003
112.84955,24.738877,663.25,2,60.23,12.825,201003
112.862387,24.738877,669.0,2,60.97,12.1,201003
112.875224,24.738877,682.5,2,57.44,11.15,201003
112.888061,24.738877,686.0,2,57.31,10.925,201003
112.900898,24.738877,686.0,2,55.97,11.025,201003
112.913735,24.738877,692.0,2,56.96,10.8,201003
112.926572,24.738877,699.0,2,57.32,10.275,201003
112.939409,24.738877,703.0,2,57.45,10.35,201003
112.952246,24.738877,698.75,2,57.4,11.0,201003
112.965083,24.738877,694.5,2,58.25,11.65,201003
112.97792,24.738877,689.0,2,58.43,12.15,201003
112.990757,24.738877,690.75,2,58.57,12.4,201003
113.003594,24.738877,690.75,2,59.62,12.525,201003
112.84955,24.747347,662.25,2,60.2,13.3,201003
112.862387,24.747347,667.75,2,61.28,12.7,201003
112.875224,24.747347,671.5,2,58.12,12.25,201003
112.888061,24.747347,677.5,2,57.17,11.775000000000002,201003
112.900898,24.747347,683.75,2,57.83,11.45,201003
112.913735,24.747347,693.25,2,58.44,10.85,201003
112.926572,24.747347,700.25,2,59.92,10.45,201003
112.939409,24.747347,708.25,2,58.98,10.275,201003
112.952246,24.747347,702.5,2,58.18,10.875,201003
112.965083,24.747347,696.0,2,59.16,11.575,201003
112.97792,24.747347,691.5,2,59.82,12.175,201003
112.84955,24.755817,660.75,2,59.4,13.95,201003
112.862387,24.755817,664.25,2,60.03,13.5,201003
112.875224,24.755817,665.5,2,59.57,12.975,201003
112.888061,24.755817,674.0,2,57.8,12.2,201003
112.900898,24.755817,687.25,2,59.87,11.475,201003
112.913735,24.755817,698.0,2,59.12,10.75,201003
112.926572,24.755817,706.75,2,60.56,10.225,201003
112.939409,24.755817,712.75,2,60.48,10.0,201003
112.952246,24.755817,705.0,2,59.67,10.825,201003
112.965083,24.755817,701.75,2,60.09,11.374999999999998,201003
112.97792,24.755817,696.0,2,61.89,12.0,201003
112.84955,24.764287,663.5,2,59.4,14.275,201003
112.862387,24.764287,667.0,2,58.34,13.8,201003
112.875224,24.764287,666.5,2,59.1,13.175,201003
112.888061,24.764287,672.5,2,58.37,12.575,201003
112.900898,24.764287,684.5,2,59.5,11.825,201003
112.913735,24.764287,695.25,2,59.27,11.1,201003
112.926572,24.764287,708.5,2,58.91,10.4,201003
112.939409,24.764287,717.0,2,60.6,9.85,201003
112.952246,24.764287,714.0,2,58.81,10.35,201003
112.965083,24.764287,709.25,2,61.04,10.875,201003
112.97792,24.764287,701.25,2,59.94,11.7,201003
112.836713,24.772757,665.25,2,56.94,14.55,201003
112.84955,24.772757,663.75,2,58.01,14.175,201003
112.862387,24.772757,669.5,2,57.61,13.55,201003
112.875224,24.772757,675.25,2,58.18,12.85,201003
112.888061,24.772757,676.25,2,58.47,12.625,201003
112.900898,24.772757,683.0,2,57.46,12.15,201003
112.913735,24.772757,694.0,2,58.34,11.45,201003
112.926572,24.772757,704.25,2,58.79,10.85,201003
112.939409,24.772757,714.0,2,58.82,10.125,201003
112.952246,24.772757,718.0,2,58.78,10.125,201003
112.965083,24.772757,710.75,2,59.5,11.0,201003
112.97792,24.772757,703.75,2,58.27,11.6,201003
112.836713,24.781227,667.75,2,57.06,14.55,201003
112.84955,24.781227,665.25,2,56.6,13.95,201003
112.862387,24.781227,673.25,2,56.62,13.150000000000002,201003
112.875224,24.781227,686.0,2,58.29,12.175,201003
