经度,纬度,降水量,时间步长,相对湿度 (%),温度,月份
112.913735,24.823577,358.25,0,70.08,4.8,200701
112.926572,24.823577,371.0,0,69.33,4.0,200701
112.939409,24.823577,378.5,0,71.15,3.55,200701
112.952246,24.823577,383.25,0,67.46,3.475,200701
112.965083,24.823577,368.75,0,73.96,4.075,200701
112.888061,24.832047,321.0,0,70.21,6.525,200701
112.900898,24.832047,345.75,0,70.63,5.375,200701
112.913735,24.832047,355.0,0,69.95,5.0,200701
112.888061,24.840517,317.5,0,68.9,6.625,200701
112.888061,24.848987,317.5,0,70.46,6.625,200701
112.952246,24.688057,797.75,1,70.2,10.325,200702
112.965083,24.688057,790.5,1,72.36,10.775,200702
112.97792,24.688057,787.75,1,71.0,11.25,200702
112.862387,24.696527,760.0,1,65.35,11.375,200702
112.888061,24.696527,803.0,1,65.74,8.95,200702
112.939409,24.696527,804.75,1,68.38,9.6,200702
112.952246,24.696527,802.25,1,71.55,10.05,200702
112.965083,24.696527,794.25,1,70.55,10.775,200702
112.97792,24.696527,787.75,1,69.4,11.25,200702
112.990757,24.696527,790.5,1,69.51,11.3,200702
113.003594,24.696527,793.5,1,70.59,11.250000000000002,200702
113.016431,24.696527,795.25,1,69.67,11.275000000000002,200702
112.84955,24.704997,750.0,1,65.35,11.625,200702
112.862387,24.704997,758.0,1,65.48,11.45,200702
112.875224,24.704997,780.5,1,65.42,10.25,200702
112.888061,24.704997,797.25,1,65.36,9.3,200702
112.900898,24.704997,817.5,1,64.54,7.9,200702
112.913735,24.704997,815.5,1,64.94,8.399999999999999,200702
112.926572,24.704997,807.0,1,65.35,9.1,200702
112.939409,24.704997,808.0,1,66.51,9.45,200702
112.952246,24.704997,803.75,1,69.55,10.0,200702
112.965083,24.704997,797.25,1,72.82,10.575,200702
112.97792,24.704997,795.0,1,72.32,11.05,200702
112.990757,24.704997,794.0,1,72.84,11.175,200702
113.003594,24.704997,793.5,1,72.68,11.249999999999998,200702
113.016431,24.704997,795.25,1,71.13,11.275,200702
112.84955,24.713467,757.0,1,63.94,11.3,200702
112.862387,24.713467,772.0,1,64.44,10.7,200702
112.875224,24.713467,799.25,1,64.12,9.125,200702
112.888061,24.713467,807.5,1,63.71,8.55,200702
112.900898,24.713467,818.5,1,63.42,7.9,200702
112.913735,24.713467,816.5,1,65.05,8.45,200702
112.926572,24.713467,810.0,1,63.83,9.0,200702
112.939409,24.713467,811.25,1,66.77,9.400000000000002,200702
112.952246,24.713467,804.75,1,70.25,9.95,200702
112.965083,24.713467,798.25,1,73.01,10.55,200702
112.97792,24.713467,796.25,1,70.61,10.875,200702
112.990757,24.713467,795.5,1,70.24,10.975,200702
113.003594,24.713467,794.75,1,69.62,11.1,200702
112.84955,24.721937,770.0,1,64.52,10.775,200702
112.862387,24.721937,782.25,1,64.35,10.15,200702
112.875224,24.721937,805.75,1,63.4,8.775,200702
112.888061,24.721937,814.25,1,64.75,8.125,200702
112.900898,24.721937,817.5,1,62.83,8.025,200702
112.913735,24.721937,815.5,1,66.71,8.55,200702
112.926572,24.721937,816.75,1,64.33,8.8,200702
112.939409,24.721937,820.25,1,65.43,9.075,200702
112.952246,24.721937,810.0,1,70.78,9.775,200702
112.965083,24.721937,803.25,1,70.21,10.25,200702
112.97792,24.721937,797.5,1,69.26,10.75,200702
112.990757,24.721937,802.5,1,71.37,10.775000000000002,200702
113.003594,24.721937,798.25,1,68.57,11.0,200702
112.862387,24.730407,783.0,1,68.32,10.225,200702
112.875224,24.730407,802.5,1,68.14,9.0,200702
112.888061,24.730407,805.5,1,68.25,8.649999999999999,200702
112.900898,24.730407,810.75,1,64.67,8.5,200702
112.913735,24.730407,808.5,1,67.46,8.975,200702
112.926572,24.730407,819.75,1,66.32,8.7,200702
112.939409,24.730407,817.25,1,67.45,9.15,200702
112.952246,24.730407,813.25,1,70.12,9.675,200702
112.965083,24.730407,806.5,1,67.6,10.3,200702
112.97792,24.730407,802.5,1,67.38,10.6,200702
112.990757,24.730407,801.5,1,69.02,10.8,200702
113.003594,24.730407,801.5,1,71.13,11.025,200702
112.84955,24.738877,761.0,1,69.42,11.15,200702
112.862387,24.738877,773.75,1,71.08,10.575,200702
112.875224,24.738877,789.75,1,67.81,9.75,200702
112.888061,24.738877,792.5,1,67.05,9.55,200702
112.900898,24.738877,793.25,1,64.52,9.65,200702
112.913735,24.738877,799.5,1,66.19,9.475,200702
112.926572,24.738877,817.0,1,67.45,8.950000000000001,200702
112.939409,24.738877,820.25,1,69.19,8.95,200702
112.952246,24.738877,816.5,1,68.69,9.6,200702
112.965083,24.738877,811.5,1,66.17,10.25,200702
112.97792,24.738877,803.5,1,66.81,10.7,200702
112.990757,24.738877,800.75,1,69.01,10.925,200702
113.003594,24.738877,801.75,1,70.12,11.025,200702
112.84955,24.747347,744.75,1,70.13,11.575,200702
112.862387,24.747347,754.5,1,71.93,11.1,200702
112.875224,24.747347,766.75,1,66.93,10.75,200702
112.888061,24.747347,779.25,1,64.93,10.35,200702
112.900898,24.747347,789.75,1,63.43,10.075,200702
112.913735,24.747347,802.25,1,64.81,9.55,200702
112.926572,24.747347,818.0,1,67.61,9.125,200702
112.939409,24.747347,825.25,1,68.47,8.9,200702
112.952246,24.747347,823.5,1,67.19,9.475,200702
112.965083,24.747347,814.75,1,67.62,10.175,200702
112.97792,24.747347,804.5,1,69.06,10.75,200702
112.84955,24.755817,721.0,1,68.09,12.175,200702
112.862387,24.755817,729.25,1,69.92,11.85,200702
112.875224,24.755817,749.25,1,66.95,11.4,200702
112.888061,24.755817,773.5,1,63.85,10.775,200702
112.900898,24.755817,791.75,1,64.78,10.1,200702
112.913735,24.755817,808.25,1,63.05,9.45,200702
112.926572,24.755817,822.75,1,66.31,8.9,200702
112.939409,24.755817,831.5,1,68.8,8.625,200702
112.952246,24.755817,828.0,1,68.11,9.425,200702
112.965083,24.755817,823.0,1,69.8,9.975,200702
112.97792,24.755817,811.0,1,71.93,10.6,200702
112.84955,24.764287,707.25,1,67.58,12.475,200702
112.862387,24.764287,723.25,1,67.24,12.1,200702
112.875224,24.764287,747.0,1,63.7,11.575,200702
112.888061,24.764287,765.5,1,62.36,11.125,200702
112.900898,24.764287,787.5,1,63.81,10.45,200702
112.913735,24.764287,804.0,1,62.67,9.775,200702
112.926572,24.764287,818.5,1,64.61,9.075,200702
112.939409,24.764287,831.25,1,67.51,8.5,200702
112.952246,24.764287,833.5,1,66.41,8.975,200702
112.965083,24.764287,828.5,1,70.69,9.475,200702
112.97792,24.764287,820.75,1,70.01,10.3,200702
112.836713,24.772757,700.0,1,61.49,12.7,200702
112.84955,24.772757,719.0,1,65.69,12.325,200702
112.862387,24.772757,742.75,1,65.4,11.775000000000002,200702
112.875224,24.772757,760.75,1,62.51,11.225,200702
112.888061,24.772757,767.25,1,62.31,11.15,200702
112.900898,24.772757,781.5,1,61.58,10.75,200702
112.913735,24.772757,797.75,1,63.3,10.075,200702
112.926572,24.772757,812.0,1,64.93,9.5,200702
112.939409,24.772757,826.75,1,65.41,8.774999999999999,200702
112.952246,24.772757,833.0,1,67.13,8.75,200702
112.965083,24.772757,828.0,1,68.61,9.575,200702
112.97792,24.772757,824.25,1,69.08,10.15,200702
112.836713,24.781227,703.25,1,63.59,12.650000000000002,200702
112.84955,24.781227,730.25,1,66.05,12.125,200702
112.862387,24.781227,760.0,1,65.79,11.4,200702
112.875224,24.781227,782.0,1,65.68,10.6,200702
112.888061,24.781227,782.5,1,64.35,10.525,200702
112.900898,24.781227,791.0,1,62.58,10.4,200702
112.913735,24.781227,803.25,1,66.8,9.85,200702
112.926572,24.781227,815.75,1,67.35,9.4,200702
112.939409,24.781227,828.25,1,63.57,8.8,200702
112.952246,24.781227,836.75,1,68.56,8.475,200702
112.965083,24.781227,833.25,1,70.48,9.25,200702
112.97792,24.781227,822.5,1,68.93,10.15,200702
112.84955,24.789697,739.5,1,70.42,11.85,200702
112.862387,24.789697,763.5,1,66.82,11.225,200702
112.875224,24.789697,778.0,1,65.91,10.65,200702
112.888061,24.789697,788.0,1,67.88,10.35,200702
112.900898,24.789697,796.75,1,66.56,10.15,200702
112.913735,24.789697,811.0,1,66.19,9.5,200702
112.926572,24.789697,825.5,1,68.4,8.875,200702
112.939409,24.789697,838.0,1,65.56,8.45,200702
112.952246,24.789697,840.5,1,68.61,8.399999999999999,200702
112.965083,24.789697,837.75,1,70.45,9.075,200702
112.97792,24.789697,828.0,1,68.93,9.975,200702
112.84955,24.798167,746.5,1,70.26,11.7,200702
112.862387,24.798167,760.0,1,69.32,11.325,200702
112.875224,24.798167,752.0,1,68.06,11.275,200702
112.888061,24.798167,771.75,1,70.32,10.775000000000002,200702
112.900898,24.798167,794.25,1,67.38,10.225,200702
112.913735,24.798167,806.5,1,68.06,9.65,200702
112.926572,24.798167,823.0,1,67.19,8.975,200702
112.939409,24.798167,839.25,1,68.41,8.45,200702
112.952246,24.798167,847.25,1,69.11,8.174999999999999,200702
112.965083,24.798167,843.0,1,69.69,8.65,200702
112.97792,24.798167,837.75,1,69.94,9.25,200702
112.875224,24.806637,728.25,1,69.48,11.85,200702
112.888061,24.806637,751.75,1,70.96,11.4,200702
112.900898,24.806637,782.0,1,69.31,10.7,200702
112.913735,24.806637,800.25,1,68.94,9.9,200702
112.926572,24.806637,818.75,1,67.7,9.25,200702
112.939409,24.806637,835.0,1,68.21,8.75,200702
112.952246,24.806637,846.75,1,69.22,8.3,200702
112.965083,24.806637,846.75,1,69.48,8.525,200702
112.97792,24.806637,838.5,1,71.18,9.225,200702
112.875224,24.815107,723.75,1,68.76,11.95,200702
112.888061,24.815107,749.25,1,68.55,11.475,200702
112.900898,24.815107,783.75,1,69.22,10.7,200702
112.913735,24.815107,804.0,1,66.8,9.825,200702
112.926572,24.815107,824.0,1,68.4,9.1,200702
112.939409,24.815107,838.5,1,68.03,8.55,200702
112.952246,24.815107,848.25,1,67.34,8.275,200702
112.965083,24.815107,840.0,1,70.77,8.95,200702
112.875224,24.823577,738.25,1,66.01,11.7,200702
112.888061,24.823577,753.0,1,69.31,11.425,200702
112.900898,24.823577,787.0,1,66.02,10.475,200702
112.913735,24.823577,805.25,1,68.49,9.725,200702
112.926572,24.823577,829.25,1,67.5,8.9,200702
112.939409,24.823577,840.25,1,69.04,8.4,200702
112.952246,24.823577,848.25,1,65.87,8.275,200702
112.965083,24.823577,842.5,1,71.92,8.925,200702
112.888061,24.832047,750.75,1,70.43,11.475,200702
112.900898,24.832047,792.25,1,68.7,10.325,200702
112.913735,24.832047,801.75,1,68.83,9.925,200702
112.888061,24.840517,743.25,1,70.03,11.6,200702
112.888061,24.848987,743.25,1,71.97,11.6,200702
112.952246,24.688057,1186.25,2,63.94,11.775000000000002,200703
112.965083,24.688057,1180.0,2,64.59,12.249999999999998,200703
112.97792,24.688057,1174.5,2,64.62,12.725,200703
112.862387,24.696527,1157.5,2,60.2,13.075,200703
112.888061,24.696527,1203.0,2,58.93,10.425,200703
112.939409,24.696527,1199.75,2,62.66,11.0,200703
112.952246,24.696527,1194.0,2,63.48,11.475,200703
112.965083,24.696527,1180.0,2,62.24,12.25,200703
112.97792,24.696527,1174.5,2,62.06,12.725,200703
112.990757,24.696527,1179.25,2,61.18,12.85,200703
113.003594,24.696527,1182.25,2,61.99,12.85,200703
113.016431,24.696527,1181.5,2,60.36,12.875,200703
112.84955,24.704997,1154.0,2,60.14,13.45,200703
112.862387,24.704997,1157.75,2,60.54,13.2,200703
112.875224,24.704997,1179.0,2,59.98,11.825,200703
112.888061,24.704997,1197.0,2,59.42,10.8,200703
112.900898,24.704997,1224.5,2,58.98,9.3,200703
112.913735,24.704997,1217.75,2,59.84,9.8,200703
112.926572,24.704997,1209.5,2,58.85,10.525,200703
112.939409,24.704997,1205.75,2,62.07,10.875,200703
112.952246,24.704997,1196.25,2,64.26,11.45,200703
112.965083,24.704997,1188.5,2,64.25,12.075,200703
112.97792,24.704997,1183.0,2,63.11,12.525,200703
112.990757,24.704997,1185.75,2,63.81,12.725,200703
113.003594,24.704997,1182.25,2,63.44,12.85,200703
113.016431,24.704997,1181.5,2,62.23,12.875,200703
112.84955,24.713467,1160.0,2,60.44,13.125,200703
112.862387,24.713467,1174.0,2,60.53,12.4,200703
112.875224,24.713467,1207.25,2,59.24,10.625,200703
112.888061,24.713467,1215.25,2,59.19,9.975,200703
112.900898,24.713467,1226.5,2,59.21,9.325,200703
112.913735,24.713467,1221.75,2,60.92,9.9,200703
112.926572,24.713467,1215.5,2,60.48,10.475,200703
112.939409,24.713467,1210.0,2,62.55,10.85,200703
112.952246,24.713467,1200.5,2,65.36,11.375,200703
112.965083,24.713467,1190.75,2,64.33,12.000000000000002,200703
112.97792,24.713467,1191.5,2,62.8,12.375,200703
112.990757,24.713467,1192.5,2,62.7,12.525,200703
113.003594,24.713467,1191.0,2,61.89,12.675,200703
112.84955,24.721937,1171.0,2,62.38,12.525,200703
112.862387,24.721937,1183.5,2,61.87,11.8,200703
112.875224,24.721937,1215.0,2,60.08,10.25,200703
112.888061,24.721937,1227.5,2,60.73,9.55,200703
112.900898,24.721937,1230.5,2,58.86,9.45,200703
112.913735,24.721937,1225.75,2,61.62,9.975,200703
112.926572,24.721937,1224.0,2,60.51,10.25,200703
112.939409,24.721937,1220.75,2,61.52,10.525000000000002,200703
112.952246,24.721937,1207.0,2,64.67,11.2,200703
112.965083,24.721937,1201.5,2,64.09,11.725,200703
112.97792,24.721937,1196.0,2,63.64,12.275,200703
112.990757,24.721937,1199.25,2,65.62,12.35,200703
113.003594,24.721937,1197.75,2,62.86,12.575,200703
112.862387,24.730407,1185.0,2,65.07,11.825,200703
112.875224,24.730407,1216.75,2,63.76,10.475,200703
112.888061,24.730407,1223.0,2,63.77,10.1,200703
112.900898,24.730407,1226.0,2,61.15,9.9,200703
112.913735,24.730407,1221.25,2,63.52,10.4,200703
112.926572,24.730407,1228.25,2,62.73,10.1,200703
112.939409,24.730407,1220.75,2,63.22,10.625,200703
112.952246,24.730407,1213.25,2,64.22,11.150000000000002,200703
112.965083,24.730407,1205.75,2,62.7,11.8,200703
112.97792,24.730407,1200.5,2,62.8,12.15,200703
112.990757,24.730407,1201.25,2,64.65,12.35,200703
113.003594,24.730407,1198.0,2,64.41,12.624999999999998,200703
112.84955,24.738877,1175.25,2,65.52,12.925,200703
112.862387,24.738877,1184.5,2,66.2,12.2,200703
112.875224,24.738877,1205.5,2,63.27,11.25,200703
112.888061,24.738877,1210.0,2,63.39,11.025,200703
112.900898,24.738877,1208.0,2,61.39,11.125,200703
112.913735,24.738877,1216.75,2,62.95,10.9,200703
112.926572,24.738877,1226.0,2,63.93,10.375,200703
112.939409,24.738877,1231.5,2,64.61,10.45,200703
112.952246,24.738877,1221.75,2,63.52,11.1,200703
112.965083,24.738877,1212.25,2,62.17,11.75,200703
112.97792,24.738877,1200.5,2,63.73,12.25,200703
112.990757,24.738877,1201.5,2,64.0,12.5,200703
113.003594,24.738877,1199.75,2,63.76,12.625,200703
112.84955,24.747347,1172.75,2,66.54,13.400000000000002,200703
112.862387,24.747347,1181.0,2,66.84,12.8,200703
112.875224,24.747347,1185.5,2,63.18,12.35,200703
112.888061,24.747347,1194.0,2,62.35,11.874999999999998,200703
112.900898,24.747347,1202.5,2,61.56,11.55,200703
112.913735,24.747347,1217.75,2,62.26,10.95,200703
112.926572,24.747347,1228.0,2,63.54,10.55,200703
112.939409,24.747347,1239.5,2,63.65,10.375,200703
112.952246,24.747347,1228.0,2,63.33,10.975,200703
112.965083,24.747347,1214.0,2,63.02,11.675,200703
112.97792,24.747347,1204.75,2,64.71,12.275,200703
112.84955,24.755817,1168.0,2,65.08,14.05,200703
112.862387,24.755817,1172.25,2,64.94,13.6,200703
112.875224,24.755817,1172.25,2,63.94,13.075,200703
112.888061,24.755817,1185.25,2,62.07,12.3,200703
112.900898,24.755817,1206.5,2,63.64,11.575,200703
112.913735,24.755817,1224.0,2,62.17,10.85,200703
112.926572,24.755817,1237.0,2,62.84,10.325,200703
112.939409,24.755817,1245.5,2,64.18,10.1,200703
112.952246,24.755817,1230.5,2,64.17,10.925,200703
112.965083,24.755817,1222.5,2,64.05,11.475,200703
112.97792,24.755817,1211.75,2,65.04,12.1,200703
112.84955,24.764287,1169.0,2,64.24,14.375,200703
112.862387,24.764287,1173.0,2,63.41,13.9,200703
112.875224,24.764287,1171.0,2,62.66,13.275,200703
112.888061,24.764287,1179.5,2,62.38,12.675,200703
112.900898,24.764287,1198.5,2,63.46,11.925,200703
112.913735,24.764287,1216.0,2,63.05,11.2,200703
112.926572,24.764287,1237.5,2,62.08,10.5,200703
112.939409,24.764287,1250.5,2,63.85,9.95,200703
112.952246,24.764287,1244.25,2,61.69,10.45,200703
112.965083,24.764287,1233.75,2,63.76,10.975,200703
112.97792,24.764287,1218.75,2,63.54,11.8,200703
112.836713,24.772757,1168.75,2,60.57,14.65,200703
112.84955,24.772757,1165.5,2,62.93,14.275,200703
112.862387,24.772757,1173.75,2,62.79,13.65,200703
112.875224,24.772757,1182.25,2,62.12,12.95,200703
112.888061,24.772757,1182.25,2,62.65,12.725,200703
112.900898,24.772757,1192.75,2,61.33,12.25,200703
112.913735,24.772757,1210.25,2,62.34,11.55,200703
112.926572,24.772757,1227.0,2,62.21,10.95,200703
112.939409,24.772757,1242.0,2,63.39,10.225,200703
112.952246,24.772757,1248.75,2,61.76,10.225,200703
112.965083,24.772757,1234.0,2,63.13,11.1,200703
112.97792,24.772757,1221.0,2,62.77,11.7,200703
112.836713,24.781227,1169.25,2,61.86,14.650000000000002,200703
112.84955,24.781227,1164.25,2,62.32,14.05,200703
112.862387,24.781227,1176.75,2,62.72,13.25,200703
112.875224,24.781227,1198.0,2,63.11,12.275,200703
112.888061,24.781227,1202.0,2,63.26,12.075,200703
112.900898,24.781227,1204.0,2,60.86,11.9,200703
112.913735,24.781227,1217.0,2,63.6,11.325,200703
