经度,纬度,降水量,时间步长,相对湿度 (%),温度,月份
112.888061,24.755817,506.25,1,69.85,7.374999999999999,201102
112.900898,24.755817,516.75,1,70.28,6.7,201102
112.913735,24.755817,526.25,1,69.69,6.05,201102
112.926572,24.755817,533.75,1,73.37,5.500000000000001,201102
112.939409,24.755817,538.25,1,74.75,5.2250000000000005,201102
112.952246,24.755817,533.75,1,73.69,6.025,201102
112.965083,24.755817,529.25,1,74.18,6.574999999999999,201102
112.97792,24.755817,520.0,1,75.93,7.2,201102
112.84955,24.764287,467.75,1,75.39,9.075,201102
112.862387,24.764287,476.75,1,74.7,8.7,201102
112.875224,24.764287,491.5,1,70.74,8.175,201102
112.888061,24.764287,502.0,1,67.63,7.725,201102
112.900898,24.764287,515.0,1,69.76,7.050000000000001,201102
112.913735,24.764287,524.25,1,68.25,6.375,201102
112.926572,24.764287,532.0,1,71.25,5.675000000000001,201102
112.939409,24.764287,539.0,1,73.54,5.1000000000000005,201102
112.952246,24.764287,538.25,1,72.9,5.574999999999999,201102
112.965083,24.764287,533.75,1,75.61,6.075,201102
112.97792,24.764287,527.0,1,73.98,6.9,201102
112.836713,24.772757,464.75,1,68.46,9.3,201102
112.84955,24.772757,476.5,1,75.97,8.925,201102
112.862387,24.772757,490.75,1,73.39,8.374999999999998,201102
112.875224,24.772757,501.25,1,69.65,7.824999999999999,201102
112.888061,24.772757,504.0,1,68.85,7.75,201102
112.900898,24.772757,511.75,1,67.73,7.35,201102
112.913735,24.772757,521.0,1,69.16,6.674999999999999,201102
112.926572,24.772757,529.0,1,70.61,6.1,201102
112.939409,24.772757,537.0,1,70.4,5.375,201102
112.952246,24.772757,538.75,1,72.69,5.35,201102
112.965083,24.772757,534.25,1,72.67,6.175,201102
112.97792,24.772757,530.0,1,72.2,6.75,201102
112.836713,24.781227,468.25,1,69.54,9.25,201102
112.84955,24.781227,485.0,1,74.14,8.725000000000001,201102
112.862387,24.781227,503.25,1,70.77,8.0,201102
112.875224,24.781227,516.25,1,69.82,7.199999999999999,201102
112.888061,24.781227,515.25,1,70.71,7.125,201102
112.900898,24.781227,519.25,1,67.53,7.0,201102
112.913735,24.781227,525.75,1,70.9,6.449999999999999,201102
112.926572,24.781227,532.5,1,71.44,5.999999999999999,201102
112.939409,24.781227,539.0,1,68.27,5.4,201102
112.952246,24.781227,543.25,1,73.08,5.074999999999999,201102
112.965083,24.781227,538.75,1,72.58,5.85,201102
112.97792,24.781227,529.75,1,72.55,6.75,201102
112.84955,24.789697,492.5,1,73.78,8.45,201102
112.862387,24.789697,507.0,1,70.06,7.825,201102
112.875224,24.789697,514.75,1,69.24,7.25,201102
112.888061,24.789697,520.0,1,68.53,6.95,201102
112.900898,24.789697,524.0,1,69.67,6.75,201102
112.913735,24.789697,531.75,1,68.37,6.1,201102
112.926572,24.789697,539.75,1,73.21,5.475,201102
112.939409,24.789697,546.25,1,69.98,5.05,201102
112.952246,24.789697,546.25,1,73.87,5.0,201102
112.965083,24.789697,542.25,1,72.46,5.675000000000001,201102
112.97792,24.789697,534.25,1,73.13,6.575,201102
112.84955,24.798167,497.5,1,71.57,8.3,201102
112.862387,24.798167,505.5,1,72.05,7.925000000000001,201102
112.875224,24.798167,498.5,1,72.02,7.875,201102
112.888061,24.798167,510.25,1,70.79,7.375,201102
112.900898,24.798167,523.5,1,70.45,6.825,201102
112.913735,24.798167,529.75,1,71.4,6.25,201102
112.926572,24.798167,539.25,1,72.67,5.574999999999999,201102
112.939409,24.798167,548.5,1,72.17,5.05,201102
112.952246,24.798167,552.0,1,72.65,4.775,201102
112.965083,24.798167,547.0,1,72.42,5.25,201102
112.97792,24.798167,542.25,1,73.37,5.85,201102
112.875224,24.806637,483.75,1,73.05,8.45,201102
112.888061,24.806637,498.0,1,72.65,8.0,201102
112.900898,24.806637,516.25,1,72.5,7.3,201102
112.913735,24.806637,526.5,1,72.1,6.5,201102
112.926572,24.806637,537.25,1,72.76,5.8500000000000005,201102
112.939409,24.806637,546.5,1,71.96,5.35,201102
112.952246,24.806637,552.5,1,71.91,4.9,201102
112.965083,24.806637,550.25,1,72.28,5.125,201102
112.97792,24.806637,543.25,1,73.62,5.825,201102
112.875224,24.815107,481.25,1,71.72,8.55,201102
112.888061,24.815107,497.5,1,71.12,8.075,201102
112.900898,24.815107,518.5,1,72.17,7.3,201102
112.913735,24.815107,530.0,1,71.03,6.425,201102
112.926572,24.815107,542.0,1,72.78,5.7,201102
112.939409,24.815107,549.75,1,71.39,5.15,201102
112.952246,24.815107,554.25,1,70.15,4.875,201102
112.965083,24.815107,547.0,1,73.5,5.550000000000001,201102
112.875224,24.823577,491.75,1,70.49,8.299999999999999,201102
112.888061,24.823577,501.0,1,72.16,8.025,201102
112.900898,24.823577,522.0,1,69.84,7.074999999999999,201102
112.913735,24.823577,532.25,1,73.47,6.324999999999999,201102
112.926572,24.823577,545.5,1,71.3,5.5,201102
112.939409,24.823577,551.0,1,73.86,5.0,201102
112.952246,24.823577,554.25,1,69.1,4.875,201102
112.965083,24.823577,548.75,1,73.61,5.525,201102
112.888061,24.832047,500.5,1,73.78,8.075,201102
112.900898,24.832047,525.75,1,74.36,6.925000000000001,201102
112.913735,24.832047,530.75,1,73.11,6.525,201102
112.888061,24.840517,496.25,1,74.0,8.2,201102
112.888061,24.848987,496.25,1,74.45,8.2,201102
112.952246,24.688057,786.5,2,53.94,8.575,201103
112.965083,24.688057,783.0,2,52.76,9.05,201103
112.97792,24.688057,778.0,2,52.81,9.525,201103
112.862387,24.696527,768.25,2,49.27,9.875,201103
112.888061,24.696527,797.5,2,50.33,7.225,201103
112.939409,24.696527,793.5,2,53.81,7.800000000000001,201103
112.952246,24.696527,790.25,2,53.89,8.274999999999999,201103
112.965083,24.696527,781.25,2,51.12,9.05,201103
112.97792,24.696527,778.0,2,52.27,9.525,201103
112.990757,24.696527,778.75,2,52.56,9.65,201103
113.003594,24.696527,779.25,2,53.56,9.65,201103
113.016431,24.696527,778.5,2,52.19,9.675,201103
112.84955,24.704997,764.5,2,49.63,10.25,201103
112.862387,24.704997,768.0,2,49.7,10.0,201103
112.875224,24.704997,781.25,2,49.3,8.625,201103
112.888061,24.704997,792.75,2,50.12,7.6,201103
112.900898,24.704997,810.75,2,50.05,6.1,201103
112.913735,24.704997,804.25,2,50.15,6.6,201103
112.926572,24.704997,799.75,2,48.44,7.324999999999999,201103
112.939409,24.704997,796.25,2,52.58,7.675,201103
112.952246,24.704997,790.0,2,57.24,8.25,201103
112.965083,24.704997,783.75,2,54.44,8.875,201103
112.97792,24.704997,780.5,2,54.76,9.325,201103
112.990757,24.704997,781.25,2,55.88,9.525,201103
113.003594,24.704997,779.25,2,55.69,9.65,201103
113.016431,24.704997,778.5,2,56.48,9.675,201103
112.84955,24.713467,766.75,2,50.05,9.925,201103
112.862387,24.713467,775.5,2,49.07,9.2,201103
112.875224,24.713467,795.5,2,48.32,7.425,201103
112.888061,24.713467,801.75,2,49.0,6.775,201103
112.900898,24.713467,809.0,2,48.64,6.125,201103
112.913735,24.713467,804.0,2,48.82,6.7,201103
112.926572,24.713467,800.75,2,50.47,7.275,201103
112.939409,24.713467,796.0,2,52.82,7.65,201103
112.952246,24.713467,790.0,2,57.45,8.175,201103
112.965083,24.713467,782.25,2,56.18,8.8,201103
112.97792,24.713467,783.0,2,53.18,9.175,201103
112.990757,24.713467,782.5,2,53.75,9.325,201103
113.003594,24.713467,781.75,2,54.66,9.475,201103
112.84955,24.721937,770.0,2,52.11,9.325,201103
112.862387,24.721937,778.75,2,51.26,8.6,201103
112.875224,24.721937,797.75,2,50.16,7.050000000000001,201103
112.888061,24.721937,805.25,2,50.28,6.3500000000000005,201103
112.900898,24.721937,808.5,2,47.61,6.25,201103
112.913735,24.721937,803.5,2,49.15,6.775,201103
112.926572,24.721937,803.0,2,49.55,7.050000000000001,201103
112.939409,24.721937,799.75,2,51.54,7.325000000000001,201103
112.952246,24.721937,791.0,2,54.98,8.0,201103
112.965083,24.721937,786.25,2,53.84,8.525,201103
112.97792,24.721937,783.0,2,53.38,9.075,201103
112.990757,24.721937,783.75,2,55.5,9.15,201103
113.003594,24.721937,783.0,2,54.73,9.375,201103
112.862387,24.730407,776.75,2,53.34,8.625,201103
112.875224,24.730407,795.75,2,51.86,7.275,201103
112.888061,24.730407,799.25,2,50.94,6.9,201103
112.900898,24.730407,802.0,2,48.75,6.7,201103
112.913735,24.730407,797.25,2,51.02,7.199999999999999,201103
112.926572,24.730407,802.5,2,49.59,6.9,201103
112.939409,24.730407,796.5,2,50.79,7.424999999999999,201103
112.952246,24.730407,792.0,2,52.66,7.950000000000001,201103
112.965083,24.730407,786.0,2,52.48,8.600000000000001,201103
112.97792,24.730407,782.75,2,53.74,8.95,201103
112.990757,24.730407,782.0,2,54.02,9.15,201103
113.003594,24.730407,780.25,2,54.16,9.425,201103
112.84955,24.738877,765.5,2,54.97,9.725,201103
112.862387,24.738877,772.0,2,54.44,9.0,201103
112.875224,24.738877,785.5,2,50.88,8.05,201103
112.888061,24.738877,787.75,2,50.98,7.825,201103
112.900898,24.738877,785.75,2,49.75,7.925,201103
112.913735,24.738877,791.25,2,49.2,7.7,201103
112.926572,24.738877,797.75,2,50.0,7.175000000000001,201103
112.939409,24.738877,800.25,2,51.07,7.25,201103
112.952246,24.738877,794.5,2,52.75,7.9,201103
112.965083,24.738877,786.75,2,52.77,8.55,201103
112.97792,24.738877,779.5,2,53.26,9.05,201103
112.990757,24.738877,779.25,2,52.37,9.3,201103
113.003594,24.738877,778.5,2,53.19,9.425,201103
112.84955,24.747347,762.5,2,54.18,10.2,201103
112.862387,24.747347,767.5,2,54.46,9.6,201103
112.875224,24.747347,769.75,2,51.91,9.15,201103
112.888061,24.747347,775.0,2,50.41,8.675,201103
112.900898,24.747347,780.0,2,51.1,8.35,201103
112.913735,24.747347,789.5,2,50.3,7.75,201103
112.926572,24.747347,796.0,2,51.31,7.35,201103
112.939409,24.747347,802.75,2,51.94,7.175000000000001,201103
112.952246,24.747347,795.5,2,51.82,7.775,201103
112.965083,24.747347,785.0,2,52.35,8.475,201103
112.97792,24.747347,779.25,2,52.93,9.075,201103
112.84955,24.755817,758.75,2,52.2,10.85,201103
112.862387,24.755817,761.0,2,52.8,10.4,201103
112.875224,24.755817,760.75,2,52.8,9.875,201103
112.888061,24.755817,768.75,2,50.49,9.1,201103
112.900898,24.755817,782.0,2,52.04,8.375,201103
112.913735,24.755817,792.75,2,51.08,7.65,201103
112.926572,24.755817,800.75,2,51.29,7.125,201103
112.939409,24.755817,806.0,2,53.02,6.9,201103
112.952246,24.755817,795.5,2,52.33,7.725,201103
112.965083,24.755817,789.5,2,52.44,8.275,201103
112.97792,24.755817,782.25,2,54.71,8.9,201103
112.84955,24.764287,760.0,2,52.2,11.175,201103
112.862387,24.764287,762.0,2,51.32,10.7,201103
112.875224,24.764287,760.25,2,51.92,10.075,201103
112.888061,24.764287,765.25,2,51.13,9.475,201103
112.900898,24.764287,777.5,2,50.96,8.725000000000001,201103
112.913735,24.764287,788.0,2,52.34,8.0,201103
112.926572,24.764287,801.75,2,50.11,7.3,201103
112.939409,24.764287,809.75,2,52.8,6.750000000000001,201103
112.952246,24.764287,804.5,2,50.61,7.250000000000001,201103
112.965083,24.764287,797.5,2,53.71,7.774999999999999,201103
112.97792,24.764287,787.25,2,53.41,8.599999999999998,201103
112.836713,24.772757,760.75,2,50.27,11.45,201103
112.84955,24.772757,758.25,2,52.17,11.075,201103
112.862387,24.772757,763.0,2,52.03,10.45,201103
112.875224,24.772757,768.5,2,52.66,9.75,201103
112.888061,24.772757,768.0,2,51.7,9.525,201103
112.900898,24.772757,774.5,2,50.07,9.05,201103
112.913735,24.772757,785.0,2,51.2,8.35,201103
112.926572,24.772757,795.75,2,50.18,7.75,201103
112.939409,24.772757,805.25,2,51.24,7.025,201103
112.952246,24.772757,808.5,2,50.48,7.025,201103
112.965083,24.772757,798.75,2,52.9,7.9,201103
112.97792,24.772757,789.5,2,51.71,8.5,201103
112.836713,24.781227,761.75,2,50.52,11.45,201103
112.84955,24.781227,758.0,2,51.88,10.85,201103
112.862387,24.781227,765.5,2,52.34,10.05,201103
112.875224,24.781227,779.25,2,53.79,9.075,201103
112.888061,24.781227,781.5,2,52.16,8.875,201103
112.900898,24.781227,782.5,2,50.53,8.7,201103
112.913735,24.781227,790.25,2,51.67,8.125,201103
