经度,纬度,降水量,时间步长,相对湿度 (%),温度,月份
112.875224,24.704997,591.0,1,65.57,8.85,201502
112.888061,24.704997,602.25,1,64.97,7.899999999999999,201502
112.900898,24.704997,614.75,1,65.74,6.5,201502
112.913735,24.704997,609.0,1,66.66,7.0,201502
112.926572,24.704997,601.75,1,67.66,7.699999999999999,201502
112.939409,24.704997,599.25,1,66.6,8.05,201502
112.952246,24.704997,594.75,1,68.2,8.6,201502
112.965083,24.704997,586.25,1,73.46,9.175,201502
112.97792,24.704997,583.5,1,74.39,9.65,201502
112.990757,24.704997,579.5,1,75.39,9.775,201502
113.003594,24.704997,577.75,1,75.14,9.85,201502
113.016431,24.704997,577.5,1,73.71,9.875,201502
112.84955,24.713467,574.5,1,64.74,9.9,201502
112.862387,24.713467,584.5,1,66.3,9.3,201502
112.875224,24.713467,600.25,1,64.68,7.725,201502
112.888061,24.713467,606.5,1,63.53,7.15,201502
112.900898,24.713467,611.5,1,63.37,6.5,201502
112.913735,24.713467,605.75,1,66.35,7.05,201502
112.926572,24.713467,600.0,1,68.28,7.6,201502
112.939409,24.713467,597.5,1,69.32,8.0,201502
112.952246,24.713467,591.5,1,70.79,8.55,201502
112.965083,24.713467,583.25,1,74.87,9.15,201502
112.97792,24.713467,580.5,1,72.61,9.475,201502
112.990757,24.713467,576.75,1,73.49,9.575,201502
113.003594,24.713467,574.75,1,73.41,9.7,201502
112.84955,24.721937,579.75,1,67.25,9.375,201502
112.862387,24.721937,588.75,1,67.79,8.75,201502
112.875224,24.721937,601.5,1,66.55,7.375,201502
112.888061,24.721937,605.5,1,65.69,6.725,201502
112.900898,24.721937,606.75,1,63.21,6.625,201502
112.913735,24.721937,601.25,1,66.52,7.15,201502
112.926572,24.721937,601.0,1,68.59,7.399999999999999,201502
112.939409,24.721937,600.25,1,69.78,7.675,201502
112.952246,24.721937,591.0,1,71.93,8.375,201502
112.965083,24.721937,583.0,1,69.61,8.850000000000001,201502
112.97792,24.721937,577.5,1,69.97,9.35,201502
112.990757,24.721937,577.75,1,72.86,9.375,201502
113.003594,24.721937,573.25,1,71.97,9.6,201502
112.862387,24.730407,585.5,1,68.9,8.825,201502
112.875224,24.730407,595.25,1,68.52,7.6,201502
112.888061,24.730407,595.0,1,67.69,7.25,201502
112.900898,24.730407,598.0,1,64.85,7.1000000000000005,201502
112.913735,24.730407,592.25,1,65.91,7.575,201502
112.926572,24.730407,599.5,1,67.92,7.3,201502
112.939409,24.730407,594.25,1,71.08,7.75,201502
112.952246,24.730407,589.5,1,69.15,8.274999999999999,201502
112.965083,24.730407,581.25,1,66.08,8.9,201502
112.97792,24.730407,577.0,1,65.91,9.2,201502
112.990757,24.730407,573.0,1,66.29,9.4,201502
113.003594,24.730407,571.5,1,68.77,9.625,201502
112.84955,24.738877,564.25,1,71.89,9.75,201502
112.862387,24.738877,572.75,1,70.26,9.175,201502
112.875224,24.738877,582.25,1,65.19,8.35,201502
112.888061,24.738877,582.0,1,65.72,8.15,201502
112.900898,24.738877,579.75,1,63.69,8.25,201502
112.913735,24.738877,582.0,1,64.1,8.075,201502
112.926572,24.738877,593.75,1,66.73,7.55,201502
112.939409,24.738877,592.25,1,70.21,7.55,201502
112.952246,24.738877,588.0,1,66.67,8.2,201502
112.965083,24.738877,581.25,1,65.15,8.850000000000001,201502
112.97792,24.738877,574.0,1,64.76,9.3,201502
112.990757,24.738877,568.75,1,64.75,9.525,201502
113.003594,24.738877,568.5,1,65.93,9.625,201502
112.84955,24.747347,550.75,1,71.65,10.175,201502
112.862387,24.747347,556.0,1,70.95,9.7,201502
112.875224,24.747347,562.5,1,64.07,9.35,201502
112.888061,24.747347,569.25,1,63.65,8.95,201502
112.900898,24.747347,574.25,1,62.07,8.675,201502
112.913735,24.747347,580.75,1,64.18,8.15,201502
112.926572,24.747347,590.5,1,68.97,7.725,201502
112.939409,24.747347,592.25,1,69.47,7.5,201502
112.952246,24.747347,589.0,1,65.58,8.075,201502
112.965083,24.747347,579.5,1,67.79,8.775,201502
112.97792,24.747347,571.0,1,67.3,9.35,201502
112.84955,24.755817,532.0,1,68.46,10.775,201502
112.862387,24.755817,535.75,1,68.73,10.45,201502
112.875224,24.755817,548.25,1,63.67,10.0,201502
112.888061,24.755817,563.5,1,61.31,9.375,201502
112.900898,24.755817,574.25,1,60.54,8.7,201502
112.913735,24.755817,583.5,1,61.22,8.05,201502
112.926572,24.755817,591.5,1,67.51,7.500000000000001,201502
112.939409,24.755817,595.25,1,69.89,7.225,201502
112.952246,24.755817,589.75,1,67.3,8.025,201502
112.965083,24.755817,583.5,1,67.77,8.575000000000001,201502
112.97792,24.755817,573.0,1,70.47,9.2,201502
112.84955,24.764287,521.5,1,67.38,11.075,201502
112.862387,24.764287,531.0,1,64.66,10.7,201502
112.875224,24.764287,546.0,1,60.79,10.175,201502
112.888061,24.764287,557.0,1,59.11,9.725,201502
112.900898,24.764287,571.0,1,60.05,9.05,201502
112.913735,24.764287,580.25,1,59.06,8.375,201502
112.926572,24.764287,588.0,1,62.01,7.675000000000001,201502
112.939409,24.764287,594.5,1,68.33,7.1000000000000005,201502
112.952246,24.764287,593.25,1,67.21,7.574999999999999,201502
112.965083,24.764287,587.0,1,69.96,8.075,201502
112.97792,24.764287,579.0,1,66.76,8.899999999999999,201502
112.836713,24.772757,517.0,1,59.96,11.3,201502
112.84955,24.772757,529.75,1,64.52,10.925,201502
112.862387,24.772757,544.75,1,63.66,10.375,201502
112.875224,24.772757,555.75,1,61.28,9.825,201502
112.888061,24.772757,558.0,1,59.56,9.75,201502
112.900898,24.772757,566.0,1,58.63,9.35,201502
112.913735,24.772757,575.5,1,60.05,8.674999999999999,201502
112.926572,24.772757,583.25,1,61.73,8.1,201502
112.939409,24.772757,591.25,1,64.62,7.375,201502
112.952246,24.772757,592.5,1,67.71,7.35,201502
112.965083,24.772757,586.5,1,67.12,8.174999999999999,201502
112.97792,24.772757,581.0,1,66.92,8.75,201502
112.836713,24.781227,519.75,1,60.41,11.25,201502
112.84955,24.781227,538.0,1,63.52,10.725,201502
112.862387,24.781227,557.25,1,62.23,10.0,201502
112.875224,24.781227,571.25,1,61.79,9.2,201502
112.888061,24.781227,569.0,1,60.77,9.125,201502
112.900898,24.781227,572.5,1,58.96,9.0,201502
112.913735,24.781227,579.25,1,61.3,8.45,201502
112.926572,24.781227,585.75,1,62.56,7.999999999999999,201502
112.939409,24.781227,592.0,1,61.83,7.399999999999999,201502
112.952246,24.781227,595.5,1,67.11,7.075,201502
112.965083,24.781227,590.25,1,68.55,7.85,201502
112.97792,24.781227,579.5,1,67.44,8.75,201502
112.84955,24.789697,544.75,1,66.83,10.45,201502
112.862387,24.789697,559.5,1,61.15,9.825,201502
112.875224,24.789697,568.0,1,60.32,9.25,201502
112.888061,24.789697,572.75,1,62.18,8.95,201502
112.900898,24.789697,576.25,1,60.43,8.75,201502
112.913735,24.789697,584.5,1,59.57,8.1,201502
112.926572,24.789697,592.25,1,62.12,7.475,201502
112.939409,24.789697,598.5,1,61.07,7.050000000000001,201502
112.952246,24.789697,598.0,1,64.57,7.0,201502
112.965083,24.789697,593.0,1,66.1,7.675000000000001,201502
112.97792,24.789697,583.25,1,67.04,8.575,201502
112.84955,24.798167,549.25,1,64.2,10.3,201502
112.862387,24.798167,557.25,1,61.99,9.925,201502
112.875224,24.798167,548.75,1,61.51,9.875,201502
112.888061,24.798167,560.75,1,64.65,9.375,201502
112.900898,24.798167,574.5,1,60.83,8.825,201502
112.913735,24.798167,581.0,1,62.65,8.25,201502
112.926572,24.798167,590.25,1,62.83,7.574999999999999,201502
112.939409,24.798167,599.25,1,62.41,7.05,201502
112.952246,24.798167,602.0,1,62.69,6.775,201502
112.965083,24.798167,596.75,1,65.19,7.25,201502
112.97792,24.798167,590.25,1,67.85,7.85,201502
112.875224,24.806637,530.75,1,65.09,10.45,201502
112.888061,24.806637,545.75,1,67.69,10.0,201502
112.900898,24.806637,565.5,1,64.64,9.3,201502
112.913735,24.806637,576.25,1,65.39,8.5,201502
112.926572,24.806637,586.75,1,64.99,7.85,201502
112.939409,24.806637,595.75,1,64.28,7.35,201502
112.952246,24.806637,601.25,1,64.14,6.9,201502
112.965083,24.806637,599.0,1,65.76,7.125,201502
112.97792,24.806637,590.5,1,69.8,7.825,201502
112.875224,24.815107,527.0,1,64.96,10.55,201502
112.888061,24.815107,543.75,1,64.95,10.075,201502
112.900898,24.815107,566.25,1,65.08,9.3,201502
112.913735,24.815107,578.5,1,63.96,8.425,201502
112.926572,24.815107,590.75,1,64.88,7.7,201502
112.939409,24.815107,598.25,1,64.8,7.15,201502
112.952246,24.815107,602.0,1,64.36,6.875,201502
112.965083,24.815107,594.0,1,67.24,7.550000000000001,201502
112.875224,24.823577,536.5,1,63.11,10.3,201502
112.888061,24.823577,546.25,1,65.41,10.025,201502
112.900898,24.823577,568.5,1,63.15,9.075,201502
112.913735,24.823577,579.5,1,65.28,8.325,201502
112.926572,24.823577,594.0,1,64.01,7.5,201502
112.939409,24.823577,598.75,1,66.22,7.0,201502
112.952246,24.823577,602.0,1,62.78,6.875,201502
112.965083,24.823577,595.75,1,69.57,7.525,201502
112.888061,24.832047,544.25,1,66.77,10.075,201502
112.900898,24.832047,571.5,1,66.91,8.925,201502
112.913735,24.832047,577.0,1,65.08,8.525,201502
112.888061,24.840517,539.25,1,69.6,10.2,201502
112.888061,24.848987,539.25,1,71.21,10.2,201502
112.952246,24.688057,669.0,2,43.17,12.075,201503
112.965083,24.688057,665.75,2,42.12,12.55,201503
112.97792,24.688057,660.0,2,41.71,13.025,201503
112.862387,24.696527,659.0,2,37.0,13.375,201503
112.888061,24.696527,682.0,2,37.09,10.725,201503
112.939409,24.696527,674.75,2,43.22,11.3,201503
112.952246,24.696527,671.5,2,42.11,11.775,201503
112.965083,24.696527,663.5,2,39.07,12.55,201503
112.97792,24.696527,660.0,2,41.03,13.025,201503
112.990757,24.696527,657.75,2,40.29,13.15,201503
113.003594,24.696527,656.75,2,39.18,13.15,201503
113.016431,24.696527,655.5,2,36.71,13.175,201503
112.84955,24.704997,655.25,2,36.88,13.75,201503
112.862387,24.704997,658.5,2,36.63,13.5,201503
112.875224,24.704997,669.0,2,36.3,12.125,201503
112.888061,24.704997,678.0,2,37.38,11.1,201503
112.900898,24.704997,691.75,2,36.75,9.6,201503
112.913735,24.704997,684.0,2,36.51,10.1,201503
112.926572,24.704997,680.25,2,38.07,10.825,201503
112.939409,24.704997,675.75,2,42.27,11.175,201503
112.952246,24.704997,670.25,2,43.21,11.75,201503
112.965083,24.704997,663.25,2,40.44,12.375,201503
112.97792,24.704997,660.0,2,41.7,12.825,201503
112.990757,24.704997,659.0,2,42.3,13.025,201503
113.003594,24.704997,656.75,2,41.63,13.15,201503
113.016431,24.704997,655.5,2,40.51,13.175,201503
112.84955,24.713467,656.5,2,37.48,13.425,201503
112.862387,24.713467,663.25,2,37.11,12.7,201503
112.875224,24.713467,678.25,2,36.81,10.925,201503
112.888061,24.713467,683.75,2,37.19,10.275,201503
112.900898,24.713467,688.0,2,36.9,9.625,201503
112.913735,24.713467,681.5,2,36.55,10.2,201503
112.926572,24.713467,679.0,2,39.69,10.775,201503
112.939409,24.713467,673.5,2,41.68,11.15,201503
112.952246,24.713467,667.75,2,44.04,11.675,201503
112.965083,24.713467,659.75,2,41.6,12.3,201503
112.97792,24.713467,660.0,2,40.68,12.675,201503
112.990757,24.713467,657.75,2,40.39,12.825,201503
113.003594,24.713467,656.75,2,41.55,12.975,201503
112.84955,24.721937,657.0,2,39.27,12.825,201503
112.862387,24.721937,664.5,2,39.09,12.1,201503
112.875224,24.721937,678.0,2,39.48,10.55,201503
112.888061,24.721937,683.5,2,39.0,9.85,201503
112.900898,24.721937,685.5,2,37.08,9.75,201503
112.913735,24.721937,679.0,2,37.12,10.275,201503
112.926572,24.721937,679.0,2,38.23,10.55,201503
112.939409,24.721937,674.5,2,38.31,10.825,201503
112.952246,24.721937,666.5,2,41.02,11.5,201503
112.965083,24.721937,660.75,2,39.99,12.025,201503
112.97792,24.721937,657.5,2,40.69,12.575,201503
112.990757,24.721937,656.5,2,41.79,12.65,201503
113.003594,24.721937,655.75,2,40.8,12.875,201503
112.862387,24.730407,661.0,2,41.25,12.125,201503
112.875224,24.730407,674.5,2,41.34,10.775,201503
112.888061,24.730407,676.5,2,40.99,10.4,201503
112.900898,24.730407,678.5,2,39.31,10.2,201503
112.913735,24.730407,672.0,2,40.0,10.7,201503
112.926572,24.730407,676.5,2,37.74,10.4,201503
112.939409,24.730407,669.75,2,38.01,10.925,201503
112.952246,24.730407,665.25,2,38.89,11.45,201503
112.965083,24.730407,658.5,2,38.62,12.1,201503
112.97792,24.730407,655.25,2,38.81,12.45,201503
112.990757,24.730407,653.0,2,39.02,12.65,201503
113.003594,24.730407,651.0,2,39.68,12.925,201503
112.84955,24.738877,648.5,2,42.8,13.225,201503
112.862387,24.738877,653.75,2,42.69,12.5,201503
112.875224,24.738877,663.75,2,40.36,11.55,201503
112.888061,24.738877,664.5,2,40.93,11.325,201503
112.900898,24.738877,662.0,2,40.01,11.425,201503
112.913735,24.738877,665.0,2,40.43,11.2,201503
112.926572,24.738877,670.5,2,38.78,10.675,201503
112.939409,24.738877,670.75,2,39.18,10.75,201503
112.952246,24.738877,665.25,2,38.73,11.4,201503
112.965083,24.738877,657.25,2,38.0,12.05,201503
112.97792,24.738877,650.75,2,38.0,12.55,201503
112.990757,24.738877,648.25,2,37.59,12.8,201503
113.003594,24.738877,647.5,2,38.53,12.925,201503
112.84955,24.747347,645.25,2,43.33,13.7,201503
112.862387,24.747347,648.75,2,42.97,13.1,201503
112.875224,24.747347,649.25,2,40.36,12.65,201503
112.888061,24.747347,652.25,2,40.58,12.175,201503
112.900898,24.747347,655.75,2,39.83,11.85,201503
112.913735,24.747347,662.25,2,40.57,11.25,201503
112.926572,24.747347,666.75,2,39.86,10.85,201503
112.939409,24.747347,671.0,2,39.4,10.675,201503
112.952246,24.747347,664.0,2,38.48,11.275,201503
112.965083,24.747347,653.5,2,37.75,11.975,201503
112.97792,24.747347,648.25,2,38.62,12.575,201503
112.84955,24.755817,642.0,2,41.45,14.35,201503
112.862387,24.755817,643.25,2,41.71,13.9,201503
112.875224,24.755817,641.5,2,40.92,13.375,201503
112.888061,24.755817,646.75,2,39.58,12.6,201503
112.900898,24.755817,657.25,2,39.06,11.875,201503
112.913735,24.755817,664.75,2,39.09,11.15,201503
112.926572,24.755817,670.25,2,39.63,10.625,201503
112.939409,24.755817,673.5,2,39.46,10.4,201503
112.952246,24.755817,663.0,2,39.12,11.225,201503
112.965083,24.755817,656.75,2,38.47,11.775,201503
112.97792,24.755817,649.5,2,39.55,12.4,201503
112.84955,24.764287,644.0,2,39.84,14.675,201503
112.862387,24.764287,645.0,2,38.9,14.2,201503
112.875224,24.764287,642.0,2,38.59,13.575,201503
112.888061,24.764287,645.0,2,37.91,12.974999999999998,201503
112.900898,24.764287,654.0,2,37.07,12.225,201503
112.913735,24.764287,661.5,2,37.36,11.5,201503
112.926572,24.764287,672.0,2,38.2,10.8,201503
112.939409,24.764287,677.5,2,38.87,10.25,201503
112.952246,24.764287,671.0,2,36.39,10.75,201503
112.965083,24.764287,664.25,2,39.05,11.275,201503
112.97792,24.764287,654.25,2,39.07,12.099999999999998,201503
112.836713,24.772757,646.0,2,36.85,14.95,201503
112.84955,24.772757,643.5,2,38.7,14.575,201503
112.862387,24.772757,646.75,2,38.28,13.95,201503
112.875224,24.772757,649.75,2,37.63,13.25,201503
112.888061,24.772757,648.25,2,37.36,13.025,201503
112.900898,24.772757,652.5,2,36.03,12.55,201503
112.913735,24.772757,660.0,2,37.63,11.85,201503
112.926572,24.772757,668.0,2,37.93,11.25,201503
112.939409,24.772757,674.75,2,39.03,10.525,201503
112.952246,24.772757,675.0,2,37.06,10.525,201503
112.965083,24.772757,666.0,2,38.68,11.4,201503
112.97792,24.772757,657.25,2,38.43,12.000000000000002,201503
112.836713,24.781227,647.75,2,36.52,14.95,201503
112.84955,24.781227,644.25,2,38.44,14.35,201503
112.862387,24.781227,649.75,2,38.07,13.55,201503
112.875224,24.781227,660.0,2,37.82,12.575,201503
112.888061,24.781227,660.75,2,36.08,12.375000000000002,201503
112.900898,24.781227,660.25,2,35.93,12.2,201503
112.913735,24.781227,665.5,2,37.71,11.625000000000002,201503
112.926572,24.781227,670.75,2,37.97,11.125,201503
112.939409,24.781227,676.25,2,37.61,10.55,201503
112.952246,24.781227,680.5,2,38.84,10.25,201503
112.965083,24.781227,671.25,2,39.58,11.05,201503
112.97792,24.781227,658.5,2,39.23,12.025,201503
112.84955,24.789697,648.5,2,39.09,14.075,201503
