经度,纬度,降水量,时间步长,月份
112.900898,24.755817,791.75,1,200702
112.913735,24.755817,808.25,1,200702
112.926572,24.755817,822.75,1,200702
112.939409,24.755817,831.5,1,200702
112.952246,24.755817,828.0,1,200702
112.965083,24.755817,823.0,1,200702
112.97792,24.755817,811.0,1,200702
112.84955,24.764287,707.25,1,200702
112.862387,24.764287,723.25,1,200702
112.875224,24.764287,747.0,1,200702
112.888061,24.764287,765.5,1,200702
112.900898,24.764287,787.5,1,200702
112.913735,24.764287,804.0,1,200702
112.926572,24.764287,818.5,1,200702
112.939409,24.764287,831.25,1,200702
112.952246,24.764287,833.5,1,200702
112.965083,24.764287,828.5,1,200702
112.97792,24.764287,820.75,1,200702
112.836713,24.772757,700.0,1,200702
112.84955,24.772757,719.0,1,200702
112.862387,24.772757,742.75,1,200702
112.875224,24.772757,760.75,1,200702
112.888061,24.772757,767.25,1,200702
112.900898,24.772757,781.5,1,200702
112.913735,24.772757,797.75,1,200702
112.926572,24.772757,812.0,1,200702
112.939409,24.772757,826.75,1,200702
112.952246,24.772757,833.0,1,200702
112.965083,24.772757,828.0,1,200702
112.97792,24.772757,824.25,1,200702
112.836713,24.781227,703.25,1,200702
112.84955,24.781227,730.25,1,200702
112.862387,24.781227,760.0,1,200702
112.875224,24.781227,782.0,1,200702
112.888061,24.781227,782.5,1,200702
112.900898,24.781227,791.0,1,200702
112.913735,24.781227,803.25,1,200702
112.926572,24.781227,815.75,1,200702
112.939409,24.781227,828.25,1,200702
112.952246,24.781227,836.75,1,200702
112.965083,24.781227,833.25,1,200702
112.97792,24.781227,822.5,1,200702
112.84955,24.789697,739.5,1,200702
112.862387,24.789697,763.5,1,200702
112.875224,24.789697,778.0,1,200702
112.888061,24.789697,788.0,1,200702
112.900898,24.789697,796.75,1,200702
112.913735,24.789697,811.0,1,200702
112.926572,24.789697,825.5,1,200702
112.939409,24.789697,838.0,1,200702
112.952246,24.789697,840.5,1,200702
112.965083,24.789697,837.75,1,200702
112.97792,24.789697,828.0,1,200702
112.84955,24.798167,746.5,1,200702
112.862387,24.798167,760.0,1,200702
112.875224,24.798167,752.0,1,200702
112.888061,24.798167,771.75,1,200702
112.900898,24.798167,794.25,1,200702
112.913735,24.798167,806.5,1,200702
112.926572,24.798167,823.0,1,200702
112.939409,24.798167,839.25,1,200702
112.952246,24.798167,847.25,1,200702
112.965083,24.798167,843.0,1,200702
112.97792,24.798167,837.75,1,200702
112.875224,24.806637,728.25,1,200702
112.888061,24.806637,751.75,1,200702
112.900898,24.806637,782.0,1,200702
112.913735,24.806637,800.25,1,200702
112.926572,24.806637,818.75,1,200702
112.939409,24.806637,835.0,1,200702
112.952246,24.806637,846.75,1,200702
112.965083,24.806637,846.75,1,200702
112.97792,24.806637,838.5,1,200702
112.875224,24.815107,723.75,1,200702
112.888061,24.815107,749.25,1,200702
112.900898,24.815107,783.75,1,200702
112.913735,24.815107,804.0,1,200702
112.926572,24.815107,824.0,1,200702
112.939409,24.815107,838.5,1,200702
112.952246,24.815107,848.25,1,200702
112.965083,24.815107,840.0,1,200702
112.875224,24.823577,738.25,1,200702
112.888061,24.823577,753.0,1,200702
112.900898,24.823577,787.0,1,200702
112.913735,24.823577,805.25,1,200702
112.926572,24.823577,829.25,1,200702
112.939409,24.823577,840.25,1,200702
112.952246,24.823577,848.25,1,200702
112.965083,24.823577,842.5,1,200702
112.888061,24.832047,750.75,1,200702
112.900898,24.832047,792.25,1,200702
112.913735,24.832047,801.75,1,200702
112.888061,24.840517,743.25,1,200702
112.888061,24.848987,743.25,1,200702
112.952246,24.688057,1186.25,2,200703
112.965083,24.688057,1180.0,2,200703
112.97792,24.688057,1174.5,2,200703
112.862387,24.696527,1157.5,2,200703
112.888061,24.696527,1203.0,2,200703
112.939409,24.696527,1199.75,2,200703
112.952246,24.696527,1194.0,2,200703
112.965083,24.696527,1180.0,2,200703
112.97792,24.696527,1174.5,2,200703
112.990757,24.696527,1179.25,2,200703
113.003594,24.696527,1182.25,2,200703
113.016431,24.696527,1181.5,2,200703
112.84955,24.704997,1154.0,2,200703
112.862387,24.704997,1157.75,2,200703
112.875224,24.704997,1179.0,2,200703
112.888061,24.704997,1197.0,2,200703
112.900898,24.704997,1224.5,2,200703
112.913735,24.704997,1217.75,2,200703
112.926572,24.704997,1209.5,2,200703
112.939409,24.704997,1205.75,2,200703
112.952246,24.704997,1196.25,2,200703
112.965083,24.704997,1188.5,2,200703
112.97792,24.704997,1183.0,2,200703
112.990757,24.704997,1185.75,2,200703
113.003594,24.704997,1182.25,2,200703
113.016431,24.704997,1181.5,2,200703
112.84955,24.713467,1160.0,2,200703
112.862387,24.713467,1174.0,2,200703
112.875224,24.713467,1207.25,2,200703
112.888061,24.713467,1215.25,2,200703
112.900898,24.713467,1226.5,2,200703
112.913735,24.713467,1221.75,2,200703
112.926572,24.713467,1215.5,2,200703
112.939409,24.713467,1210.0,2,200703
112.952246,24.713467,1200.5,2,200703
112.965083,24.713467,1190.75,2,200703
112.97792,24.713467,1191.5,2,200703
112.990757,24.713467,1192.5,2,200703
113.003594,24.713467,1191.0,2,200703
112.84955,24.721937,1171.0,2,200703
112.862387,24.721937,1183.5,2,200703
112.875224,24.721937,1215.0,2,200703
112.888061,24.721937,1227.5,2,200703
112.900898,24.721937,1230.5,2,200703
112.913735,24.721937,1225.75,2,200703
112.926572,24.721937,1224.0,2,200703
112.939409,24.721937,1220.75,2,200703
112.952246,24.721937,1207.0,2,200703
112.965083,24.721937,1201.5,2,200703
112.97792,24.721937,1196.0,2,200703
112.990757,24.721937,1199.25,2,200703
113.003594,24.721937,1197.75,2,200703
112.862387,24.730407,1185.0,2,200703
112.875224,24.730407,1216.75,2,200703
112.888061,24.730407,1223.0,2,200703
112.900898,24.730407,1226.0,2,200703
112.913735,24.730407,1221.25,2,200703
112.926572,24.730407,1228.25,2,200703
112.939409,24.730407,1220.75,2,200703
112.952246,24.730407,1213.25,2,200703
112.965083,24.730407,1205.75,2,200703
112.97792,24.730407,1200.5,2,200703
112.990757,24.730407,1201.25,2,200703
113.003594,24.730407,1198.0,2,200703
112.84955,24.738877,1175.25,2,200703
112.862387,24.738877,1184.5,2,200703
112.875224,24.738877,1205.5,2,200703
112.888061,24.738877,1210.0,2,200703
112.900898,24.738877,1208.0,2,200703
112.913735,24.738877,1216.75,2,200703
112.926572,24.738877,1226.0,2,200703
112.939409,24.738877,1231.5,2,200703
112.952246,24.738877,1221.75,2,200703
112.965083,24.738877,1212.25,2,200703
112.97792,24.738877,1200.5,2,200703
112.990757,24.738877,1201.5,2,200703
113.003594,24.738877,1199.75,2,200703
112.84955,24.747347,1172.75,2,200703
112.862387,24.747347,1181.0,2,200703
112.875224,24.747347,1185.5,2,200703
112.888061,24.747347,1194.0,2,200703
112.900898,24.747347,1202.5,2,200703
112.913735,24.747347,1217.75,2,200703
112.926572,24.747347,1228.0,2,200703
112.939409,24.747347,1239.5,2,200703
112.952246,24.747347,1228.0,2,200703
112.965083,24.747347,1214.0,2,200703
112.97792,24.747347,1204.75,2,200703
112.84955,24.755817,1168.0,2,200703
112.862387,24.755817,1172.25,2,200703
112.875224,24.755817,1172.25,2,200703
112.888061,24.755817,1185.25,2,200703
112.900898,24.755817,1206.5,2,200703
112.913735,24.755817,1224.0,2,200703
112.926572,24.755817,1237.0,2,200703
112.939409,24.755817,1245.5,2,200703
112.952246,24.755817,1230.5,2,200703
112.965083,24.755817,1222.5,2,200703
112.97792,24.755817,1211.75,2,200703
112.84955,24.764287,1169.0,2,200703
112.862387,24.764287,1173.0,2,200703
112.875224,24.764287,1171.0,2,200703
112.888061,24.764287,1179.5,2,200703
112.900898,24.764287,1198.5,2,200703
112.913735,24.764287,1216.0,2,200703
112.926572,24.764287,1237.5,2,200703
112.939409,24.764287,1250.5,2,200703
112.952246,24.764287,1244.25,2,200703
112.965083,24.764287,1233.75,2,200703
112.97792,24.764287,1218.75,2,200703
112.836713,24.772757,1168.75,2,200703
112.84955,24.772757,1165.5,2,200703
112.862387,24.772757,1173.75,2,200703
112.875224,24.772757,1182.25,2,200703
112.888061,24.772757,1182.25,2,200703
112.900898,24.772757,1192.75,2,200703
112.913735,24.772757,1210.25,2,200703
112.926572,24.772757,1227.0,2,200703
112.939409,24.772757,1242.0,2,200703
112.952246,24.772757,1248.75,2,200703
112.965083,24.772757,1234.0,2,200703
112.97792,24.772757,1221.0,2,200703
112.836713,24.781227,1169.25,2,200703
112.84955,24.781227,1164.25,2,200703
112.862387,24.781227,1176.75,2,200703
112.875224,24.781227,1198.0,2,200703
112.888061,24.781227,1202.0,2,200703
112.900898,24.781227,1204.0,2,200703
112.913735,24.781227,1217.0,2,200703
112.926572,24.781227,1229.5,2,200703
112.939409,24.781227,1242.25,2,200703
112.952246,24.781227,1253.0,2,200703
112.965083,24.781227,1240.25,2,200703
112.97792,24.781227,1219.0,2,200703
112.84955,24.789697,1169.5,2,200703
112.862387,24.789697,1179.75,2,200703
112.875224,24.789697,1196.5,2,200703
112.888061,24.789697,1204.75,2,200703
112.900898,24.789697,1208.75,2,200703
112.913735,24.789697,1225.75,2,200703
112.926572,24.789697,1240.5,2,200703
112.939409,24.789697,1248.75,2,200703
112.952246,24.789697,1255.25,2,200703
112.965083,24.789697,1244.5,2,200703
112.97792,24.789697,1225.25,2,200703
112.84955,24.798167,1172.5,2,200703
112.862387,24.798167,1177.75,2,200703
112.875224,24.798167,1182.5,2,200703
112.888061,24.798167,1192.75,2,200703
112.900898,24.798167,1207.25,2,200703
112.913735,24.798167,1224.0,2,200703
112.926572,24.798167,1239.0,2,200703
112.939409,24.798167,1251.5,2,200703
112.952246,24.798167,1262.0,2,200703
112.965083,24.798167,1255.5,2,200703
112.97792,24.798167,1244.25,2,200703
112.875224,24.806637,1172.75,2,200703
112.888061,24.806637,1178.25,2,200703
112.900898,24.806637,1195.0,2,200703
112.913735,24.806637,1218.0,2,200703
112.926572,24.806637,1232.75,2,200703
112.939409,24.806637,1243.0,2,200703
112.952246,24.806637,1260.25,2,200703
112.965083,24.806637,1255.5,2,200703
112.97792,24.806637,1244.25,2,200703
112.875224,24.815107,1171.5,2,200703
112.888061,24.815107,1174.5,2,200703
112.900898,24.815107,1193.5,2,200703
112.913735,24.815107,1218.5,2,200703
112.926572,24.815107,1237.5,2,200703
112.939409,24.815107,1250.0,2,200703
112.952246,24.815107,1260.5,2,200703
112.965083,24.815107,1247.25,2,200703
112.875224,24.823577,1170.75,2,200703
112.888061,24.823577,1175.25,2,200703
112.900898,24.823577,1200.5,2,200703
112.913735,24.823577,1221.0,2,200703
112.926572,24.823577,1244.25,2,200703
112.939409,24.823577,1254.5,2,200703
112.952246,24.823577,1260.5,2,200703
112.965083,24.823577,1247.25,2,200703
112.888061,24.832047,1171.75,2,200703
112.900898,24.832047,1203.25,2,200703
112.913735,24.832047,1214.75,2,200703
112.888061,24.840517,1169.75,2,200703
112.888061,24.848987,1169.75,2,200703
112.952246,24.688057,1706.75,3,200704
112.965083,24.688057,1700.5,3,200704
112.97792,24.688057,1695.0,3,200704
112.862387,24.696527,1643.25,3,200704
112.888061,24.696527,1713.5,3,200704
112.939409,24.696527,1717.0,3,200704
112.952246,24.696527,1711.5,3,200704
112.965083,24.696527,1699.5,3,200704
112.97792,24.696527,1695.0,3,200704
112.990757,24.696527,1700.75,3,200704
113.003594,24.696527,1707.0,3,200704
113.016431,24.696527,1711.0,3,200704
112.84955,24.704997,1634.25,3,200704
112.862387,24.704997,1641.5,3,200704
112.875224,24.704997,1670.0,3,200704
112.888061,24.704997,1702.25,3,200704
112.900898,24.704997,1748.25,3,200704
112.913735,24.704997,1741.0,3,200704
112.926572,24.704997,1726.5,3,200704
112.939409,24.704997,1722.0,3,200704
112.952246,24.704997,1712.25,3,200704
112.965083,24.704997,1705.25,3,200704
112.97792,24.704997,1699.0,3,200704
112.990757,24.704997,1701.75,3,200704
113.003594,24.704997,1707.0,3,200704
113.016431,24.704997,1711.0,3,200704
112.84955,24.713467,1638.5,3,200704
112.862387,24.713467,1653.75,3,200704
112.875224,24.713467,1702.5,3,200704
112.888061,24.713467,1724.25,3,200704
112.900898,24.713467,1747.75,3,200704
112.913735,24.713467,1738.5,3,200704
112.926572,24.713467,1730.25,3,200704
112.939409,24.713467,1723.5,3,200704
112.952246,24.713467,1714.0,3,200704
112.965083,24.713467,1707.25,3,200704
112.97792,24.713467,1703.0,3,200704
112.990757,24.713467,1709.5,3,200704
113.003594,24.713467,1711.25,3,200704
112.84955,24.721937,1648.25,3,200704
112.862387,24.721937,1666.0,3,200704
112.875224,24.721937,1713.0,3,200704
112.888061,24.721937,1738.5,3,200704
112.900898,24.721937,1745.25,3,200704
112.913735,24.721937,1736.25,3,200704
112.926572,24.721937,1737.5,3,200704
112.939409,24.721937,1736.75,3,200704
112.952246,24.721937,1721.5,3,200704
112.965083,24.721937,1716.75,3,200704
112.97792,24.721937,1707.0,3,200704
112.990757,24.721937,1713.5,3,200704
113.003594,24.721937,1715.5,3,200704
112.862387,24.730407,1663.5,3,200704
112.875224,24.730407,1704.75,3,200704
112.888061,24.730407,1720.75,3,200704
112.900898,24.730407,1733.5,3,200704
112.913735,24.730407,1722.5,3,200704
112.926572,24.730407,1741.0,3,200704
112.939409,24.730407,1734.5,3,200704
112.952246,24.730407,1725.25,3,200704
112.965083,24.730407,1712.75,3,200704
112.97792,24.730407,1711.0,3,200704
112.990757,24.730407,1712.0,3,200704
113.003594,24.730407,1713.75,3,200704
112.84955,24.738877,1637.75,3,200704
112.862387,24.738877,1654.75,3,200704
112.875224,24.738877,1685.5,3,200704
112.888061,24.738877,1695.75,3,200704
112.900898,24.738877,1696.75,3,200704
112.913735,24.738877,1709.0,3,200704
112.926572,24.738877,1735.0,3,200704
112.939409,24.738877,1740.0,3,200704
112.952246,24.738877,1729.0,3,200704
112.965083,24.738877,1716.5,3,200704
112.97792,24.738877,1707.0,3,200704
112.990757,24.738877,1708.25,3,200704
113.003594,24.738877,1710.0,3,200704
112.84955,24.747347,1631.75,3,200704
112.862387,24.747347,1642.75,3,200704
112.875224,24.747347,1656.75,3,200704
112.888061,24.747347,1672.5,3,200704
112.900898,24.747347,1682.75,3,200704
112.913735,24.747347,1708.5,3,200704
112.926572,24.747347,1731.0,3,200704
112.939409,24.747347,1742.75,3,200704
112.952246,24.747347,1734.5,3,200704
112.965083,24.747347,1718.5,3,200704
112.97792,24.747347,1707.0,3,200704
112.84955,24.755817,1624.5,3,200704
112.862387,24.755817,1629.0,3,200704
112.875224,24.755817,1641.25,3,200704
112.888061,24.755817,1662.5,3,200704
112.900898,24.755817,1684.0,3,200704
112.913735,24.755817,1715.5,3,200704
112.926572,24.755817,1741.5,3,200704
112.939409,24.755817,1753.75,3,200704
112.952246,24.755817,1736.0,3,200704
112.965083,24.755817,1723.75,3,200704
112.97792,24.755817,1710.5,3,200704
112.84955,24.764287,1623.75,3,200704
112.862387,24.764287,1626.5,3,200704
112.875224,24.764287,1636.75,3,200704
112.888061,24.764287,1652.5,3,200704
112.900898,24.764287,1675.75,3,200704
112.913735,24.764287,1705.25,3,200704
112.926572,24.764287,1736.75,3,200704
112.939409,24.764287,1758.75,3,200704
112.952246,24.764287,1752.5,3,200704
112.965083,24.764287,1744.0,3,200704
112.97792,24.764287,1719.25,3,200704
112.836713,24.772757,1624.0,3,200704
112.84955,24.772757,1623.5,3,200704
112.862387,24.772757,1631.75,3,200704
112.875224,24.772757,1649.25,3,200704
112.888061,24.772757,1651.75,3,200704
112.900898,24.772757,1667.75,3,200704
112.913735,24.772757,1695.0,3,200704
112.926572,24.772757,1722.75,3,200704
112.939409,24.772757,1750.5,3,200704
112.952246,24.772757,1759.5,3,200704
112.965083,24.772757,1739.25,3,200704
112.97792,24.772757,1726.0,3,200704
112.836713,24.781227,1622.5,3,200704
112.84955,24.781227,1621.0,3,200704
112.862387,24.781227,1636.5,3,200704
112.875224,24.781227,1667.5,3,200704
112.888061,24.781227,1674.0,3,200704
112.900898,24.781227,1682.25,3,200704
112.913735,24.781227,1703.75,3,200704
112.926572,24.781227,1725.5,3,200704
112.939409,24.781227,1749.5,3,200704
112.952246,24.781227,1765.75,3,200704
112.965083,24.781227,1748.0,3,200704
112.97792,24.781227,1722.75,3,200704
112.84955,24.789697,1626.25,3,200704
112.862387,24.789697,1641.5,3,200704
112.875224,24.789697,1665.0,3,200704
112.888061,24.789697,1678.75,3,200704
112.900898,24.789697,1691.0,3,200704
112.913735,24.789697,1718.25,3,200704
112.926572,24.789697,1744.0,3,200704
112.939409,24.789697,1762.0,3,200704
112.952246,24.789697,1768.5,3,200704
112.965083,24.789697,1757.25,3,200704
112.97792,24.789697,1729.5,3,200704
112.84955,24.798167,1628.0,3,200704
112.862387,24.798167,1637.5,3,200704
112.875224,24.798167,1645.5,3,200704
112.888061,24.798167,1663.0,3,200704
112.900898,24.798167,1686.25,3,200704
112.913735,24.798167,1711.75,3,200704
112.926572,24.798167,1739.25,3,200704
112.939409,24.798167,1761.25,3,200704
112.952246,24.798167,1779.25,3,200704
112.965083,24.798167,1772.0,3,200704
112.97792,24.798167,1757.25,3,200704
112.875224,24.806637,1628.75,3,200704
112.888061,24.806637,1641.5,3,200704
