经度,纬度,降水量,时间步长,月份
112.84955,24.747347,491.25,1,201102
112.862387,24.747347,496.25,1,201102
112.875224,24.747347,503.5,1,201102
112.888061,24.747347,510.0,1,201102
112.900898,24.747347,515.25,1,201102
112.913735,24.747347,522.25,1,201102
112.926572,24.747347,530.75,1,201102
112.939409,24.747347,534.5,1,201102
112.952246,24.747347,531.5,1,201102
112.965083,24.747347,524.0,1,201102
112.97792,24.747347,516.5,1,201102
112.84955,24.755817,476.0,1,201102
112.862387,24.755817,479.75,1,201102
112.875224,24.755817,492.0,1,201102
112.888061,24.755817,506.25,1,201102
112.900898,24.755817,516.75,1,201102
112.913735,24.755817,526.25,1,201102
112.926572,24.755817,533.75,1,201102
112.939409,24.755817,538.25,1,201102
112.952246,24.755817,533.75,1,201102
112.965083,24.755817,529.25,1,201102
112.97792,24.755817,520.0,1,201102
112.84955,24.764287,467.75,1,201102
112.862387,24.764287,476.75,1,201102
112.875224,24.764287,491.5,1,201102
112.888061,24.764287,502.0,1,201102
112.900898,24.764287,515.0,1,201102
112.913735,24.764287,524.25,1,201102
112.926572,24.764287,532.0,1,201102
112.939409,24.764287,539.0,1,201102
112.952246,24.764287,538.25,1,201102
112.965083,24.764287,533.75,1,201102
112.97792,24.764287,527.0,1,201102
112.836713,24.772757,464.75,1,201102
112.84955,24.772757,476.5,1,201102
112.862387,24.772757,490.75,1,201102
112.875224,24.772757,501.25,1,201102
112.888061,24.772757,504.0,1,201102
112.900898,24.772757,511.75,1,201102
112.913735,24.772757,521.0,1,201102
112.926572,24.772757,529.0,1,201102
112.939409,24.772757,537.0,1,201102
112.952246,24.772757,538.75,1,201102
112.965083,24.772757,534.25,1,201102
112.97792,24.772757,530.0,1,201102
112.836713,24.781227,468.25,1,201102
112.84955,24.781227,485.0,1,201102
112.862387,24.781227,503.25,1,201102
112.875224,24.781227,516.25,1,201102
112.888061,24.781227,515.25,1,201102
112.900898,24.781227,519.25,1,201102
112.913735,24.781227,525.75,1,201102
112.926572,24.781227,532.5,1,201102
112.939409,24.781227,539.0,1,201102
112.952246,24.781227,543.25,1,201102
112.965083,24.781227,538.75,1,201102
112.97792,24.781227,529.75,1,201102
112.84955,24.789697,492.5,1,201102
112.862387,24.789697,507.0,1,201102
112.875224,24.789697,514.75,1,201102
112.888061,24.789697,520.0,1,201102
112.900898,24.789697,524.0,1,201102
112.913735,24.789697,531.75,1,201102
112.926572,24.789697,539.75,1,201102
112.939409,24.789697,546.25,1,201102
112.952246,24.789697,546.25,1,201102
112.965083,24.789697,542.25,1,201102
112.97792,24.789697,534.25,1,201102
112.84955,24.798167,497.5,1,201102
112.862387,24.798167,505.5,1,201102
112.875224,24.798167,498.5,1,201102
112.888061,24.798167,510.25,1,201102
112.900898,24.798167,523.5,1,201102
112.913735,24.798167,529.75,1,201102
112.926572,24.798167,539.25,1,201102
112.939409,24.798167,548.5,1,201102
112.952246,24.798167,552.0,1,201102
112.965083,24.798167,547.0,1,201102
112.97792,24.798167,542.25,1,201102
112.875224,24.806637,483.75,1,201102
112.888061,24.806637,498.0,1,201102
112.900898,24.806637,516.25,1,201102
112.913735,24.806637,526.5,1,201102
112.926572,24.806637,537.25,1,201102
112.939409,24.806637,546.5,1,201102
112.952246,24.806637,552.5,1,201102
112.965083,24.806637,550.25,1,201102
112.97792,24.806637,543.25,1,201102
112.875224,24.815107,481.25,1,201102
112.888061,24.815107,497.5,1,201102
112.900898,24.815107,518.5,1,201102
112.913735,24.815107,530.0,1,201102
112.926572,24.815107,542.0,1,201102
112.939409,24.815107,549.75,1,201102
112.952246,24.815107,554.25,1,201102
112.965083,24.815107,547.0,1,201102
112.875224,24.823577,491.75,1,201102
112.888061,24.823577,501.0,1,201102
112.900898,24.823577,522.0,1,201102
112.913735,24.823577,532.25,1,201102
112.926572,24.823577,545.5,1,201102
112.939409,24.823577,551.0,1,201102
112.952246,24.823577,554.25,1,201102
112.965083,24.823577,548.75,1,201102
112.888061,24.832047,500.5,1,201102
112.900898,24.832047,525.75,1,201102
112.913735,24.832047,530.75,1,201102
112.888061,24.840517,496.25,1,201102
112.888061,24.848987,496.25,1,201102
112.952246,24.688057,786.5,2,201103
112.965083,24.688057,783.0,2,201103
112.97792,24.688057,778.0,2,201103
112.862387,24.696527,768.25,2,201103
112.888061,24.696527,797.5,2,201103
112.939409,24.696527,793.5,2,201103
112.952246,24.696527,790.25,2,201103
112.965083,24.696527,781.25,2,201103
112.97792,24.696527,778.0,2,201103
112.990757,24.696527,778.75,2,201103
113.003594,24.696527,779.25,2,201103
113.016431,24.696527,778.5,2,201103
112.84955,24.704997,764.5,2,201103
112.862387,24.704997,768.0,2,201103
112.875224,24.704997,781.25,2,201103
112.888061,24.704997,792.75,2,201103
112.900898,24.704997,810.75,2,201103
112.913735,24.704997,804.25,2,201103
112.926572,24.704997,799.75,2,201103
112.939409,24.704997,796.25,2,201103
112.952246,24.704997,790.0,2,201103
112.965083,24.704997,783.75,2,201103
112.97792,24.704997,780.5,2,201103
112.990757,24.704997,781.25,2,201103
113.003594,24.704997,779.25,2,201103
113.016431,24.704997,778.5,2,201103
112.84955,24.713467,766.75,2,201103
112.862387,24.713467,775.5,2,201103
112.875224,24.713467,795.5,2,201103
112.888061,24.713467,801.75,2,201103
112.900898,24.713467,809.0,2,201103
112.913735,24.713467,804.0,2,201103
112.926572,24.713467,800.75,2,201103
112.939409,24.713467,796.0,2,201103
112.952246,24.713467,790.0,2,201103
112.965083,24.713467,782.25,2,201103
112.97792,24.713467,783.0,2,201103
112.990757,24.713467,782.5,2,201103
113.003594,24.713467,781.75,2,201103
112.84955,24.721937,770.0,2,201103
112.862387,24.721937,778.75,2,201103
112.875224,24.721937,797.75,2,201103
112.888061,24.721937,805.25,2,201103
112.900898,24.721937,808.5,2,201103
112.913735,24.721937,803.5,2,201103
112.926572,24.721937,803.0,2,201103
112.939409,24.721937,799.75,2,201103
112.952246,24.721937,791.0,2,201103
112.965083,24.721937,786.25,2,201103
112.97792,24.721937,783.0,2,201103
112.990757,24.721937,783.75,2,201103
113.003594,24.721937,783.0,2,201103
112.862387,24.730407,776.75,2,201103
112.875224,24.730407,795.75,2,201103
112.888061,24.730407,799.25,2,201103
112.900898,24.730407,802.0,2,201103
112.913735,24.730407,797.25,2,201103
112.926572,24.730407,802.5,2,201103
112.939409,24.730407,796.5,2,201103
112.952246,24.730407,792.0,2,201103
112.965083,24.730407,786.0,2,201103
112.97792,24.730407,782.75,2,201103
112.990757,24.730407,782.0,2,201103
113.003594,24.730407,780.25,2,201103
112.84955,24.738877,765.5,2,201103
112.862387,24.738877,772.0,2,201103
112.875224,24.738877,785.5,2,201103
112.888061,24.738877,787.75,2,201103
112.900898,24.738877,785.75,2,201103
112.913735,24.738877,791.25,2,201103
112.926572,24.738877,797.75,2,201103
112.939409,24.738877,800.25,2,201103
112.952246,24.738877,794.5,2,201103
112.965083,24.738877,786.75,2,201103
112.97792,24.738877,779.5,2,201103
112.990757,24.738877,779.25,2,201103
113.003594,24.738877,778.5,2,201103
112.84955,24.747347,762.5,2,201103
112.862387,24.747347,767.5,2,201103
112.875224,24.747347,769.75,2,201103
112.888061,24.747347,775.0,2,201103
112.900898,24.747347,780.0,2,201103
112.913735,24.747347,789.5,2,201103
112.926572,24.747347,796.0,2,201103
112.939409,24.747347,802.75,2,201103
112.952246,24.747347,795.5,2,201103
112.965083,24.747347,785.0,2,201103
112.97792,24.747347,779.25,2,201103
112.84955,24.755817,758.75,2,201103
112.862387,24.755817,761.0,2,201103
112.875224,24.755817,760.75,2,201103
112.888061,24.755817,768.75,2,201103
112.900898,24.755817,782.0,2,201103
112.913735,24.755817,792.75,2,201103
112.926572,24.755817,800.75,2,201103
112.939409,24.755817,806.0,2,201103
112.952246,24.755817,795.5,2,201103
112.965083,24.755817,789.5,2,201103
112.97792,24.755817,782.25,2,201103
112.84955,24.764287,760.0,2,201103
112.862387,24.764287,762.0,2,201103
112.875224,24.764287,760.25,2,201103
112.888061,24.764287,765.25,2,201103
112.900898,24.764287,777.5,2,201103
112.913735,24.764287,788.0,2,201103
112.926572,24.764287,801.75,2,201103
112.939409,24.764287,809.75,2,201103
112.952246,24.764287,804.5,2,201103
112.965083,24.764287,797.5,2,201103
112.97792,24.764287,787.25,2,201103
112.836713,24.772757,760.75,2,201103
112.84955,24.772757,758.25,2,201103
112.862387,24.772757,763.0,2,201103
112.875224,24.772757,768.5,2,201103
112.888061,24.772757,768.0,2,201103
112.900898,24.772757,774.5,2,201103
112.913735,24.772757,785.0,2,201103
112.926572,24.772757,795.75,2,201103
112.939409,24.772757,805.25,2,201103
112.952246,24.772757,808.5,2,201103
112.965083,24.772757,798.75,2,201103
112.97792,24.772757,789.5,2,201103
112.836713,24.781227,761.75,2,201103
112.84955,24.781227,758.0,2,201103
112.862387,24.781227,765.5,2,201103
112.875224,24.781227,779.25,2,201103
112.888061,24.781227,781.5,2,201103
112.900898,24.781227,782.5,2,201103
112.913735,24.781227,790.25,2,201103
112.926572,24.781227,798.25,2,201103
112.939409,24.781227,806.25,2,201103
112.952246,24.781227,812.5,2,201103
112.965083,24.781227,803.75,2,201103
112.97792,24.781227,789.75,2,201103
112.84955,24.789697,762.0,2,201103
112.862387,24.789697,768.25,2,201103
112.875224,24.789697,778.75,2,201103
112.888061,24.789697,784.0,2,201103
112.900898,24.789697,786.25,2,201103
112.913735,24.789697,797.0,2,201103
112.926572,24.789697,806.25,2,201103
112.939409,24.789697,811.5,2,201103
112.952246,24.789697,814.75,2,201103
112.965083,24.789697,807.75,2,201103
112.97792,24.789697,794.75,2,201103
112.84955,24.798167,764.0,2,201103
112.862387,24.798167,767.25,2,201103
112.875224,24.798167,770.25,2,201103
112.888061,24.798167,776.75,2,201103
112.900898,24.798167,786.0,2,201103
112.913735,24.798167,796.75,2,201103
112.926572,24.798167,805.75,2,201103
112.939409,24.798167,813.75,2,201103
112.952246,24.798167,821.0,2,201103
112.965083,24.798167,816.25,2,201103
112.97792,24.798167,809.0,2,201103
112.875224,24.806637,764.75,2,201103
112.888061,24.806637,768.25,2,201103
112.900898,24.806637,778.75,2,201103
112.913735,24.806637,793.5,2,201103
112.926572,24.806637,802.5,2,201103
112.939409,24.806637,809.0,2,201103
112.952246,24.806637,820.75,2,201103
112.965083,24.806637,817.25,2,201103
112.97792,24.806637,809.5,2,201103
112.875224,24.815107,764.5,2,201103
112.888061,24.815107,766.5,2,201103
112.900898,24.815107,778.5,2,201103
112.913735,24.815107,794.5,2,201103
112.926572,24.815107,806.75,2,201103
112.939409,24.815107,814.5,2,201103
112.952246,24.815107,821.75,2,201103
112.965083,24.815107,812.25,2,201103
112.875224,24.823577,764.5,2,201103
112.888061,24.823577,767.5,2,201103
112.900898,24.823577,783.75,2,201103
112.913735,24.823577,796.75,2,201103
112.926572,24.823577,811.75,2,201103
112.939409,24.823577,818.25,2,201103
112.952246,24.823577,821.75,2,201103
112.965083,24.823577,812.5,2,201103
112.888061,24.832047,765.5,2,201103
112.900898,24.832047,785.75,2,201103
112.913735,24.832047,793.0,2,201103
112.888061,24.840517,764.5,2,201103
112.888061,24.848987,764.5,2,201103
112.952246,24.688057,277.75,3,201104
112.965083,24.688057,277.0,3,201104
112.97792,24.688057,273.5,3,201104
112.862387,24.696527,275.0,3,201104
112.888061,24.696527,283.75,3,201104
112.939409,24.696527,278.0,3,201104
112.952246,24.696527,277.0,3,201104
112.965083,24.696527,274.5,3,201104
112.97792,24.696527,273.5,3,201104
112.990757,24.696527,270.0,3,201104
113.003594,24.696527,268.5,3,201104
113.016431,24.696527,268.0,3,201104
112.84955,24.704997,272.0,3,201104
112.862387,24.704997,274.25,3,201104
112.875224,24.704997,277.0,3,201104
112.888061,24.704997,281.5,3,201104
112.900898,24.704997,286.75,3,201104
112.913735,24.704997,282.25,3,201104
112.926572,24.704997,280.0,3,201104
112.939409,24.704997,277.0,3,201104
112.952246,24.704997,275.0,3,201104
112.965083,24.704997,271.25,3,201104
112.97792,24.704997,269.75,3,201104
112.990757,24.704997,268.0,3,201104
113.003594,24.704997,268.5,3,201104
113.016431,24.704997,268.0,3,201104
112.84955,24.713467,270.75,3,201104
112.862387,24.713467,272.25,3,201104
112.875224,24.713467,276.75,3,201104
112.888061,24.713467,281.0,3,201104
112.900898,24.713467,282.5,3,201104
112.913735,24.713467,277.75,3,201104
112.926572,24.713467,276.5,3,201104
112.939409,24.713467,273.0,3,201104
112.952246,24.713467,271.25,3,201104
112.965083,24.713467,267.25,3,201104
112.97792,24.713467,266.25,3,201104
112.990757,24.713467,264.75,3,201104
113.003594,24.713467,264.75,3,201104
112.84955,24.721937,267.25,3,201104
112.862387,24.721937,270.25,3,201104
112.875224,24.721937,274.5,3,201104
112.888061,24.721937,276.75,3,201104
112.900898,24.721937,278.0,3,201104
112.913735,24.721937,273.25,3,201104
112.926572,24.721937,273.5,3,201104
112.939409,24.721937,270.75,3,201104
112.952246,24.721937,268.0,3,201104
112.965083,24.721937,264.5,3,201104
112.97792,24.721937,262.75,3,201104
112.990757,24.721937,261.25,3,201104
113.003594,24.721937,261.0,3,201104
112.862387,24.730407,265.75,3,201104
112.875224,24.730407,269.0,3,201104
112.888061,24.730407,269.75,3,201104
112.900898,24.730407,272.0,3,201104
112.913735,24.730407,266.75,3,201104
112.926572,24.730407,270.0,3,201104
112.939409,24.730407,266.25,3,201104
112.952246,24.730407,264.25,3,201104
112.965083,24.730407,260.0,3,201104
112.97792,24.730407,259.25,3,201104
112.990757,24.730407,256.75,3,201104
113.003594,24.730407,256.5,3,201104
112.84955,24.738877,256.0,3,201104
112.862387,24.738877,258.25,3,201104
112.875224,24.738877,261.75,3,201104
112.888061,24.738877,261.5,3,201104
112.900898,24.738877,260.5,3,201104
112.913735,24.738877,260.5,3,201104
112.926572,24.738877,264.75,3,201104
112.939409,24.738877,262.75,3,201104
112.952246,24.738877,260.75,3,201104
112.965083,24.738877,256.5,3,201104
112.97792,24.738877,254.5,3,201104
112.990757,24.738877,252.0,3,201104
113.003594,24.738877,252.25,3,201104
112.84955,24.747347,254.0,3,201104
112.862387,24.747347,254.25,3,201104
112.875224,24.747347,254.75,3,201104
112.888061,24.747347,255.25,3,201104
112.900898,24.747347,255.75,3,201104
112.913735,24.747347,257.75,3,201104
112.926572,24.747347,259.75,3,201104
112.939409,24.747347,260.0,3,201104
112.952246,24.747347,257.25,3,201104
112.965083,24.747347,252.25,3,201104
112.97792,24.747347,250.25,3,201104
112.84955,24.755817,254.0,3,201104
112.862387,24.755817,253.0,3,201104
112.875224,24.755817,253.5,3,201104
112.888061,24.755817,254.75,3,201104
112.900898,24.755817,256.75,3,201104
112.913735,24.755817,259.5,3,201104
112.926572,24.755817,261.75,3,201104
112.939409,24.755817,262.0,3,201104
112.952246,24.755817,256.0,3,201104
112.965083,24.755817,253.25,3,201104
112.97792,24.755817,249.25,3,201104
112.84955,24.764287,257.5,3,201104
112.862387,24.764287,256.25,3,201104
112.875224,24.764287,256.25,3,201104
112.888061,24.764287,256.5,3,201104
112.900898,24.764287,258.5,3,201104
112.913735,24.764287,261.0,3,201104
112.926572,24.764287,264.25,3,201104
112.939409,24.764287,265.75,3,201104
112.952246,24.764287,261.0,3,201104
112.965083,24.764287,258.75,3,201104
112.97792,24.764287,252.5,3,201104
112.836713,24.772757,262.5,3,201104
112.84955,24.772757,261.5,3,201104
112.862387,24.772757,261.0,3,201104
112.875224,24.772757,262.0,3,201104
112.888061,24.772757,260.25,3,201104
112.900898,24.772757,261.0,3,201104
112.913735,24.772757,263.25,3,201104
112.926572,24.772757,265.5,3,201104
112.939409,24.772757,267.75,3,201104
112.952246,24.772757,265.25,3,201104
112.965083,24.772757,261.0,3,201104
112.97792,24.772757,256.25,3,201104
112.836713,24.781227,267.0,3,201104
112.84955,24.781227,265.25,3,201104
112.862387,24.781227,265.75,3,201104
112.875224,24.781227,268.75,3,201104
112.888061,24.781227,267.5,3,201104
112.900898,24.781227,266.75,3,201104
112.913735,24.781227,268.25,3,201104
112.926572,24.781227,269.5,3,201104
112.939409,24.781227,271.0,3,201104
112.952246,24.781227,271.5,3,201104
112.965083,24.781227,265.75,3,201104
112.97792,24.781227,260.0,3,201104
112.84955,24.789697,270.25,3,201104
112.862387,24.789697,270.5,3,201104
112.875224,24.789697,272.25,3,201104
112.888061,24.789697,272.25,3,201104
112.900898,24.789697,271.75,3,201104
112.913735,24.789697,274.25,3,201104
112.926572,24.789697,276.0,3,201104
112.939409,24.789697,276.5,3,201104
112.952246,24.789697,275.25,3,201104
112.965083,24.789697,271.75,3,201104
112.97792,24.789697,264.0,3,201104
112.84955,24.798167,272.0,3,201104
112.862387,24.798167,272.0,3,201104
112.875224,24.798167,272.75,3,201104
112.888061,24.798167,273.25,3,201104
112.900898,24.798167,274.75,3,201104
112.913735,24.798167,276.75,3,201104
112.926572,24.798167,279.0,3,201104
112.939409,24.798167,280.0,3,201104
112.952246,24.798167,281.5,3,201104
112.965083,24.798167,277.0,3,201104
112.97792,24.798167,273.25,3,201104
112.875224,24.806637,273.25,3,201104
112.888061,24.806637,273.5,3,201104
112.900898,24.806637,275.5,3,201104
112.913735,24.806637,279.0,3,201104
112.926572,24.806637,280.5,3,201104
112.939409,24.806637,282.0,3,201104
112.952246,24.806637,284.25,3,201104
112.965083,24.806637,280.75,3,201104
112.97792,24.806637,275.0,3,201104
112.875224,24.815107,275.0,3,201104
112.888061,24.815107,276.25,3,201104
112.900898,24.815107,279.0,3,201104
112.913735,24.815107,282.5,3,201104
112.926572,24.815107,285.0,3,201104
112.939409,24.815107,286.5,3,201104
112.952246,24.815107,287.75,3,201104
112.965083,24.815107,281.5,3,201104
112.875224,24.823577,279.5,3,201104
112.888061,24.823577,280.0,3,201104
112.900898,24.823577,283.75,3,201104
