经度,纬度,温度,时间步长,月份
112.990757,24.704997,10.875,1,201902
113.003594,24.704997,10.95,1,201902
113.016431,24.704997,10.975,1,201902
112.84955,24.713467,11.0,1,201902
112.862387,24.713467,10.4,1,201902
112.875224,24.713467,8.825000000000001,1,201902
112.888061,24.713467,8.25,1,201902
112.900898,24.713467,7.6,1,201902
112.913735,24.713467,8.15,1,201902
112.926572,24.713467,8.7,1,201902
112.939409,24.713467,9.1,1,201902
112.952246,24.713467,9.65,1,201902
112.965083,24.713467,10.25,1,201902
112.97792,24.713467,10.575,1,201902
112.990757,24.713467,10.675,1,201902
113.003594,24.713467,10.8,1,201902
112.84955,24.721937,10.475,1,201902
112.862387,24.721937,9.85,1,201902
112.875224,24.721937,8.475,1,201902
112.888061,24.721937,7.825,1,201902
112.900898,24.721937,7.725,1,201902
112.913735,24.721937,8.25,1,201902
112.926572,24.721937,8.5,1,201902
112.939409,24.721937,8.775,1,201902
112.952246,24.721937,9.475,1,201902
112.965083,24.721937,9.95,1,201902
112.97792,24.721937,10.45,1,201902
112.990757,24.721937,10.475,1,201902
113.003594,24.721937,10.7,1,201902
112.862387,24.730407,9.925,1,201902
112.875224,24.730407,8.7,1,201902
112.888061,24.730407,8.35,1,201902
112.900898,24.730407,8.2,1,201902
112.913735,24.730407,8.675,1,201902
112.926572,24.730407,8.4,1,201902
112.939409,24.730407,8.850000000000001,1,201902
112.952246,24.730407,9.375,1,201902
112.965083,24.730407,10.0,1,201902
112.97792,24.730407,10.3,1,201902
112.990757,24.730407,10.5,1,201902
113.003594,24.730407,10.725,1,201902
112.84955,24.738877,10.85,1,201902
112.862387,24.738877,10.275,1,201902
112.875224,24.738877,9.45,1,201902
112.888061,24.738877,9.25,1,201902
112.900898,24.738877,9.35,1,201902
112.913735,24.738877,9.175,1,201902
112.926572,24.738877,8.65,1,201902
112.939409,24.738877,8.65,1,201902
112.952246,24.738877,9.3,1,201902
112.965083,24.738877,9.95,1,201902
112.97792,24.738877,10.4,1,201902
112.990757,24.738877,10.625,1,201902
113.003594,24.738877,10.725,1,201902
112.84955,24.747347,11.275,1,201902
112.862387,24.747347,10.8,1,201902
112.875224,24.747347,10.45,1,201902
112.888061,24.747347,10.05,1,201902
112.900898,24.747347,9.775000000000002,1,201902
112.913735,24.747347,9.25,1,201902
112.926572,24.747347,8.825,1,201902
112.939409,24.747347,8.6,1,201902
112.952246,24.747347,9.175,1,201902
112.965083,24.747347,9.875,1,201902
112.97792,24.747347,10.45,1,201902
112.84955,24.755817,11.875,1,201902
112.862387,24.755817,11.55,1,201902
112.875224,24.755817,11.1,1,201902
112.888061,24.755817,10.475,1,201902
112.900898,24.755817,9.8,1,201902
112.913735,24.755817,9.15,1,201902
112.926572,24.755817,8.6,1,201902
112.939409,24.755817,8.325000000000001,1,201902
112.952246,24.755817,9.125,1,201902
112.965083,24.755817,9.675,1,201902
112.97792,24.755817,10.3,1,201902
112.84955,24.764287,12.175,1,201902
112.862387,24.764287,11.8,1,201902
112.875224,24.764287,11.275,1,201902
112.888061,24.764287,10.825,1,201902
112.900898,24.764287,10.15,1,201902
112.913735,24.764287,9.475,1,201902
112.926572,24.764287,8.774999999999999,1,201902
112.939409,24.764287,8.2,1,201902
112.952246,24.764287,8.675,1,201902
112.965083,24.764287,9.175,1,201902
112.97792,24.764287,10.0,1,201902
112.836713,24.772757,12.4,1,201902
112.84955,24.772757,12.025,1,201902
112.862387,24.772757,11.475,1,201902
112.875224,24.772757,10.925,1,201902
112.888061,24.772757,10.85,1,201902
112.900898,24.772757,10.45,1,201902
112.913735,24.772757,9.775,1,201902
112.926572,24.772757,9.2,1,201902
112.939409,24.772757,8.450000000000001,1,201902
112.952246,24.772757,8.450000000000001,1,201902
112.965083,24.772757,9.275,1,201902
112.97792,24.772757,9.85,1,201902
112.836713,24.781227,12.325,1,201902
112.84955,24.781227,11.8,1,201902
112.862387,24.781227,11.075,1,201902
112.875224,24.781227,10.275,1,201902
112.888061,24.781227,10.2,1,201902
112.900898,24.781227,10.075,1,201902
112.913735,24.781227,9.525,1,201902
112.926572,24.781227,9.075,1,201902
112.939409,24.781227,8.45,1,201902
112.952246,24.781227,8.1,1,201902
112.965083,24.781227,8.875,1,201902
112.97792,24.781227,9.775,1,201902
112.84955,24.789697,11.475,1,201902
112.862387,24.789697,10.85,1,201902
112.875224,24.789697,10.275,1,201902
112.888061,24.789697,9.975,1,201902
112.900898,24.789697,9.775,1,201902
112.913735,24.789697,9.125,1,201902
112.926572,24.789697,8.5,1,201902
112.939409,24.789697,8.05,1,201902
112.952246,24.789697,8.0,1,201902
112.965083,24.789697,8.675,1,201902
112.97792,24.789697,9.575,1,201902
112.84955,24.798167,11.3,1,201902
112.862387,24.798167,10.925,1,201902
112.875224,24.798167,10.875,1,201902
112.888061,24.798167,10.374999999999998,1,201902
112.900898,24.798167,9.825,1,201902
112.913735,24.798167,9.25,1,201902
112.926572,24.798167,8.575,1,201902
112.939409,24.798167,8.05,1,201902
112.952246,24.798167,7.775,1,201902
112.965083,24.798167,8.25,1,201902
112.97792,24.798167,8.85,1,201902
112.875224,24.806637,11.45,1,201902
112.888061,24.806637,10.999999999999998,1,201902
112.900898,24.806637,10.3,1,201902
112.913735,24.806637,9.5,1,201902
112.926572,24.806637,8.850000000000001,1,201902
112.939409,24.806637,8.350000000000001,1,201902
112.952246,24.806637,7.9,1,201902
112.965083,24.806637,8.125,1,201902
112.97792,24.806637,8.825,1,201902
112.875224,24.815107,11.525,1,201902
112.888061,24.815107,11.05,1,201902
112.900898,24.815107,10.275,1,201902
112.913735,24.815107,9.425,1,201902
112.926572,24.815107,8.7,1,201902
112.939409,24.815107,8.149999999999999,1,201902
112.952246,24.815107,7.875,1,201902
112.965083,24.815107,8.55,1,201902
112.875224,24.823577,11.225,1,201902
112.888061,24.823577,10.95,1,201902
112.900898,24.823577,10.0,1,201902
112.913735,24.823577,9.275,1,201902
112.926572,24.823577,8.5,1,201902
112.939409,24.823577,8.0,1,201902
112.952246,24.823577,7.875,1,201902
112.965083,24.823577,8.525,1,201902
112.888061,24.832047,10.975,1,201902
112.900898,24.832047,9.825,1,201902
112.913735,24.832047,9.45,1,201902
112.888061,24.840517,11.1,1,201902
112.888061,24.848987,11.1,1,201902
112.952246,24.688057,12.375,2,201903
112.965083,24.688057,12.85,2,201903
112.97792,24.688057,13.325,2,201903
112.862387,24.696527,13.675,2,201903
112.888061,24.696527,11.025,2,201903
112.939409,24.696527,11.6,2,201903
112.952246,24.696527,12.075,2,201903
112.965083,24.696527,12.85,2,201903
112.97792,24.696527,13.325,2,201903
112.990757,24.696527,13.45,2,201903
113.003594,24.696527,13.45,2,201903
113.016431,24.696527,13.475,2,201903
112.84955,24.704997,14.05,2,201903
112.862387,24.704997,13.8,2,201903
112.875224,24.704997,12.425,2,201903
112.888061,24.704997,11.4,2,201903
112.900898,24.704997,9.9,2,201903
112.913735,24.704997,10.4,2,201903
112.926572,24.704997,11.125,2,201903
112.939409,24.704997,11.475,2,201903
112.952246,24.704997,12.05,2,201903
112.965083,24.704997,12.675,2,201903
112.97792,24.704997,13.125,2,201903
112.990757,24.704997,13.325,2,201903
113.003594,24.704997,13.45,2,201903
113.016431,24.704997,13.475,2,201903
112.84955,24.713467,13.725,2,201903
112.862387,24.713467,13.0,2,201903
112.875224,24.713467,11.225,2,201903
112.888061,24.713467,10.575,2,201903
112.900898,24.713467,9.925,2,201903
112.913735,24.713467,10.5,2,201903
112.926572,24.713467,11.075,2,201903
112.939409,24.713467,11.45,2,201903
112.952246,24.713467,11.975,2,201903
112.965083,24.713467,12.599999999999998,2,201903
112.97792,24.713467,12.975,2,201903
112.990757,24.713467,13.125,2,201903
113.003594,24.713467,13.275,2,201903
112.84955,24.721937,13.125,2,201903
112.862387,24.721937,12.4,2,201903
112.875224,24.721937,10.85,2,201903
112.888061,24.721937,10.15,2,201903
112.900898,24.721937,10.05,2,201903
112.913735,24.721937,10.575,2,201903
112.926572,24.721937,10.85,2,201903
112.939409,24.721937,11.124999999999998,2,201903
112.952246,24.721937,11.8,2,201903
112.965083,24.721937,12.325,2,201903
112.97792,24.721937,12.875,2,201903
112.990757,24.721937,12.95,2,201903
113.003594,24.721937,13.175,2,201903
112.862387,24.730407,12.425,2,201903
112.875224,24.730407,11.075,2,201903
112.888061,24.730407,10.7,2,201903
112.900898,24.730407,10.5,2,201903
112.913735,24.730407,11.0,2,201903
112.926572,24.730407,10.7,2,201903
112.939409,24.730407,11.225,2,201903
112.952246,24.730407,11.75,2,201903
112.965083,24.730407,12.4,2,201903
112.97792,24.730407,12.75,2,201903
112.990757,24.730407,12.95,2,201903
113.003594,24.730407,13.225,2,201903
112.84955,24.738877,13.525,2,201903
112.862387,24.738877,12.8,2,201903
112.875224,24.738877,11.85,2,201903
112.888061,24.738877,11.625,2,201903
112.900898,24.738877,11.725,2,201903
112.913735,24.738877,11.5,2,201903
112.926572,24.738877,10.975,2,201903
112.939409,24.738877,11.05,2,201903
112.952246,24.738877,11.7,2,201903
112.965083,24.738877,12.35,2,201903
112.97792,24.738877,12.85,2,201903
112.990757,24.738877,13.1,2,201903
113.003594,24.738877,13.225,2,201903
112.84955,24.747347,14.0,2,201903
112.862387,24.747347,13.4,2,201903
112.875224,24.747347,12.95,2,201903
112.888061,24.747347,12.475,2,201903
112.900898,24.747347,12.15,2,201903
112.913735,24.747347,11.55,2,201903
112.926572,24.747347,11.15,2,201903
112.939409,24.747347,10.975,2,201903
112.952246,24.747347,11.575,2,201903
112.965083,24.747347,12.275,2,201903
112.97792,24.747347,12.875,2,201903
112.84955,24.755817,14.65,2,201903
112.862387,24.755817,14.2,2,201903
112.875224,24.755817,13.675,2,201903
112.888061,24.755817,12.9,2,201903
112.900898,24.755817,12.175,2,201903
112.913735,24.755817,11.45,2,201903
112.926572,24.755817,10.925,2,201903
112.939409,24.755817,10.7,2,201903
112.952246,24.755817,11.525,2,201903
112.965083,24.755817,12.075,2,201903
112.97792,24.755817,12.7,2,201903
112.84955,24.764287,14.975,2,201903
112.862387,24.764287,14.5,2,201903
112.875224,24.764287,13.875,2,201903
112.888061,24.764287,13.275,2,201903
112.900898,24.764287,12.525,2,201903
112.913735,24.764287,11.8,2,201903
112.926572,24.764287,11.1,2,201903
112.939409,24.764287,10.55,2,201903
112.952246,24.764287,11.05,2,201903
112.965083,24.764287,11.575,2,201903
112.97792,24.764287,12.4,2,201903
112.836713,24.772757,15.25,2,201903
112.84955,24.772757,14.875,2,201903
112.862387,24.772757,14.25,2,201903
112.875224,24.772757,13.55,2,201903
112.888061,24.772757,13.325,2,201903
112.900898,24.772757,12.849999999999998,2,201903
112.913735,24.772757,12.15,2,201903
112.926572,24.772757,11.55,2,201903
112.939409,24.772757,10.825,2,201903
112.952246,24.772757,10.825,2,201903
112.965083,24.772757,11.7,2,201903
112.97792,24.772757,12.3,2,201903
112.836713,24.781227,15.25,2,201903
112.84955,24.781227,14.65,2,201903
112.862387,24.781227,13.85,2,201903
112.875224,24.781227,12.875,2,201903
112.888061,24.781227,12.675,2,201903
112.900898,24.781227,12.5,2,201903
112.913735,24.781227,11.925,2,201903
112.926572,24.781227,11.425,2,201903
112.939409,24.781227,10.85,2,201903
112.952246,24.781227,10.55,2,201903
112.965083,24.781227,11.349999999999998,2,201903
112.97792,24.781227,12.325,2,201903
112.84955,24.789697,14.375,2,201903
112.862387,24.789697,13.7,2,201903
112.875224,24.789697,12.95,2,201903
112.888061,24.789697,12.5,2,201903
112.900898,24.789697,12.25,2,201903
112.913735,24.789697,11.55,2,201903
112.926572,24.789697,10.9,2,201903
112.939409,24.789697,10.5,2,201903
112.952246,24.789697,10.45,2,201903
112.965083,24.789697,11.175,2,201903
112.97792,24.789697,12.125000000000002,2,201903
112.84955,24.798167,14.2,2,201903
112.862387,24.798167,13.8,2,201903
112.875224,24.798167,13.65,2,201903
112.888061,24.798167,13.0,2,201903
112.900898,24.798167,12.325,2,201903
112.913735,24.798167,11.675,2,201903
112.926572,24.798167,11.0,2,201903
112.939409,24.798167,10.5,2,201903
112.952246,24.798167,10.25,2,201903
112.965083,24.798167,10.75,2,201903
112.97792,24.798167,11.35,2,201903
112.875224,24.806637,14.225,2,201903
112.888061,24.806637,13.65,2,201903
112.900898,24.806637,12.85,2,201903
112.913735,24.806637,11.975,2,201903
112.926572,24.806637,11.325,2,201903
112.939409,24.806637,10.825,2,201903
112.952246,24.806637,10.4,2,201903
112.965083,24.806637,10.625,2,201903
112.97792,24.806637,11.325,2,201903
112.875224,24.815107,14.3,2,201903
112.888061,24.815107,13.725,2,201903
112.900898,24.815107,12.849999999999998,2,201903
112.913735,24.815107,11.9,2,201903
112.926572,24.815107,11.125,2,201903
112.939409,24.815107,10.6,2,201903
112.952246,24.815107,10.375,2,201903
112.965083,24.815107,11.05,2,201903
112.875224,24.823577,13.95,2,201903
112.888061,24.823577,13.65,2,201903
112.900898,24.823577,12.6,2,201903
112.913735,24.823577,11.8,2,201903
112.926572,24.823577,10.875,2,201903
112.939409,24.823577,10.425,2,201903
112.952246,24.823577,10.375,2,201903
112.965083,24.823577,11.025,2,201903
112.888061,24.832047,13.675,2,201903
112.900898,24.832047,12.425,2,201903
112.913735,24.832047,12.0,2,201903
112.888061,24.840517,13.8,2,201903
112.888061,24.848987,13.8,2,201903
112.952246,24.688057,17.8,3,201904
112.965083,24.688057,18.3,3,201904
112.97792,24.688057,18.825,3,201904
112.862387,24.696527,18.975,3,201904
112.888061,24.696527,16.2,3,201904
112.939409,24.696527,17.0,3,201904
112.952246,24.696527,17.5,3,201904
112.965083,24.696527,18.275,3,201904
112.97792,24.696527,18.825,3,201904
112.990757,24.696527,18.925,3,201904
113.003594,24.696527,18.925,3,201904
113.016431,24.696527,18.975,3,201904
112.84955,24.704997,19.325000000000003,3,201904
112.862387,24.704997,19.075000000000003,3,201904
112.875224,24.704997,17.674999999999997,3,201904
112.888061,24.704997,16.6,3,201904
112.900898,24.704997,15.0,3,201904
112.913735,24.704997,15.6,3,201904
112.926572,24.704997,16.424999999999997,3,201904
112.939409,24.704997,16.825000000000003,3,201904
112.952246,24.704997,17.45,3,201904
112.965083,24.704997,18.075,3,201904
112.97792,24.704997,18.6,3,201904
112.990757,24.704997,18.775,3,201904
113.003594,24.704997,18.925,3,201904
113.016431,24.704997,18.975,3,201904
112.84955,24.713467,18.975,3,201904
112.862387,24.713467,18.225,3,201904
112.875224,24.713467,16.375,3,201904
112.888061,24.713467,15.725,3,201904
112.900898,24.713467,15.075,3,201904
112.913735,24.713467,15.7,3,201904
112.926572,24.713467,16.325000000000003,3,201904
112.939409,24.713467,16.8,3,201904
112.952246,24.713467,17.375,3,201904
112.965083,24.713467,18.025,3,201904
112.97792,24.713467,18.425000000000004,3,201904
112.990757,24.713467,18.575000000000003,3,201904
113.003594,24.713467,18.725,3,201904
112.84955,24.721937,18.35,3,201904
112.862387,24.721937,17.6,3,201904
112.875224,24.721937,15.975,3,201904
112.888061,24.721937,15.275,3,201904
112.900898,24.721937,15.25,3,201904
112.913735,24.721937,15.8,3,201904
112.926572,24.721937,16.1,3,201904
112.939409,24.721937,16.425,3,201904
112.952246,24.721937,17.15,3,201904
112.965083,24.721937,17.725,3,201904
112.97792,24.721937,18.3,3,201904
112.990757,24.721937,18.375,3,201904
113.003594,24.721937,18.625,3,201904
112.862387,24.730407,17.65,3,201904
112.875224,24.730407,16.25,3,201904
112.888061,24.730407,15.9,3,201904
112.900898,24.730407,15.75,3,201904
112.913735,24.730407,16.275000000000002,3,201904
112.926572,24.730407,15.975,3,201904
112.939409,24.730407,16.525000000000002,3,201904
112.952246,24.730407,17.075000000000003,3,201904
112.965083,24.730407,17.799999999999997,3,201904
112.97792,24.730407,18.15,3,201904
112.990757,24.730407,18.425,3,201904
113.003594,24.730407,18.7,3,201904
112.84955,24.738877,18.8,3,201904
112.862387,24.738877,18.125,3,201904
112.875224,24.738877,17.125,3,201904
112.888061,24.738877,16.925,3,201904
112.900898,24.738877,17.075,3,201904
112.913735,24.738877,16.825,3,201904
112.926572,24.738877,16.25,3,201904
112.939409,24.738877,16.3,3,201904
112.952246,24.738877,17.025,3,201904
112.965083,24.738877,17.75,3,201904
112.97792,24.738877,18.300000000000004,3,201904
112.990757,24.738877,18.6,3,201904
113.003594,24.738877,18.725,3,201904
112.84955,24.747347,19.325000000000003,3,201904
112.862387,24.747347,18.775,3,201904
112.875224,24.747347,18.3,3,201904
112.888061,24.747347,17.825,3,201904
112.900898,24.747347,17.525,3,201904
112.913735,24.747347,16.900000000000002,3,201904
112.926572,24.747347,16.425000000000004,3,201904
112.939409,24.747347,16.200000000000003,3,201904
112.952246,24.747347,16.9,3,201904
112.965083,24.747347,17.7,3,201904
112.97792,24.747347,18.375,3,201904
112.84955,24.755817,20.025,3,201904
112.862387,24.755817,19.625,3,201904
112.875224,24.755817,19.075,3,201904
112.888061,24.755817,18.275,3,201904
112.900898,24.755817,17.525,3,201904
112.913735,24.755817,16.775,3,201904
112.926572,24.755817,16.15,3,201904
112.939409,24.755817,15.9,3,201904
112.952246,24.755817,16.825,3,201904
112.965083,24.755817,17.45,3,201904
112.97792,24.755817,18.175,3,201904
112.84955,24.764287,20.4,3,201904
112.862387,24.764287,19.95,3,201904
112.875224,24.764287,19.3,3,201904
112.888061,24.764287,18.675,3,201904
112.900898,24.764287,17.9,3,201904
112.913735,24.764287,17.15,3,201904
112.926572,24.764287,16.325,3,201904
112.939409,24.764287,15.75,3,201904
112.952246,24.764287,16.275,3,201904
112.965083,24.764287,16.925,3,201904
112.97792,24.764287,17.85,3,201904
112.836713,24.772757,20.7,3,201904
112.84955,24.772757,20.25,3,201904
112.862387,24.772757,19.6,3,201904
112.875224,24.772757,18.9,3,201904
112.888061,24.772757,18.725,3,201904
112.900898,24.772757,18.25,3,201904
112.913735,24.772757,17.5,3,201904
112.926572,24.772757,16.849999999999998,3,201904
112.939409,24.772757,16.1,3,201904
112.952246,24.772757,16.05,3,201904
112.965083,24.772757,17.075,3,201904
112.97792,24.772757,17.75,3,201904
112.836713,24.781227,20.725,3,201904
112.84955,24.781227,20.075,3,201904
112.862387,24.781227,19.2,3,201904
112.875224,24.781227,18.15,3,201904
112.888061,24.781227,17.975,3,201904
112.900898,24.781227,17.849999999999998,3,201904
112.913735,24.781227,17.25,3,201904
112.926572,24.781227,16.75,3,201904
112.939409,24.781227,16.125,3,201904
112.952246,24.781227,15.75,3,201904
112.965083,24.781227,16.674999999999997,3,201904
112.97792,24.781227,17.75,3,201904
112.84955,24.789697,19.8,3,201904
112.862387,24.789697,19.025,3,201904
112.875224,24.789697,18.25,3,201904
112.888061,24.789697,17.825,3,201904
112.900898,24.789697,17.6,3,201904
112.913735,24.789697,16.85,3,201904
112.926572,24.789697,16.174999999999997,3,201904
112.939409,24.789697,15.725,3,201904
112.952246,24.789697,15.65,3,201904
112.965083,24.789697,16.475,3,201904
112.97792,24.789697,17.5,3,201904
112.84955,24.798167,19.625,3,201904
112.862387,24.798167,19.15,3,201904
112.875224,24.798167,19.05,3,201904
112.888061,24.798167,18.375,3,201904
112.900898,24.798167,17.675,3,201904
112.913735,24.798167,16.975,3,201904
112.926572,24.798167,16.275000000000002,3,201904
112.939409,24.798167,15.7,3,201904
112.952246,24.798167,15.45,3,201904
112.965083,24.798167,15.999999999999998,3,201904
112.97792,24.798167,16.65,3,201904
112.875224,24.806637,19.725,3,201904
