longitude,latitude,region_id,tmp,ndvi,年份,year,month
112.97792,24.730407,62,10.0,0.71849996,201302,2013,2
112.990757,24.730407,63,10.2,0.66609997,201302,2013,2
113.003594,24.730407,64,10.425,0.6422,201302,2013,2
112.84955,24.738877,65,10.55,0.7086,201302,2013,2
112.862387,24.738877,66,9.975,0.76949996,201302,2013,2
112.875224,24.738877,67,9.15,0.74259996,201302,2013,2
112.888061,24.738877,68,8.95,0.7417,201302,2013,2
112.900898,24.738877,69,9.05,0.73859996,201302,2013,2
112.913735,24.738877,70,8.875,0.6063,201302,2013,2
112.926572,24.738877,71,8.350000000000001,0.65599996,201302,2013,2
112.939409,24.738877,72,8.35,0.66319996,201302,2013,2
112.952246,24.738877,73,9.0,0.78459996,201302,2013,2
112.965083,24.738877,74,9.65,0.77059996,201302,2013,2
112.97792,24.738877,75,10.1,0.6626,201302,2013,2
112.990757,24.738877,76,10.325,0.66889995,201302,2013,2
113.003594,24.738877,77,10.425,0.58849996,201302,2013,2
112.84955,24.747347,78,10.975,0.7277,201302,2013,2
112.862387,24.747347,79,10.5,0.7944,201302,2013,2
112.875224,24.747347,80,10.15,0.7459,201302,2013,2
112.888061,24.747347,81,9.75,0.7321,201302,2013,2
112.900898,24.747347,82,9.475,0.7514,201302,2013,2
112.913735,24.747347,83,8.95,0.7398,201302,2013,2
112.926572,24.747347,84,8.525,0.6522,201302,2013,2
112.939409,24.747347,85,8.3,0.6321,201302,2013,2
112.952246,24.747347,86,8.875,0.7673,201302,2013,2
112.965083,24.747347,87,9.575,0.742,201302,2013,2
112.97792,24.747347,88,10.15,0.70489997,201302,2013,2
112.84955,24.755817,89,11.575,0.7442,201302,2013,2
112.862387,24.755817,90,11.25,0.7145,201302,2013,2
112.875224,24.755817,91,10.8,0.71379995,201302,2013,2
112.888061,24.755817,92,10.175,0.7265,201302,2013,2
112.900898,24.755817,93,9.5,0.7448,201302,2013,2
112.913735,24.755817,94,8.850000000000001,0.7396,201302,2013,2
112.926572,24.755817,95,8.299999999999999,0.61289996,201302,2013,2
112.939409,24.755817,96,8.025,0.6663,201302,2013,2
112.952246,24.755817,97,8.825,0.7557,201302,2013,2
112.965083,24.755817,98,9.375,0.7557,201302,2013,2
112.97792,24.755817,99,10.0,0.7308,201302,2013,2
112.84955,24.764287,100,11.875,0.625,201302,2013,2
112.862387,24.764287,101,11.5,0.6874,201302,2013,2
112.875224,24.764287,102,10.975,0.6886,201302,2013,2
112.888061,24.764287,103,10.525,0.6886,201302,2013,2
112.900898,24.764287,104,9.85,0.75299996,201302,2013,2
112.913735,24.764287,105,9.175,0.76019996,201302,2013,2
112.926572,24.764287,106,8.475,0.67859995,201302,2013,2
112.939409,24.764287,107,7.899999999999999,0.68979996,201302,2013,2
112.952246,24.764287,108,8.375,0.77199996,201302,2013,2
112.965083,24.764287,109,8.875,0.8031,201302,2013,2
112.97792,24.764287,110,9.7,0.74939996,201302,2013,2
112.836713,24.772757,111,12.1,0.62049997,201302,2013,2
112.84955,24.772757,112,11.725,0.66569996,201302,2013,2
112.862387,24.772757,113,11.175,0.6773,201302,2013,2
112.875224,24.772757,114,10.625,0.70339996,201302,2013,2
112.888061,24.772757,115,10.55,0.6929,201302,2013,2
112.900898,24.772757,116,10.15,0.7176,201302,2013,2
112.913735,24.772757,117,9.475,0.8142,201302,2013,2
112.926572,24.772757,118,8.9,0.8585,201302,2013,2
112.939409,24.772757,119,8.174999999999999,0.7025,201302,2013,2
112.952246,24.772757,120,8.15,0.7608,201302,2013,2
112.965083,24.772757,121,8.975,0.77489996,201302,2013,2
112.97792,24.772757,122,9.55,0.6791,201302,2013,2
112.836713,24.781227,123,12.05,0.5445,201302,2013,2
112.84955,24.781227,124,11.525,0.655,201302,2013,2
112.862387,24.781227,125,10.8,0.6688,201302,2013,2
112.875224,24.781227,126,10.0,0.7122,201302,2013,2
112.888061,24.781227,127,9.925,0.76229995,201302,2013,2
112.900898,24.781227,128,9.8,0.84489995,201302,2013,2
112.913735,24.781227,129,9.25,0.84489995,201302,2013,2
112.926572,24.781227,130,8.8,0.83739996,201302,2013,2
112.939409,24.781227,131,8.2,0.7399,201302,2013,2
112.952246,24.781227,132,7.875,0.77739996,201302,2013,2
112.965083,24.781227,133,8.65,0.77809995,201302,2013,2
112.97792,24.781227,134,9.55,0.7356,201302,2013,2
112.84955,24.789697,135,11.25,0.64669997,201302,2013,2
112.862387,24.789697,136,10.625,0.6024,201302,2013,2
112.875224,24.789697,137,10.05,0.7435,201302,2013,2
112.888061,24.789697,138,9.75,0.7617,201302,2013,2
112.900898,24.789697,139,9.55,0.7341,201302,2013,2
112.913735,24.789697,140,8.9,0.805,201302,2013,2
112.926572,24.789697,141,8.275,0.6849,201302,2013,2
112.939409,24.789697,142,7.85,0.7116,201302,2013,2
112.952246,24.789697,143,7.799999999999999,0.7909,201302,2013,2
112.965083,24.789697,144,8.475,0.79829997,201302,2013,2
112.97792,24.789697,145,9.375,0.76269996,201302,2013,2
112.84955,24.798167,146,11.1,0.63269997,201302,2013,2
112.862387,24.798167,147,10.725,0.60209996,201302,2013,2
112.875224,24.798167,148,10.675,0.7097,201302,2013,2
112.888061,24.798167,149,10.175,0.6885,201302,2013,2
112.900898,24.798167,150,9.625,0.803,201302,2013,2
112.913735,24.798167,151,9.05,0.82919997,201302,2013,2
112.926572,24.798167,152,8.375,0.63049996,201302,2013,2
112.939409,24.798167,153,7.85,0.6893,201302,2013,2
112.952246,24.798167,154,7.574999999999999,0.7242,201302,2013,2
112.965083,24.798167,155,8.05,0.777,201302,2013,2
112.97792,24.798167,156,8.649999999999999,0.7747,201302,2013,2
112.875224,24.806637,157,11.25,0.6505,201302,2013,2
112.888061,24.806637,158,10.8,0.6742,201302,2013,2
112.900898,24.806637,159,10.1,0.7436,201302,2013,2
112.913735,24.806637,160,9.3,0.7662,201302,2013,2
112.926572,24.806637,161,8.65,0.7323,201302,2013,2
112.939409,24.806637,162,8.149999999999999,0.7098,201302,2013,2
112.952246,24.806637,163,7.699999999999999,0.7071,201302,2013,2
112.965083,24.806637,164,7.925000000000001,0.7071,201302,2013,2
112.97792,24.806637,165,8.625,0.7757,201302,2013,2
112.875224,24.815107,166,11.35,0.6778,201302,2013,2
112.888061,24.815107,167,10.875,0.6778,201302,2013,2
112.900898,24.815107,168,10.1,0.74979997,201302,2013,2
112.913735,24.815107,169,9.225,0.7759,201302,2013,2
112.926572,24.815107,170,8.5,0.76129997,201302,2013,2
112.939409,24.815107,171,7.949999999999999,0.74939996,201302,2013,2
112.952246,24.815107,172,7.675000000000001,0.76559997,201302,2013,2
112.965083,24.815107,173,8.35,0.7757,201302,2013,2
112.875224,24.823577,174,11.1,0.70449996,201302,2013,2
112.888061,24.823577,175,10.825,0.7298,201302,2013,2
112.900898,24.823577,176,9.875,0.7421,201302,2013,2
112.913735,24.823577,177,9.125,0.74539995,201302,2013,2
112.926572,24.823577,178,8.3,0.75659996,201302,2013,2
112.939409,24.823577,179,7.8,0.7011,201302,2013,2
112.952246,24.823577,180,7.675000000000001,0.7327,201302,2013,2
112.965083,24.823577,181,8.325,0.784,201302,2013,2
112.888061,24.832047,182,10.875,0.7116,201302,2013,2
112.900898,24.832047,183,9.725,0.71349996,201302,2013,2
112.913735,24.832047,184,9.325,0.7459,201302,2013,2
112.888061,24.840517,185,11.0,0.7132,201302,2013,2
112.888061,24.848987,186,11.0,0.7181,201302,2013,2
112.952246,24.688057,1,12.675,0.7201,201303,2013,3
112.965083,24.688057,2,13.15,0.78639996,201303,2013,3
112.97792,24.688057,3,13.625,0.738,201303,2013,3
112.862387,24.696527,4,13.975,0.76519996,201303,2013,3
112.888061,24.696527,5,11.325,0.7115,201303,2013,3
112.939409,24.696527,6,11.9,0.7396,201303,2013,3
112.952246,24.696527,7,12.374999999999998,0.787,201303,2013,3
112.965083,24.696527,8,13.15,0.7797,201303,2013,3
112.97792,24.696527,9,13.625,0.7453,201303,2013,3
112.990757,24.696527,10,13.75,0.7657,201303,2013,3
113.003594,24.696527,11,13.750000000000002,0.65819997,201303,2013,3
113.016431,24.696527,12,13.775000000000002,0.6037,201303,2013,3
112.84955,24.704997,13,14.35,0.78499997,201303,2013,3
112.862387,24.704997,14,14.1,0.78499997,201303,2013,3
112.875224,24.704997,15,12.725,0.7973,201303,2013,3
112.888061,24.704997,16,11.7,0.7468,201303,2013,3
112.900898,24.704997,17,10.2,0.803,201303,2013,3
112.913735,24.704997,18,10.7,0.8581,201303,2013,3
112.926572,24.704997,19,11.425,0.78069997,201303,2013,3
112.939409,24.704997,20,11.775,0.7524,201303,2013,3
112.952246,24.704997,21,12.35,0.7872,201303,2013,3
112.965083,24.704997,22,12.975,0.78959996,201303,2013,3
112.97792,24.704997,23,13.425,0.7242,201303,2013,3
112.990757,24.704997,24,13.625,0.64629996,201303,2013,3
113.003594,24.704997,25,13.749999999999998,0.6422,201303,2013,3
113.016431,24.704997,26,13.775,0.6495,201303,2013,3
112.84955,24.713467,27,14.025,0.7629,201303,2013,3
112.862387,24.713467,28,13.3,0.6314,201303,2013,3
112.875224,24.713467,29,11.525,0.6162,201303,2013,3
112.888061,24.713467,30,10.875,0.6641,201303,2013,3
112.900898,24.713467,31,10.225,0.7467,201303,2013,3
112.913735,24.713467,32,10.8,0.6967,201303,2013,3
112.926572,24.713467,33,11.375,0.7538,201303,2013,3
112.939409,24.713467,34,11.75,0.80619997,201303,2013,3
112.952246,24.713467,35,12.275,0.7298,201303,2013,3
112.965083,24.713467,36,12.9,0.6161,201303,2013,3
112.97792,24.713467,37,13.275,0.6243,201303,2013,3
112.990757,24.713467,38,13.425,0.5915,201303,2013,3
113.003594,24.713467,39,13.575,0.6028,201303,2013,3
112.84955,24.721937,40,13.425,0.7732,201303,2013,3
112.862387,24.721937,41,12.7,0.7811,201303,2013,3
112.875224,24.721937,42,11.15,0.622,201303,2013,3
112.888061,24.721937,43,10.45,0.7546,201303,2013,3
112.900898,24.721937,44,10.35,0.82769996,201303,2013,3
112.913735,24.721937,45,10.875,0.8261,201303,2013,3
112.926572,24.721937,46,11.15,0.7818,201303,2013,3
112.939409,24.721937,47,11.425,0.7495,201303,2013,3
112.952246,24.721937,48,12.1,0.7065,201303,2013,3
112.965083,24.721937,49,12.625,0.71029997,201303,2013,3
112.97792,24.721937,50,13.175,0.7435,201303,2013,3
112.990757,24.721937,51,13.25,0.7435,201303,2013,3
113.003594,24.721937,52,13.475,0.6659,201303,2013,3
112.862387,24.730407,53,12.725,0.761,201303,2013,3
112.875224,24.730407,54,11.375,0.73319995,201303,2013,3
112.888061,24.730407,55,11.0,0.8041,201303,2013,3
112.900898,24.730407,56,10.8,0.84739995,201303,2013,3
112.913735,24.730407,57,11.3,0.84739995,201303,2013,3
112.926572,24.730407,58,11.0,0.7116,201303,2013,3
112.939409,24.730407,59,11.525,0.64309996,201303,2013,3
112.952246,24.730407,60,12.05,0.7309,201303,2013,3
112.965083,24.730407,61,12.7,0.7409,201303,2013,3
112.97792,24.730407,62,13.05,0.7442,201303,2013,3
112.990757,24.730407,63,13.25,0.70309997,201303,2013,3
113.003594,24.730407,64,13.525,0.6574,201303,2013,3
112.84955,24.738877,65,13.825,0.7442,201303,2013,3
112.862387,24.738877,66,13.1,0.7687,201303,2013,3
112.875224,24.738877,67,12.15,0.7919,201303,2013,3
112.888061,24.738877,68,11.925,0.7888,201303,2013,3
112.900898,24.738877,69,12.025,0.74439996,201303,2013,3
112.913735,24.738877,70,11.8,0.5652,201303,2013,3
112.926572,24.738877,71,11.275,0.68369997,201303,2013,3
112.939409,24.738877,72,11.35,0.6222,201303,2013,3
112.952246,24.738877,73,12.0,0.71669996,201303,2013,3
112.965083,24.738877,74,12.65,0.7701,201303,2013,3
112.97792,24.738877,75,13.15,0.7141,201303,2013,3
112.990757,24.738877,76,13.4,0.71919996,201303,2013,3
113.003594,24.738877,77,13.525,0.5826,201303,2013,3
112.84955,24.747347,78,14.3,0.7421,201303,2013,3
112.862387,24.747347,79,13.7,0.77269995,201303,2013,3
112.875224,24.747347,80,13.25,0.7626,201303,2013,3
112.888061,24.747347,81,12.775000000000002,0.76839995,201303,2013,3
112.900898,24.747347,82,12.45,0.7367,201303,2013,3
112.913735,24.747347,83,11.85,0.7398,201303,2013,3
112.926572,24.747347,84,11.45,0.687,201303,2013,3
112.939409,24.747347,85,11.275,0.54679996,201303,2013,3
112.952246,24.747347,86,11.875,0.79969996,201303,2013,3
112.965083,24.747347,87,12.575,0.7866,201303,2013,3
112.97792,24.747347,88,13.175,0.7492,201303,2013,3
112.84955,24.755817,89,14.95,0.76659995,201303,2013,3
112.862387,24.755817,90,14.5,0.72679996,201303,2013,3
112.875224,24.755817,91,13.975,0.7413,201303,2013,3
112.888061,24.755817,92,13.2,0.75119996,201303,2013,3
112.900898,24.755817,93,12.475,0.7448,201303,2013,3
112.913735,24.755817,94,11.75,0.77279997,201303,2013,3
112.926572,24.755817,95,11.225,0.672,201303,2013,3
112.939409,24.755817,96,11.0,0.6405,201303,2013,3
