longitude,latitude,region_id,tmp,ndvi,年份,year,month
112.862387,24.764287,101,7.625,0.724,201401,2014,1
112.875224,24.764287,102,7.1,0.77099997,201401,2014,1
112.888061,24.764287,103,6.6,0.77099997,201401,2014,1
112.900898,24.764287,104,5.975,0.75589997,201401,2014,1
112.913735,24.764287,105,5.375,0.6943,201401,2014,1
112.926572,24.764287,106,4.65,0.6903,201401,2014,1
112.939409,24.764287,107,4.175,0.6703,201401,2014,1
112.952246,24.764287,108,4.6,0.7664,201401,2014,1
112.965083,24.764287,109,5.1,0.7928,201401,2014,1
112.97792,24.764287,110,5.85,0.7421,201401,2014,1
112.836713,24.772757,111,8.3,0.6088,201401,2014,1
112.84955,24.772757,112,7.975,0.71849996,201401,2014,1
112.862387,24.772757,113,7.4,0.7428,201401,2014,1
112.875224,24.772757,114,6.824999999999999,0.7565,201401,2014,1
112.888061,24.772757,115,6.675,0.75799996,201401,2014,1
112.900898,24.772757,116,6.249999999999999,0.76809996,201401,2014,1
112.913735,24.772757,117,5.65,0.7378,201401,2014,1
112.926572,24.772757,118,5.074999999999999,0.7446,201401,2014,1
112.939409,24.772757,119,4.45,0.7897,201401,2014,1
112.952246,24.772757,120,4.45,0.7811,201401,2014,1
112.965083,24.772757,121,5.275,0.78679997,201401,2014,1
112.97792,24.772757,122,5.775,0.67829996,201401,2014,1
112.836713,24.781227,123,8.275,0.5319,201401,2014,1
112.84955,24.781227,124,7.8,0.7241,201401,2014,1
112.862387,24.781227,125,7.050000000000001,0.7173,201401,2014,1
112.875224,24.781227,126,6.199999999999999,0.7639,201401,2014,1
112.888061,24.781227,127,6.05,0.78419995,201401,2014,1
112.900898,24.781227,128,5.95,0.7732,201401,2014,1
112.913735,24.781227,129,5.449999999999999,0.7732,201401,2014,1
112.926572,24.781227,130,5.0,0.81219995,201401,2014,1
112.939409,24.781227,131,4.4750000000000005,0.8154,201401,2014,1
112.952246,24.781227,132,4.15,0.7874,201401,2014,1
112.965083,24.781227,133,4.925000000000001,0.7917,201401,2014,1
112.97792,24.781227,134,5.75,0.7482,201401,2014,1
112.84955,24.789697,135,7.525,0.69119996,201401,2014,1
112.862387,24.789697,136,6.875,0.6182,201401,2014,1
112.875224,24.789697,137,6.25,0.69409996,201401,2014,1
112.888061,24.789697,138,5.9,0.76269996,201401,2014,1
112.900898,24.789697,139,5.7,0.7971,201401,2014,1
112.913735,24.789697,140,5.074999999999999,0.80039996,201401,2014,1
112.926572,24.789697,141,4.5,0.7582,201401,2014,1
112.939409,24.789697,142,4.1,0.6641,201401,2014,1
112.952246,24.789697,143,4.025,0.7752,201401,2014,1
112.965083,24.789697,144,4.7,0.80759996,201401,2014,1
112.97792,24.789697,145,5.575,0.7524,201401,2014,1
112.84955,24.798167,146,7.35,0.655,201401,2014,1
112.862387,24.798167,147,6.95,0.6083,201401,2014,1
112.875224,24.798167,148,6.875,0.7054,201401,2014,1
112.888061,24.798167,149,6.325,0.7086,201401,2014,1
112.900898,24.798167,150,5.75,0.819,201401,2014,1
112.913735,24.798167,151,5.175,0.82369995,201401,2014,1
112.926572,24.798167,152,4.6,0.8319,201401,2014,1
112.939409,24.798167,153,4.075,0.7305,201401,2014,1
112.952246,24.798167,154,3.825,0.743,201401,2014,1
112.965083,24.798167,155,4.325,0.80009997,201401,2014,1
112.97792,24.798167,156,4.85,0.7836,201401,2014,1
112.875224,24.806637,157,7.425000000000001,0.7165,201401,2014,1
112.888061,24.806637,158,6.925000000000001,0.7198,201401,2014,1
112.900898,24.806637,159,6.2,0.79929996,201401,2014,1
112.913735,24.806637,160,5.4,0.77889997,201401,2014,1
112.926572,24.806637,161,4.8500000000000005,0.8454,201401,2014,1
112.939409,24.806637,162,4.35,0.8228,201401,2014,1
112.952246,24.806637,163,3.975,0.7915,201401,2014,1
112.965083,24.806637,164,4.175,0.7915,201401,2014,1
112.97792,24.806637,165,4.825,0.78349996,201401,2014,1
112.875224,24.815107,166,7.525,0.7443,201401,2014,1
112.888061,24.815107,167,7.025,0.7443,201401,2014,1
112.900898,24.815107,168,6.199999999999999,0.76339996,201401,2014,1
112.913735,24.815107,169,5.35,0.7992,201401,2014,1
112.926572,24.815107,170,4.7,0.8443,201401,2014,1
112.939409,24.815107,171,4.175,0.81229997,201401,2014,1
112.952246,24.815107,172,3.975,0.7913,201401,2014,1
112.965083,24.815107,173,4.6000000000000005,0.78349996,201401,2014,1
112.875224,24.823577,174,7.275,0.7517,201401,2014,1
112.888061,24.823577,175,7.0,0.77,201401,2014,1
112.900898,24.823577,176,6.025,0.7726,201401,2014,1
112.913735,24.823577,177,5.3,0.8272,201401,2014,1
112.926572,24.823577,178,4.5,0.84569997,201401,2014,1
112.939409,24.823577,179,4.05,0.8078,201401,2014,1
112.952246,24.823577,180,3.975,0.7374,201401,2014,1
112.965083,24.823577,181,4.575,0.7696,201401,2014,1
112.888061,24.832047,182,7.025,0.7382,201401,2014,1
112.900898,24.832047,183,5.875,0.75909996,201401,2014,1
112.913735,24.832047,184,5.5,0.769,201401,2014,1
112.888061,24.840517,185,7.125,0.7525,201401,2014,1
112.888061,24.848987,186,7.125,0.72319996,201401,2014,1
112.952246,24.688057,1,6.725,0.7665,201402,2014,2
112.965083,24.688057,2,7.175,0.73039997,201402,2014,2
112.97792,24.688057,3,7.65,0.66819996,201402,2014,2
112.862387,24.696527,4,7.775,0.7479,201402,2014,2
112.888061,24.696527,5,5.35,0.7448,201402,2014,2
112.939409,24.696527,6,6.0,0.8278,201402,2014,2
112.952246,24.696527,7,6.45,0.8165,201402,2014,2
112.965083,24.696527,8,7.175,0.74719995,201402,2014,2
112.97792,24.696527,9,7.65,0.71,201402,2014,2
112.990757,24.696527,10,7.699999999999999,0.70019996,201402,2014,2
113.003594,24.696527,11,7.65,0.65029997,201402,2014,2
113.016431,24.696527,12,7.675000000000001,0.6162,201402,2014,2
112.84955,24.704997,13,8.025,0.7492,201402,2014,2
112.862387,24.704997,14,7.85,0.7492,201402,2014,2
112.875224,24.704997,15,6.65,0.69479996,201402,2014,2
112.888061,24.704997,16,5.699999999999999,0.79249996,201402,2014,2
112.900898,24.704997,17,4.300000000000001,0.7542,201402,2014,2
112.913735,24.704997,18,4.8,0.7594,201402,2014,2
112.926572,24.704997,19,5.500000000000001,0.8214,201402,2014,2
112.939409,24.704997,20,5.85,0.8093,201402,2014,2
112.952246,24.704997,21,6.4,0.79429996,201402,2014,2
112.965083,24.704997,22,6.975,0.7514,201402,2014,2
112.97792,24.704997,23,7.449999999999999,0.6771,201402,2014,2
112.990757,24.704997,24,7.575,0.624,201402,2014,2
113.003594,24.704997,25,7.65,0.6724,201402,2014,2
113.016431,24.704997,26,7.675,0.62869996,201402,2014,2
112.84955,24.713467,27,7.7,0.6806,201402,2014,2
112.862387,24.713467,28,7.1000000000000005,0.6247,201402,2014,2
112.875224,24.713467,29,5.525,0.672,201402,2014,2
112.888061,24.713467,30,4.949999999999999,0.7087,201402,2014,2
112.900898,24.713467,31,4.3,0.7593,201402,2014,2
112.913735,24.713467,32,4.8500000000000005,0.7432,201402,2014,2
112.926572,24.713467,33,5.4,0.81009996,201402,2014,2
112.939409,24.713467,34,5.8,0.80249995,201402,2014,2
112.952246,24.713467,35,6.35,0.70309997,201402,2014,2
112.965083,24.713467,36,6.949999999999999,0.5511,201402,2014,2
112.97792,24.713467,37,7.275,0.5566,201402,2014,2
112.990757,24.713467,38,7.375,0.5979,201402,2014,2
113.003594,24.713467,39,7.5,0.62009996,201402,2014,2
112.84955,24.721937,40,7.175000000000001,0.6853,201402,2014,2
112.862387,24.721937,41,6.55,0.7369,201402,2014,2
112.875224,24.721937,42,5.175,0.6497,201402,2014,2
112.888061,24.721937,43,4.525,0.7831,201402,2014,2
112.900898,24.721937,44,4.425,0.732,201402,2014,2
112.913735,24.721937,45,4.95,0.7224,201402,2014,2
112.926572,24.721937,46,5.2,0.7335,201402,2014,2
112.939409,24.721937,47,5.4750000000000005,0.74289995,201402,2014,2
112.952246,24.721937,48,6.174999999999999,0.7712,201402,2014,2
112.965083,24.721937,49,6.65,0.7125,201402,2014,2
112.97792,24.721937,50,7.15,0.7351,201402,2014,2
112.990757,24.721937,51,7.174999999999999,0.7351,201402,2014,2
113.003594,24.721937,52,7.4,0.671,201402,2014,2
112.862387,24.730407,53,6.625,0.6936,201402,2014,2
112.875224,24.730407,54,5.4,0.7021,201402,2014,2
112.888061,24.730407,55,5.050000000000001,0.8114,201402,2014,2
112.900898,24.730407,56,4.9,0.78239995,201402,2014,2
112.913735,24.730407,57,5.375,0.78239995,201402,2014,2
112.926572,24.730407,58,5.1,0.8048,201402,2014,2
112.939409,24.730407,59,5.55,0.7988,201402,2014,2
112.952246,24.730407,60,6.074999999999999,0.76119995,201402,2014,2
112.965083,24.730407,61,6.699999999999999,0.7281,201402,2014,2
112.97792,24.730407,62,7.0,0.7234,201402,2014,2
112.990757,24.730407,63,7.199999999999999,0.6835,201402,2014,2
113.003594,24.730407,64,7.425,0.548,201402,2014,2
112.84955,24.738877,65,7.55,0.6985,201402,2014,2
112.862387,24.738877,66,6.975,0.7477,201402,2014,2
112.875224,24.738877,67,6.15,0.7086,201402,2014,2
112.888061,24.738877,68,5.949999999999999,0.72609997,201402,2014,2
112.900898,24.738877,69,6.049999999999999,0.70949996,201402,2014,2
112.913735,24.738877,70,5.874999999999999,0.71709996,201402,2014,2
112.926572,24.738877,71,5.3500000000000005,0.7159,201402,2014,2
112.939409,24.738877,72,5.35,0.71389997,201402,2014,2
112.952246,24.738877,73,6.0,0.7561,201402,2014,2
112.965083,24.738877,74,6.65,0.74469995,201402,2014,2
112.97792,24.738877,75,7.1,0.5858,201402,2014,2
112.990757,24.738877,76,7.325,0.6839,201402,2014,2
113.003594,24.738877,77,7.425,0.49069998,201402,2014,2
112.84955,24.747347,78,7.975,0.686,201402,2014,2
112.862387,24.747347,79,7.5,0.68659997,201402,2014,2
112.875224,24.747347,80,7.15,0.7568,201402,2014,2
112.888061,24.747347,81,6.750000000000001,0.7211,201402,2014,2
112.900898,24.747347,82,6.475,0.7578,201402,2014,2
112.913735,24.747347,83,5.95,0.706,201402,2014,2
112.926572,24.747347,84,5.525,0.6917,201402,2014,2
112.939409,24.747347,85,5.3,0.70239997,201402,2014,2
112.952246,24.747347,86,5.875,0.76159996,201402,2014,2
112.965083,24.747347,87,6.574999999999999,0.736,201402,2014,2
112.97792,24.747347,88,7.15,0.6757,201402,2014,2
112.84955,24.755817,89,8.575,0.6268,201402,2014,2
112.862387,24.755817,90,8.25,0.6432,201402,2014,2
112.875224,24.755817,91,7.8,0.6879,201402,2014,2
112.888061,24.755817,92,7.175000000000001,0.709,201402,2014,2
112.900898,24.755817,93,6.5,0.76919997,201402,2014,2
112.913735,24.755817,94,5.85,0.76989996,201402,2014,2
112.926572,24.755817,95,5.299999999999999,0.692,201402,2014,2
112.939409,24.755817,96,5.025,0.7248,201402,2014,2
112.952246,24.755817,97,5.824999999999999,0.7309,201402,2014,2
112.965083,24.755817,98,6.375,0.7309,201402,2014,2
112.97792,24.755817,99,7.0,0.7194,201402,2014,2
112.84955,24.764287,100,8.875,0.5895,201402,2014,2
112.862387,24.764287,101,8.5,0.6271,201402,2014,2
112.875224,24.764287,102,7.975,0.7466,201402,2014,2
112.888061,24.764287,103,7.525,0.7466,201402,2014,2
112.900898,24.764287,104,6.85,0.70159996,201402,2014,2
112.913735,24.764287,105,6.175000000000001,0.76129997,201402,2014,2
112.926572,24.764287,106,5.475,0.7255,201402,2014,2
112.939409,24.764287,107,4.9,0.65169996,201402,2014,2
112.952246,24.764287,108,5.375,0.76129997,201402,2014,2
112.965083,24.764287,109,5.875,0.7873,201402,2014,2
112.97792,24.764287,110,6.7,0.699,201402,2014,2
112.836713,24.772757,111,9.1,0.53279996,201402,2014,2
112.84955,24.772757,112,8.725,0.6038,201402,2014,2
112.862387,24.772757,113,8.174999999999999,0.6272,201402,2014,2
112.875224,24.772757,114,7.625,0.70629996,201402,2014,2
112.888061,24.772757,115,7.550000000000001,0.7531,201402,2014,2
112.900898,24.772757,116,7.15,0.74689996,201402,2014,2
112.913735,24.772757,117,6.475,0.7328,201402,2014,2
112.926572,24.772757,118,5.9,0.7685,201402,2014,2
112.939409,24.772757,119,5.175,0.7575,201402,2014,2
112.952246,24.772757,120,5.15,0.764,201402,2014,2
112.965083,24.772757,121,5.975,0.76449996,201402,2014,2
112.97792,24.772757,122,6.55,0.70159996,201402,2014,2
112.836713,24.781227,123,9.05,0.3724,201402,2014,2
112.84955,24.781227,124,8.524999999999999,0.5541,201402,2014,2
112.862387,24.781227,125,7.799999999999999,0.5786,201402,2014,2
112.875224,24.781227,126,7.0,0.77489996,201402,2014,2
112.888061,24.781227,127,6.925,0.7737,201402,2014,2
112.900898,24.781227,128,6.8,0.77129996,201402,2014,2
112.913735,24.781227,129,6.250000000000001,0.77129996,201402,2014,2
112.926572,24.781227,130,5.800000000000001,0.84349996,201402,2014,2
112.939409,24.781227,131,5.2,0.7479,201402,2014,2
112.952246,24.781227,132,4.875,0.7374,201402,2014,2
112.965083,24.781227,133,5.65,0.7467,201402,2014,2
112.97792,24.781227,134,6.550000000000001,0.7262,201402,2014,2
112.84955,24.789697,135,8.25,0.7503,201402,2014,2
112.862387,24.789697,136,7.625,0.6308,201402,2014,2
112.875224,24.789697,137,7.050000000000001,0.6419,201402,2014,2
112.888061,24.789697,138,6.75,0.7058,201402,2014,2
112.900898,24.789697,139,6.550000000000001,0.7514,201402,2014,2
112.913735,24.789697,140,5.9,0.73429996,201402,2014,2
112.926572,24.789697,141,5.275,0.6908,201402,2014,2
112.939409,24.789697,142,4.85,0.6752,201402,2014,2
112.952246,24.789697,143,4.8,0.5937,201402,2014,2
112.965083,24.789697,144,5.475,0.7913,201402,2014,2
112.97792,24.789697,145,6.375,0.7355,201402,2014,2
112.84955,24.798167,146,8.1,0.74149996,201402,2014,2
112.862387,24.798167,147,7.725,0.6624,201402,2014,2
112.875224,24.798167,148,7.675,0.73109996,201402,2014,2
112.888061,24.798167,149,7.175,0.5836,201402,2014,2
112.900898,24.798167,150,6.625,0.83849996,201402,2014,2
112.913735,24.798167,151,6.05,0.8325,201402,2014,2
112.926572,24.798167,152,5.375,0.7589,201402,2014,2
112.939409,24.798167,153,4.85,0.7136,201402,2014,2
112.952246,24.798167,154,4.574999999999999,0.7283,201402,2014,2
112.965083,24.798167,155,5.05,0.6928,201402,2014,2
112.97792,24.798167,156,5.65,0.7524,201402,2014,2
112.875224,24.806637,157,8.25,0.67689997,201402,2014,2
112.888061,24.806637,158,7.8,0.6987,201402,2014,2
112.900898,24.806637,159,7.1,0.75949997,201402,2014,2
112.913735,24.806637,160,6.3,0.789,201402,2014,2
112.926572,24.806637,161,5.65,0.75329995,201402,2014,2
112.939409,24.806637,162,5.15,0.72639996,201402,2014,2
112.952246,24.806637,163,4.699999999999999,0.75619996,201402,2014,2
112.965083,24.806637,164,4.925000000000001,0.75619996,201402,2014,2
112.97792,24.806637,165,5.625,0.77669996,201402,2014,2
112.875224,24.815107,166,8.35,0.77599996,201402,2014,2
112.888061,24.815107,167,7.875,0.77599996,201402,2014,2
112.900898,24.815107,168,7.1,0.7001,201402,2014,2
112.913735,24.815107,169,6.225,0.76119995,201402,2014,2
112.926572,24.815107,170,5.5,0.829,201402,2014,2
112.939409,24.815107,171,4.949999999999999,0.7001,201402,2014,2
112.952246,24.815107,172,4.675000000000001,0.7576,201402,2014,2
112.965083,24.815107,173,5.35,0.77669996,201402,2014,2
112.875224,24.823577,174,8.1,0.77709997,201402,2014,2
112.888061,24.823577,175,7.824999999999999,0.78999996,201402,2014,2
112.900898,24.823577,176,6.875000000000001,0.7586,201402,2014,2
112.913735,24.823577,177,6.125,0.76479995,201402,2014,2
112.926572,24.823577,178,5.3,0.7619,201402,2014,2
112.939409,24.823577,179,4.8,0.73249996,201402,2014,2
112.952246,24.823577,180,4.675000000000001,0.75259995,201402,2014,2
112.965083,24.823577,181,5.325,0.7374,201402,2014,2
112.888061,24.832047,182,7.875,0.7456,201402,2014,2
112.900898,24.832047,183,6.7250000000000005,0.7497,201402,2014,2
112.913735,24.832047,184,6.325,0.74329996,201402,2014,2
112.888061,24.840517,185,8.0,0.65139997,201402,2014,2
112.888061,24.848987,186,8.0,0.71669996,201402,2014,2
112.952246,24.688057,1,11.175,0.8443,201403,2014,3
112.965083,24.688057,2,11.65,0.8218,201403,2014,3
112.97792,24.688057,3,12.125,0.7744,201403,2014,3
112.862387,24.696527,4,12.475,0.7461,201403,2014,3
112.888061,24.696527,5,9.825,0.83599997,201403,2014,3
112.939409,24.696527,6,10.4,0.7371,201403,2014,3
112.952246,24.696527,7,10.874999999999998,0.7346,201403,2014,3
112.965083,24.696527,8,11.65,0.80799997,201403,2014,3
112.97792,24.696527,9,12.125,0.7637,201403,2014,3
112.990757,24.696527,10,12.25,0.7834,201403,2014,3
113.003594,24.696527,11,12.250000000000002,0.7517,201403,2014,3
113.016431,24.696527,12,12.275000000000002,0.70949996,201403,2014,3
112.84955,24.704997,13,12.85,0.747,201403,2014,3
112.862387,24.704997,14,12.6,0.747,201403,2014,3
112.875224,24.704997,15,11.225,0.75409997,201403,2014,3
112.888061,24.704997,16,10.2,0.7955,201403,2014,3
112.900898,24.704997,17,8.7,0.74909997,201403,2014,3
112.913735,24.704997,18,9.2,0.8012,201403,2014,3
112.926572,24.704997,19,9.925,0.74439996,201403,2014,3
112.939409,24.704997,20,10.275,0.7339,201403,2014,3
112.952246,24.704997,21,10.85,0.949,201403,2014,3
112.965083,24.704997,22,11.475,0.73829997,201403,2014,3
112.97792,24.704997,23,11.925,0.7522,201403,2014,3
112.990757,24.704997,24,12.125,0.7456,201403,2014,3
113.003594,24.704997,25,12.249999999999998,0.75509995,201403,2014,3
113.016431,24.704997,26,12.275,0.70379996,201403,2014,3
112.84955,24.713467,27,12.525,0.8409,201403,2014,3
112.862387,24.713467,28,11.8,0.7443,201403,2014,3
112.875224,24.713467,29,10.025,0.7066,201403,2014,3
112.888061,24.713467,30,9.375,0.6653,201403,2014,3
112.900898,24.713467,31,8.725,0.8075,201403,2014,3
112.913735,24.713467,32,9.3,0.73829997,201403,2014,3
112.926572,24.713467,33,9.875,0.7412,201403,2014,3
112.939409,24.713467,34,10.25,0.7405,201403,2014,3
112.952246,24.713467,35,10.775,0.7018,201403,2014,3
112.965083,24.713467,36,11.4,0.57049996,201403,2014,3
112.97792,24.713467,37,11.775,0.7058,201403,2014,3
112.990757,24.713467,38,11.925,0.7181,201403,2014,3
113.003594,24.713467,39,12.075,0.7231,201403,2014,3
112.84955,24.721937,40,11.925,0.6932,201403,2014,3
112.862387,24.721937,41,11.2,0.8423,201403,2014,3
112.875224,24.721937,42,9.65,0.6162,201403,2014,3
112.888061,24.721937,43,8.95,0.7308,201403,2014,3
112.900898,24.721937,44,8.850000000000001,0.7377,201403,2014,3
112.913735,24.721937,45,9.375,0.7216,201403,2014,3
112.926572,24.721937,46,9.65,0.7328,201403,2014,3
112.939409,24.721937,47,9.925,0.7416,201403,2014,3
112.952246,24.721937,48,10.6,0.7434,201403,2014,3
112.965083,24.721937,49,11.125,0.7662,201403,2014,3
112.97792,24.721937,50,11.675,0.7794,201403,2014,3
112.990757,24.721937,51,11.75,0.7794,201403,2014,3
113.003594,24.721937,52,11.975,0.7266,201403,2014,3
112.862387,24.730407,53,11.225,0.69159997,201403,2014,3
112.875224,24.730407,54,9.875,0.88979995,201403,2014,3
112.888061,24.730407,55,9.5,0.7827,201403,2014,3
112.900898,24.730407,56,9.3,0.8469,201403,2014,3
112.913735,24.730407,57,9.8,0.8469,201403,2014,3
112.926572,24.730407,58,9.5,0.7382,201403,2014,3
112.939409,24.730407,59,10.025,0.7412,201403,2014,3
112.952246,24.730407,60,10.55,0.7407,201403,2014,3
112.965083,24.730407,61,11.2,0.801,201403,2014,3
112.97792,24.730407,62,11.55,0.77309996,201403,2014,3
112.990757,24.730407,63,11.75,0.6987,201403,2014,3
113.003594,24.730407,64,12.025,0.6975,201403,2014,3
112.84955,24.738877,65,12.325,0.72929996,201403,2014,3
112.862387,24.738877,66,11.6,0.908,201403,2014,3
112.875224,24.738877,67,10.65,0.83269995,201403,2014,3
112.888061,24.738877,68,10.425,0.8042,201403,2014,3
112.900898,24.738877,69,10.525,0.89339995,201403,2014,3
112.913735,24.738877,70,10.3,0.71639997,201403,2014,3
112.926572,24.738877,71,9.775,0.729,201403,2014,3
112.939409,24.738877,72,9.85,0.7339,201403,2014,3
112.952246,24.738877,73,10.5,0.8397,201403,2014,3
112.965083,24.738877,74,11.15,0.7912,201403,2014,3
112.97792,24.738877,75,11.65,0.75079995,201403,2014,3
112.990757,24.738877,76,11.9,0.7371,201403,2014,3
113.003594,24.738877,77,12.025,0.6038,201403,2014,3
112.84955,24.747347,78,12.8,0.7931,201403,2014,3
112.862387,24.747347,79,12.2,0.88989997,201403,2014,3
112.875224,24.747347,80,11.75,0.86759996,201403,2014,3
112.888061,24.747347,81,11.275000000000002,0.86759996,201403,2014,3
112.900898,24.747347,82,10.95,0.8375,201403,2014,3
112.913735,24.747347,83,10.35,0.7579,201403,2014,3
112.926572,24.747347,84,9.95,0.7133,201403,2014,3
112.939409,24.747347,85,9.775,0.7898,201403,2014,3
112.952246,24.747347,86,10.375,0.8551,201403,2014,3
112.965083,24.747347,87,11.075,0.7897,201403,2014,3
112.97792,24.747347,88,11.675,0.70339996,201403,2014,3
112.84955,24.755817,89,13.45,0.80329996,201403,2014,3
112.862387,24.755817,90,13.0,0.78999996,201403,2014,3
112.875224,24.755817,91,12.475,0.86219996,201403,2014,3
112.888061,24.755817,92,11.7,0.8613,201403,2014,3
112.900898,24.755817,93,10.975,0.7696,201403,2014,3
